,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_accuracy,number_parameters,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Sobol,GenerationStep_0,2.3057503700256348,433.48223876953125,2.305764675140381,362.0058288574219,0.44280364116032916,1.7324386437733967,3.66009343067805,12987891.0,0.08268517255783081,1079790.0,0.08013294637203217,0.9740171981975436,0.9267736878246069,0.5010025165975094,737,446,380,1.1906234071032202e-07,0.5988948073684732,0.6979185675890683,0.6841583816836636,swish
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,2.300968647003174,432.5747985839844,2.301161766052246,361.2832336425781,0.304572598139445,1.5864917039871216,3.844679041703542,8770035.0,0.10023722052574158,728718.0,0.10014237463474274,0.768170447088778,0.4044033559039235,0.9447374502196908,555,378,216,0.00036215990181288633,0.3902509563017368,0.46291273028616087,0.140866927325216,sigmoid
2,2,2_0,COMPLETED,Sobol,GenerationStep_0,2.305053472518921,433.35223388671875,2.3049747943878174,361.8749084472656,0.3090171813964844,1.577290137608846,3.6262434919675193,15318195.0,0.09964463114738464,1273986.0,0.10014237463474274,0.8583533577620983,0.6131344046443701,0.05672956723719835,910,584,49,1.2094837001267784e-05,0.127905067770816,0.26217130391413435,0.7777109031094169,leaky_relu
3,3,3_0,COMPLETED,Sobol,GenerationStep_0,2.303107976913452,432.9857177734375,2.303457736968994,361.643310546875,0.3038899580637614,1.6005936066309612,3.647258532047272,17899635.0,0.09964462369680405,1488745.0,0.10014237463474274,0.8994585778564215,0.08669379074126482,0.49655479192733765,851,639,428,0.03439127918215846,0.8612561454231481,0.8981782876675594,0.2976505735926342,relu
4,4,4_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,0.09707113448530436,0.8893746752291918,0.9880550615489483,897,202,103,0.07643144566914709,0.5778112382623272,0.4783678875173397,0.6965856203068688,relu
5,5,5_0,COMPLETED,Sobol,GenerationStep_0,2.302262306213379,432.8241882324219,2.302410840988159,361.4816589355469,0.316324774424235,1.5751047650973002,3.608543598651886,14729587.0,0.10023722052574158,1224829.0,0.09943126142024994,0.11214953009039164,0.23089051246643066,0.6381459152325988,701,697,264,8.88245129174856e-06,0.7213014142472159,0.8634284270852282,0.46918140907045724,leaky_relu
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,2.3023598194122314,432.8440246582031,2.302299976348877,361.46148681640625,0.30330626567204794,1.5828655004501342,3.6060654441515605,13142067.0,0.10023722052574158,1092807.0,0.10014237463474274,0.014374662190675735,0.7516363961622119,0.35940573643893003,824,503,63,0.002568640784337288,0.908063082731731,0.6070964157116636,0.6056452314340823,leaky_relu
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,2.3050971031188965,433.3640441894531,2.305112838745117,361.9058837890625,0.30665244261423746,1.581091582775116,3.6038071870803834,5828339.0,0.10023722052574158,483918.0,0.10014237463474274,0.5859073111787438,0.12491412740200758,0.5406180769205093,415,354,32,0.0045181331240775925,0.6921376377674963,0.1330853051555128,0.9941904082195476,sigmoid
8,8,8_0,COMPLETED,Sobol,GenerationStep_0,2.3019886016845703,432.7707214355469,2.3023881912231445,361.4769287109375,0.3046755433082581,1.5722367842992147,3.620124622186025,22486771.0,0.10087031126022339,1870656.0,0.1017531082034111,0.4930806877091527,0.6335663003847003,0.3875603023916483,948,752,544,1.4216429851033986e-07,0.34563792177422475,0.970736792415106,0.13843766927117185,relu
9,9,9_0,COMPLETED,Sobol,GenerationStep_0,2.3898699283599854,449.2793273925781,2.3863532543182373,374.6207275390625,0.3025568048159281,1.5953697443008423,3.6165343165397643,17332275.0,0.10023722052574158,1441616.0,0.10014237463474274,0.7530919322744012,0.7468768050894141,0.681502977386117,872,766,116,4.2111964672724276e-08,0.4581474708645923,0.8506236158727773,0.9306783881102845,sigmoid
10,10,10_0,COMPLETED,Sobol,GenerationStep_0,2.3008315563201904,432.5542907714844,2.3011374473571777,361.27923583984375,0.3035175919532776,1.5896433075269063,3.6158750931421917,8989299.0,0.10023722052574158,747044.0,0.10014237463474274,0.4681438375264406,0.5924721639603376,0.09096108470112085,630,342,107,4.307115014235706e-05,0.7316798397002423,0.7068216758410775,0.19224372500162448,sigmoid
11,11,11_0,COMPLETED,Sobol,GenerationStep_0,2.3022642135620117,432.824462890625,2.302025079727173,361.4190673828125,0.3021337389945984,1.5856125116348267,3.6134043097496034,16598643.0,0.09983265399932861,1380446.0,0.09812142699956894,0.3329542325809598,0.8988520782440901,0.5998133718967438,803,664,323,4.3755545051152295e-07,0.3027261084703573,0.24293933407838206,0.3478381841118595,relu
12,12,12_0,COMPLETED,Sobol,GenerationStep_0,2.3009071350097656,432.56884765625,2.3011786937713623,361.2851257324219,0.30238038301467896,1.5786155104637145,3.614005708694458,17741427.0,0.10023722052574158,1475706.0,0.10014237463474274,0.4092347910627723,0.4252450065687299,0.9065970005467534,989,613,151,0.0001661069348308781,0.9114102716739273,0.9068618906417513,0.820819346407912,sigmoid
13,13,13_0,COMPLETED,Sobol,GenerationStep_0,2.5422472953796387,477.9135437011719,2.551926612854004,400.65277099609375,0.30230098565419516,1.5802812258402505,3.6278735399246216,22318707.0,0.10023722052574158,1856619.0,0.09943126142024994,0.8018206935375929,0.32073769718408585,0.5220384243875742,904,719,683,0.010973228389622282,0.680025175102083,0.311102818121617,0.21206085730624744,sigmoid
14,14,14_0,COMPLETED,Sobol,GenerationStep_0,2.301945686340332,432.765869140625,2.302255392074585,361.4562683105469,0.3024839838345846,1.5781901637713114,3.596856967608134,7314163.0,0.10023722052574158,607512.0,0.09943126142024994,0.15039934404194355,0.93678118288517,0.42563794553279877,464,383,168,3.487898281051687e-06,0.3576953941263018,0.7847798335647753,0.9208142087914353,relu
15,15,15_0,COMPLETED,Sobol,GenerationStep_0,2.300278425216675,432.4556579589844,2.300205945968628,361.1313171386719,0.30398141940434775,1.5771955609321595,3.6295204242070516,24677107.0,0.1205635592341423,2053138.0,0.11781920492649078,0.30584458261728287,0.7729202723130584,0.22458553966134787,980,976,333,1.524795083815636e-06,0.42204255411204195,0.8419451694453594,0.43876761318069746,leaky_relu
16,16,16_0,COMPLETED,Sobol,GenerationStep_0,2.3050575256347656,433.3571472167969,2.304828643798828,361.86181640625,0.3023839831352234,1.5799451112747191,3.6243142326672872,12786867.0,0.10103888064622879,1062967.0,0.10171874612569809,0.5711156278848648,0.2576741650700569,0.20442279614508152,593,555,476,1.8421899975482174e-08,0.6026814360197417,0.8863925398494782,0.8986762942285618,relu
17,17,17_0,COMPLETED,Sobol,GenerationStep_0,2.3027234077453613,432.91510009765625,2.30328106880188,361.6175231933594,0.30215850671132405,1.5945860664049785,3.604628562927246,13006899.0,0.09964462369680405,1081472.0,0.10014237463474274,0.6906829541549087,0.18849975615739822,0.728781352750957,780,478,199,1.8713699479290636e-06,0.11751890414486764,0.4220739569119252,0.5554604819377776,swish
18,18,18_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,0.5515055926516652,0.7286141542717814,0.7931295093148947,963,285,279,0.7096408581884236,0.8720740374073366,0.6298405806336138,0.01990433762434758,relu
19,19,19_0,COMPLETED,Sobol,GenerationStep_0,2.302412509918213,432.8536376953125,2.302471876144409,361.488525390625,0.303104031085968,1.5820270856221517,3.5996322949727375,13811955.0,0.10023722052574158,1148484.0,0.09943126142024994,0.4033232294023037,0.9641642570495605,0.5549207925796509,914,366,259,0.0023761514036129807,0.13701026202966493,0.16997460375090173,0.7453220542493884,swish
20,20,20_0,COMPLETED,Sobol,GenerationStep_0,2.3019027709960938,432.75604248046875,2.301805257797241,361.3870849609375,0.30249977111816406,1.6115825613339743,3.610708808898926,14080883.0,0.10112099349498749,1170804.0,0.10268687456846237,0.3544894214719534,0.4846882922574878,0.9983621360734105,851,420,340,9.671266113834082e-08,0.8519046170911084,0.8832977501255401,0.21056692371056865,leaky_relu
