,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Sobol,GenerationStep_0,32.44388961791992,5522.4619140625,33.64371871948242,7162.6826171875,2.1482503533363344,1.6850686033566793,3.6797571698824565,1390515.0,2202.226806640625,1.4158762693405151,0.45678892731666565,1.4374020099639893,2313.492431640625,1.4031717777252197,1.445865511894226,114239.0,0.4707770049571991,0.47892138361930847,0.8164198398590088,0.7035509347915649,278,196,189,2.9002710220421707e-05,0.8061657588697171,0.7898444635512631,0.7829261939911115,swish
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,31.553571701049805,5370.2294921875,32.757991790771484,6974.0009765625,1.6779438734054566,1.7574169238408406,4.315266013145447,420979.0,2140.873046875,1.3945084810256958,0.44994500279426575,1.4157975912094116,2249.87353515625,1.3828362226486206,1.4249801635742188,33785.0,0.46401646733283997,0.7920214319601655,0.2885490320622921,0.5658895550295711,207,64,58,0.0019323720470445956,0.6624651895738475,0.7326965419125148,0.8886861609833361,swish
2,2,2_0,COMPLETED,Sobol,GenerationStep_0,46.69184112548828,7958.15625,47.92019271850586,10203.341796875,1.6334295908610026,1.655432637532552,3.756841806570689,1417203.0,3347.316650390625,1.7753134965896606,0.5709064602851868,1.7984819412231445,3495.395263671875,1.7423721551895142,1.7926527261734009,116495.0,0.5829198956489563,0.9966758275404572,0.1764616509899497,0.21859680395573378,290,234,107,0.3293853322799398,0.1876406957902068,0.31091483885765814,0.595699401203288,relu
3,3,3_0,COMPLETED,Sobol,GenerationStep_0,32.018924713134766,5449.78173828125,33.220603942871094,7072.55419921875,1.621571389834086,1.6123551766077677,3.685936768849691,784947.0,2173.2626953125,1.4058175086975098,0.4535682201385498,1.42723548412323,2283.468994140625,1.393605351448059,1.4360421895980835,63940.0,0.46759748458862305,0.09863348677754402,0.27636069245636463,0.9223706526681781,293,107,82,2.6799075265771047e-06,0.6250162480737195,0.5387346661330121,0.9625957055615327,sigmoid
4,4,4_0,COMPLETED,Sobol,GenerationStep_0,21.724390029907227,3727.269287109375,21.71990394592285,4623.619140625,1.6080734848976135,1.625605539480845,3.707628095149994,779251.0,700.47412109375,0.8457452058792114,0.26647239923477173,0.8442685008049011,696.3092041015625,0.7898523807525635,0.8032855987548828,63495.0,0.2596212327480316,0.2125238524749875,0.6674549337476492,0.6242191605269909,259,144,36,0.6011809248762093,0.5014808293526499,0.7612396753496521,0.2486519881804656,relu
5,5,5_0,COMPLETED,Sobol,GenerationStep_0,17.613780975341797,3010.537109375,18.235801696777344,3882.36328125,1.6085471391677857,1.6263161738713583,3.6595588167508444,426675.0,731.4444580078125,0.8072645664215088,0.25967779755592346,0.8169634938240051,768.7383422851562,0.7972912788391113,0.8195106387138367,34258.0,0.26675817370414734,0.8331307182088494,0.4828647468239069,0.03249029256403446,167,85,76,0.08057820801952395,0.8488067419886473,0.436409618786049,0.8108760624130111,relu
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,32.450775146484375,5523.640625,33.65054702758789,7164.13623046875,1.635176130135854,1.607355030377706,3.66568067073822,939187.0,2202.789794921875,1.4160691499710083,0.45685043931007385,1.4375970363616943,2314.075439453125,1.4033547639846802,1.4460527896881104,76802.0,0.47083809971809387,0.8106725662946701,0.9494329066947103,0.8616670491173863,283,176,23,3.1833718253277364e-07,0.7347178730438656,0.18224473001321978,0.4907489137077924,swish
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,17.210891723632812,2943.675537109375,17.785917282104492,3786.5810546875,1.6201862931251525,1.6244481007258098,3.6832154909769694,1126323.0,681.959228515625,0.7829079031944275,0.2516392469406128,0.7917589545249939,712.1157836914062,0.7697926759719849,0.7906754612922668,92332.0,0.2572595477104187,0.8776817927137017,0.12279941979795694,0.6854647491127253,250,213,88,0.00014627508666110003,0.39507623266391767,0.8584041920042461,0.7047536619312735,leaky_relu
8,8,8_0,COMPLETED,Sobol,GenerationStep_0,32.563106536865234,5542.8525390625,33.762569427490234,7188.001953125,1.6166425148646038,1.6120917161305746,3.673603443304698,722867.0,2210.261962890625,1.4186582565307617,0.4576791226863861,1.440213918685913,2321.820556640625,1.4058170318603516,1.448578953742981,58825.0,0.47165536880493164,0.6444993065670133,0.30397437512874603,0.9425234906375408,176,156,109,3.2333551641493385e-06,0.2712782608872007,0.9535747310299953,0.37472150286329764,swish
9,9,9_0,COMPLETED,Sobol,GenerationStep_0,20.92125701904297,3569.04345703125,21.727785110473633,4625.9853515625,1.619231073061625,1.6206665833791096,3.6618174155553183,717107.0,1032.1483154296875,0.9568881988525391,0.3086361587047577,0.9702738523483276,1086.784912109375,0.9504419565200806,0.9784276485443115,58350.0,0.3187808394432068,0.5462964661419392,0.6315996237099171,0.5103387935087085,208,193,7,0.1440130396652782,0.8588865797465018,0.2760939072809348,0.5865285179598237,relu
