,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_accuracy,number_parameters,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
20,20,20_0,COMPLETED,Uniform,GenerationStep_0,2.400136709213257,451.1719970703125,2.4027671813964844,377.2564392089844,0.33972213268280027,1.7194172898928324,4.0178876956303915,7574323.0,0.10023722052574158,629311.0,0.10014237463474274,0.9536764890085973,0.9510623671772137,0.458383318337214,597,243,64,0.09475830166136905,0.7196821179197486,0.7011252153269814,0.9454629229061906,sigmoid
21,21,21_0,COMPLETED,Uniform,GenerationStep_0,4.9293928146362305,926.6716918945312,4.935791492462158,775.2637329101562,0.3393942952156067,1.69757186571757,3.995925203959147,18353523.0,0.10023722052574158,1526538.0,0.09943126142024994,0.5653827630656372,0.22042216695100447,0.16631473723469115,831,707,401,0.07058016585593134,0.8319453807775622,0.7857888025577123,0.48175296598089057,sigmoid
22,22,22_0,COMPLETED,Uniform,GenerationStep_0,2.3020687103271484,432.78802490234375,2.302213191986084,361.4479064941406,0.33681121667226155,1.6879907766977946,3.918584175904592,13318131.0,0.10023722052574158,1107471.0,0.10014237463474274,0.9719250746355402,0.2480643665476031,0.6432317131166678,952,353,69,0.002650372054597216,0.23636307971291848,0.99101685895805,0.7618669773858853,swish
23,23,23_0,COMPLETED,Uniform,GenerationStep_0,2.302164316177368,432.80645751953125,2.3021764755249023,361.4418640136719,0.3337393959363302,1.70968918800354,3.922669299443563,5249459.0,0.10023722052574158,435740.0,0.10014237463474274,0.9583072893438074,0.8389254254062288,0.32320061706583725,400,255,76,0.0002034510242939927,0.848437476207685,0.196849795763403,0.6163742418397142,swish
24,24,24_0,COMPLETED,Uniform,GenerationStep_0,2.303117513656616,432.98541259765625,2.3029675483703613,361.5723876953125,0.3353537360827128,1.6935849746068319,3.915494163831075,9241587.0,0.09964462369680405,768024.0,0.10014237463474274,0.9252090473333854,0.6586674882388324,0.4690269630652255,574,519,38,6.730349508571577e-06,0.2764623961518526,0.20797268336225966,0.3872969040504782,leaky_relu
25,25,25_0,COMPLETED,Uniform,GenerationStep_0,2.304985284805298,433.35174560546875,2.3040175437927246,361.744384765625,0.33291678031285604,1.6947382013003032,3.8939329862594603,20501363.0,0.10023722052574158,1705431.0,0.10014237463474274,0.9442347223417111,0.21285015278848296,0.2677945959766743,985,687,368,0.0067696517638576054,0.9801229893927533,0.4578025512228754,0.21325315805146935,leaky_relu
26,26,26_0,COMPLETED,Uniform,GenerationStep_0,2.300977945327759,432.5837707519531,2.3015098571777344,361.3409118652344,0.3319820205370585,1.6901466170946757,3.8994046012560526,11045811.0,0.10023722052574158,918099.0,0.10014237463474274,0.27749322329498116,0.6068610553214356,0.3627626167929282,616,457,329,1.8745110442415952e-05,0.19481858354877152,0.9866378051076159,0.2122052940138749,sigmoid
27,27,27_0,COMPLETED,Uniform,GenerationStep_0,2.3015389442443848,432.68853759765625,2.3016791343688965,361.36383056640625,0.3341372529665629,1.6892548163731893,3.900705405076345,8379443.0,0.10023722052574158,696408.0,0.10014237463474274,0.2973207793870454,0.2873827229629189,0.5090319764517872,815,68,26,0.0001550204940025883,0.5268504840395136,0.270759442734674,0.15128238449108755,leaky_relu
28,28,28_0,COMPLETED,Uniform,GenerationStep_0,5.158944129943848,970.371826171875,5.208983421325684,817.9404907226562,0.33324079513549804,1.683397901058197,3.9553504943847657,12354675.0,0.09964463114738464,1027206.0,0.10014237463474274,0.9981646452869731,0.007633407325540742,0.6043969353997933,899,305,153,0.05587522291794019,0.1751852258509946,0.933653725847295,0.9684233597457216,sigmoid
29,29,29_0,COMPLETED,Uniform,GenerationStep_0,2.3022103309631348,432.81524658203125,2.3023080825805664,361.46270751953125,0.3360067804654439,1.6775079488754272,3.8994959235191344,14724339.0,0.10023722052574158,1224392.0,0.10014237463474274,0.3020375911774912,0.3315678256111475,0.40534582046545586,718,660,280,0.0014373546907681454,0.23911829863351047,0.6066683821041587,0.5997683051049032,leaky_relu
30,30,30_0,ABANDONED,Uniform,GenerationStep_0,,,,,,,,,,,,0.7631860023021194,0.658036403528168,0.7277237573744022,885,838,399,0.6227871843948516,0.38075962626507964,0.6317096602666774,0.4806626635967241,relu
31,31,31_0,COMPLETED,Uniform,GenerationStep_0,2.3074498176574707,433.794677734375,2.3075945377349854,362.29644775390625,0.3344025373458862,1.6902572949727377,3.9281410932540894,24340083.0,0.07779697328805923,2025101.0,0.07834216207265854,0.37418073817402053,0.6666973365671651,0.9285540560622224,996,963,293,2.991492700043119e-07,0.7417372356581783,0.7396961671949054,0.4985716708232248,relu
32,32,32_0,COMPLETED,Uniform,GenerationStep_0,2.3005731105804443,432.50909423828125,2.3008506298065186,361.2371520996094,0.3282414674758911,1.679551605383555,3.91545611222585,13858611.0,0.10142093151807785,1152443.0,0.10109703242778778,0.1403691484969133,0.03475354585143631,0.7725893175673907,932,391,143,6.594624951867336e-07,0.41865876107398503,0.2692596877714487,0.7515824339640591,swish
33,33,33_0,COMPLETED,Uniform,GenerationStep_0,2.2939746379852295,431.2685546875,2.293536424636841,360.08184814453125,0.32992590268452965,1.6978896776835124,3.882944389184316,13843443.0,0.16863341629505157,1151091.0,0.16930845379829407,0.3251962717169974,0.43847908667677693,0.9321834830629879,707,677,172,2.214365560731753e-06,0.38153870233721165,0.18182846173635273,0.16390173351012693,relu
34,34,34_0,COMPLETED,Uniform,GenerationStep_0,2.310544729232788,434.3775329589844,2.3104803562164307,362.73828125,0.33226808309555056,1.6639279127120972,3.8577921946843463,15103859.0,0.10029932856559753,1256072.0,0.10022927820682526,0.07145513252679403,0.9077812687845446,0.47407247505304084,788,778,32,1.0361332155641573e-07,0.263551214991028,0.16456376757955668,0.17920192452668185,swish
35,35,35_0,ABANDONED,Uniform,GenerationStep_0,,,,,,,,,,,,0.6508108556282602,0.9160351553409846,0.27757282881677314,891,779,763,0.20205272259102217,0.46252483823078694,0.9955558471239963,0.4511617170205638,sigmoid
36,36,36_0,COMPLETED,Uniform,GenerationStep_0,2.30584979057312,433.49969482421875,2.3062453269958496,362.0818176269531,0.3315039038658142,1.6824186325073243,3.9008590459823607,14024307.0,0.06484497338533401,1166102.0,0.05810238793492317,0.7256443806764065,0.26824549730614367,0.17479660694405352,742,564,289,4.7108883380936797e-08,0.8790311883228761,0.1515838058083213,0.8339087213972218,relu
37,37,37_0,COMPLETED,Uniform,GenerationStep_0,2.302400588989258,432.8504333496094,2.302285671234131,361.4569396972656,0.3305430809656779,1.6730877002080282,3.8856930057207744,14249907.0,0.10023722052574158,1184998.0,0.09943126142024994,0.8273504159046715,0.2761033360062697,0.6857960394006916,993,354,151,0.007243334937132347,0.4301363561735766,0.8137104678759691,0.46212094244998453,leaky_relu
38,38,38_0,COMPLETED,Uniform,GenerationStep_0,2.3120596408843994,434.6670837402344,2.3124756813049316,363.0783386230469,0.3318997542063395,1.655917727947235,3.9423039754231772,6833139.0,0.10023722052574158,567450.0,0.10014237463474274,0.10667667290443339,0.050178698203816485,0.6949544684227483,438,333,228,0.0018271073871947718,0.15158579004778255,0.13182780897036805,0.09574304470047279,sigmoid
39,39,39_0,COMPLETED,Uniform,GenerationStep_0,2.304034948348999,433.1630554199219,2.304121971130371,361.7490539550781,0.33110664288202923,1.6661493221918742,3.8947503050168355,12305907.0,0.11134686321020126,1022916.0,0.1098238006234169,0.6385792227904046,0.16473283377833892,0.19039449530650088,562,551,486,2.1071255197345805e-08,0.48147537359120907,0.46547393815071303,0.20778495546521578,relu
40,40,40_0,COMPLETED,Uniform,GenerationStep_0,2.3003008365631104,432.4562072753906,2.3002829551696777,361.1432800292969,0.3323438326517741,1.6653915127118428,3.86745228767395,20146035.0,0.14984042942523956,1675782.0,0.14499962329864502,0.8719025505684075,0.9222577772683739,0.057812349580021016,918,692,457,1.1944602678839152e-06,0.29991280870321463,0.5964208724320723,0.6520968587630066,relu
41,41,41_0,COMPLETED,Uniform,GenerationStep_0,2.302016496658325,432.77899169921875,2.302016496658325,361.4164733886719,0.32979334592819215,1.6752503116925557,3.9401814222335814,24492339.0,0.10023722052574158,2037601.0,0.10014237463474274,0.5040104231603023,0.32737494566954173,0.2793271455719829,928,793,715,0.001287909943507749,0.9661651805644065,0.8671290511041776,0.35822318833715794,swish
42,42,42_0,COMPLETED,Uniform,GenerationStep_0,2.3033499717712402,433.0361633300781,2.303201675415039,361.5992431640625,0.3314318935076396,1.6683239976565043,3.893955866495768,22479411.0,0.10047732293605804,1870042.0,0.10445233434438705,0.26775656444201523,0.7790433899190305,0.8701900745295252,951,738,565,1.1289698751365235e-07,0.7715562870669758,0.568265764801449,0.18075241260865413,relu
43,43,43_0,COMPLETED,Uniform,GenerationStep_0,2.3023946285247803,432.85003662109375,2.3024213314056396,361.4803771972656,0.33075217008590696,1.6838357011477152,3.8925944407780966,20615795.0,0.10023722052574158,1714966.0,0.10014237463474274,0.08829150156258936,0.7478787019937086,0.6844730613177721,926,781,336,1.7018237738744796e-05,0.24395428260121996,0.11728515274752568,0.8781352979874363,leaky_relu
44,44,44_0,COMPLETED,Uniform,GenerationStep_0,2.303738832473755,433.1015930175781,2.3042898178100586,361.77105712890625,0.32927507559458413,1.6599488894144694,3.882047394911448,9075635.0,0.09964462369680405,754290.0,0.10014237463474274,0.16543650662606502,0.3283728148817796,0.1043131115391086,719,236,85,0.11329452002031554,0.31801960619287806,0.635809205434953,0.23136126649113736,swish
45,45,45_0,COMPLETED,Uniform,GenerationStep_0,2.299485445022583,432.30120849609375,2.2998623847961426,361.0848693847656,0.3317343195279439,1.6709956566492716,3.8650054693222047,23653107.0,0.1017494797706604,1967838.0,0.10410092771053314,0.017433867970024886,0.13507959748681886,0.006450960623189617,943,842,510,1.5483225573829553e-07,0.4220887274845705,0.11776594887103409,0.25545215612648997,leaky_relu
46,46,46_0,COMPLETED,Uniform,GenerationStep_0,2.3026957511901855,432.9055480957031,2.302842855453491,361.5514831542969,0.33140918413798015,1.6758729577064515,3.905600380897522,21029043.0,0.10296709090471268,1749249.0,0.0973510816693306,0.9282080136740517,0.47936446109431785,0.7977779675729973,867,719,612,2.316630186190452e-07,0.6850194468336065,0.15656725729404558,0.6181832722058346,leaky_relu
47,47,47_0,COMPLETED,Uniform,GenerationStep_0,2.3016538619995117,432.7059326171875,2.3017055988311768,361.36956787109375,0.33008455435434975,1.6790478865305583,3.8765108505884807,5500275.0,0.10023722052574158,456514.0,0.10014237463474274,0.5607360557307923,0.12086424620742864,0.5759575881835419,361,298,214,0.00014136260195198256,0.49673349258827304,0.4674475062972344,0.479437284889604,sigmoid
48,48,48_0,COMPLETED,Uniform,GenerationStep_0,2.30222225189209,432.8182373046875,2.3021740913391113,361.4422912597656,0.3306755741437276,1.6650628010431925,3.8552332401275633,10682099.0,0.10023722052574158,887997.0,0.10014237463474274,0.14542294573162562,0.30133139451471413,0.8083550286031089,927,151,132,0.013251150789889678,0.6022395661287762,0.8376199255873868,0.9629527961265754,leaky_relu
49,49,49_0,COMPLETED,Uniform,GenerationStep_0,2.3145406246185303,435.13531494140625,2.3145153522491455,363.3831787109375,0.32967894077301024,1.681016472975413,3.936243947347005,14349043.0,0.10023722052574158,1193220.0,0.10014237463474274,0.20681291074455932,0.7732299880752658,0.7406049597495628,787,656,90,0.004256703950464469,0.9139259103713471,0.6301793211124009,0.7965365460502587,sigmoid
