,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Sobol,GenerationStep_0,28.032968521118164,4770.8818359375,29.146074295043945,6204.95458984375,1.664979096253713,1.6013095060984293,3.9462800145149233,71859.0,1808.821044921875,1.275208592414856,0.411635160446167,1.2947704792022705,1904.1693115234375,1.2678494453430176,1.3065168857574463,4928.0,0.4256298243999481,0.46935116685926914,0.1689588539302349,0.7141281636431813,38,31,21,0.000247419306783186,0.6568239986494471,0.23039610864996335,0.593464018430308,sigmoid
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,14.5128173828125,2486.549072265625,14.81358528137207,3153.717041015625,1.6143902977307638,1.5947242299715678,3.6920952558517457,589683.0,422.2505187988281,0.6372305154800415,0.20221702754497528,0.640250563621521,433.8516540527344,0.6099680066108704,0.62481290102005,47792.0,0.20230749249458313,0.2178164953365922,0.4480182249099016,0.13875145465135574,178,143,55,0.03013073908694024,0.2916744602967376,0.8576520125948445,0.2591747820536903,relu
2,2,2_0,COMPLETED,Sobol,GenerationStep_0,32.43648910522461,5521.19775390625,33.636348724365234,7161.11474609375,1.637312654654185,1.5914888938268026,3.69389587243398,1398003.0,2201.721435546875,1.4157010316848755,0.45673274993896484,1.437225580215454,2312.9697265625,1.4030057191848755,1.4456943273544312,114892.0,0.4707217216491699,0.13730928301811218,0.9155951719731092,0.5857219137251377,290,282,34,3.8784725049097396e-07,0.4712004869910009,0.6436964246569656,0.5029282705856941,sigmoid
3,3,3_0,COMPLETED,Sobol,GenerationStep_0,26.26313018798828,4474.85400390625,27.314674377441406,5815.125,1.6125351111094157,1.607451566060384,3.703475066026052,1204083.0,1495.2000732421875,1.1587169170379639,0.3737892508506775,1.17522132396698,1574.11083984375,1.1510099172592163,1.185009241104126,98808.0,0.38612914085388184,0.017119544558227062,0.11894330196082592,0.9607550650835037,238,235,100,0.0005584327269000008,0.5749676047204209,0.2921256288027875,0.23167601648010097,sigmoid
4,4,4_0,COMPLETED,Sobol,GenerationStep_0,30.945417404174805,5266.42578125,32.152793884277344,6845.08447265625,1.579861577351888,1.5826021949450175,3.6586077332496645,878067.0,2096.538330078125,1.3789243698120117,0.4449489712715149,1.4000282287597656,2203.861572265625,1.3679720163345337,1.4097048044204712,71708.0,0.45907077193260193,0.656491138972342,0.8837380288168788,0.9803887298330665,195,165,143,0.016828054836685608,0.44303245880404796,0.30663708768293585,0.6000137613689538,relu
5,5,5_0,COMPLETED,Sobol,GenerationStep_0,20.17317771911621,3445.217041015625,20.856271743774414,4440.44970703125,1.5858892877896626,1.5952084461847942,3.6485546549161274,365043.0,945.8867797851562,0.9176279306411743,0.29582852125167847,0.9296859502792358,987.926025390625,0.907042920589447,0.93267822265625,29182.0,0.30379968881607056,0.8292442560195923,0.8400777289643884,0.7260713744908571,135,100,47,0.07659830810102455,0.5250940014872988,0.2457862374006793,0.20789886244358768,leaky_relu
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,31.547292709350586,5369.15771484375,32.751747131347656,6972.67333984375,1.5970662037531536,1.6005963961283365,3.6359104752540587,534643.0,2140.427490234375,1.3943520784378052,0.44989487528800964,1.415640115737915,2249.413330078125,1.3826872110366821,1.4248276948928833,43200.0,0.4639669954776764,0.6081074206158519,0.5585768362507224,0.1740110581740737,293,64,11,0.0009669779617745686,0.8314357943587293,0.8730320780327245,0.8771491745316259,swish
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,31.224775314331055,5314.08349609375,32.43109893798828,6904.36474609375,1.595969053109487,1.5805768370628357,3.639325773715973,927219.0,2117.240478515625,1.3862159252166748,0.44728705286979675,1.4074081182479858,2225.3515625,1.37493097782135,1.416858196258545,75783.0,0.46138668060302734,0.6833360027521849,0.252469751983881,0.6898010224103928,298,126,111,3.760095744798429e-06,0.354856418407936,0.9352471618308807,0.43935410052768065,sigmoid
8,8,8_0,COMPLETED,Sobol,GenerationStep_0,25.862213134765625,4411.15234375,26.861995697021484,5719.04736328125,1.5898754636446635,1.6208090464274088,3.6576279560724894,239475.0,1326.043212890625,1.0970282554626465,0.35306671261787415,1.1102908849716187,1392.987548828125,1.0849380493164062,1.1151838302612305,18744.0,0.3632968068122864,0.7746266108006239,0.9268652591854334,0.27257095370441675,88,75,66,0.00440401917792275,0.14952250794430585,0.729318564563931,0.11812502307038959,sigmoid
9,9,9_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,,,,,,,0.5377251179888844,0.7059132494032383,0.8147445060312748,228,112,27,0.5366162672788478,0.6869170683415667,0.33055123132599207,0.7950661372980496,relu
