,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
10,10,10_0,COMPLETED,Sobol,GenerationStep_0,15.108114242553711,2586.52099609375,15.598611831665039,3320.525634765625,1.5596932888031005,1.5625234405199686,3.575483485062917,490803.0,487.9206237792969,0.6725108027458191,0.2149408757686615,0.6781815886497498,505.5169982910156,0.6528982520103455,0.6696618795394897,39601.0,0.21735230088233948,0.7832549773156643,0.3179007573053241,0.07873262744396925,218,88,31,0.0011732093889357596,0.1957906389210123,0.9313110796567726,0.2968282343939236,swish
11,11,11_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,,,,,,,0.9718941999599338,0.05838821176439524,0.8027873719111085,299,291,118,0.9200668841467978,0.955720638195849,0.344508529904205,0.0585319077330813,leaky_relu
12,12,12_0,COMPLETED,Sobol,GenerationStep_0,30.913543701171875,5260.990234375,32.12099075317383,6838.3134765625,1.568125303586324,1.5622135996818542,3.571704387664795,690099.0,2094.1328125,1.3780759572982788,0.44467663764953613,1.399168610572815,2201.364990234375,1.367161512374878,1.408872127532959,56120.0,0.4588010311126709,0.6377495862543583,0.17834739852696657,0.2801993666216731,277,119,6,3.8048076302908076e-05,0.4791568056461244,0.8125484439534748,0.9415736365038249,sigmoid
13,13,13_0,COMPLETED,Sobol,GenerationStep_0,15.978156089782715,2732.6240234375,16.57938003540039,3529.74658203125,1.5639749725659688,1.5600963552792868,3.565684489409129,724275.0,586.5609130859375,0.7284367084503174,0.23364941775798798,0.7361966371536255,614.4736328125,0.7149237990379333,0.7343857884407043,58928.0,0.2387607842683792,0.5243795197457075,0.5145143093541265,0.20249854866415262,248,111,101,0.02160293852501843,0.948133982421241,0.2852134094483386,0.4537368818447341,swish
14,14,14_0,COMPLETED,Sobol,GenerationStep_0,32.40559387207031,5515.91162109375,33.605567932128906,7154.556640625,1.561514389514923,1.5579018433888754,3.5667948524157205,1678259.0,2199.634033203125,1.4149773120880127,0.4565010666847229,1.436495304107666,2310.804931640625,1.4023178815841675,1.4449876546859741,138158.0,0.4704931676387787,0.887167545966804,0.7892652740702033,0.06813440471887589,290,250,168,9.180190863358333e-06,0.2980263393721112,0.40399989585684604,0.8263045504015147,relu
15,15,15_0,COMPLETED,Sobol,GenerationStep_0,32.55455017089844,5541.38818359375,33.75404357910156,7186.18408203125,1.5706206719080607,1.5702730854352316,3.5677591919898988,235059.0,2209.719482421875,1.4184705018997192,0.4576188623905182,1.4400241374969482,2321.259765625,1.4056378602981567,1.4483962059020996,18430.0,0.47159627079963684,0.39976648706942797,0.9920297088101506,0.8425310337916017,101,89,14,1.03812811533428e-05,0.11115357379143376,0.5256025877058164,0.7395203505265159,relu
16,16,16_0,COMPLETED,Sobol,GenerationStep_0,17.853628158569336,3053.092041015625,18.432279586791992,3924.19384765625,1.56258891026179,1.5650139570236206,3.5739395380020142,1045427.0,745.8504638671875,0.817121684551239,0.2628839910030365,0.826852560043335,779.3341674804688,0.8043279051780701,0.8263946175575256,85610.0,0.2689265310764313,0.10793464817106724,0.8398364633321762,0.5626984452828765,256,194,78,8.764543518123093e-05,0.1795078517416812,0.4674242602814527,0.1528920916452386,swish
17,17,17_0,COMPLETED,Sobol,GenerationStep_0,20.381027221679688,3474.004150390625,21.29169464111328,4533.21923828125,1.5726464947064718,1.582196585337321,3.5596060434977215,931443.0,1036.1697998046875,0.9582276344299316,0.30925795435905457,0.9722238779067993,1089.1795654296875,0.9527739882469177,0.9811112284660339,76178.0,0.31963783502578735,0.24560022354125977,0.47217730432748795,0.8921025963500142,265,186,29,0.015453855466821357,0.5938898112696269,0.6291548462462953,0.6328285934450614,leaky_relu
18,18,18_0,COMPLETED,Sobol,GenerationStep_0,32.037010192871094,5452.8720703125,33.238590240478516,7076.38525390625,1.5621241132418315,1.5678320129712422,3.579588266213735,429363.0,2174.50390625,1.4062495231628418,0.4537065029144287,1.4276719093322754,2284.75537109375,1.3940171003341675,1.436464548110962,34476.0,0.4677340090274811,0.22589639574289322,0.6808620989322662,0.6695303181186318,192,80,44,7.129402436398427e-06,0.7245062306982933,0.17702218413454437,0.319665992229816,sigmoid
19,19,19_0,COMPLETED,Sobol,GenerationStep_0,26.302749633789062,4481.65966796875,27.35480499267578,5823.67041015625,1.5700615763664245,1.5625049750010171,3.513445293903351,763827.0,1495.61328125,1.1590392589569092,0.3738780915737152,1.1755045652389526,1574.500732421875,1.1512343883514404,1.1852071285247803,62201.0,0.386192262172699,0.11197532899677753,0.0012800619006156921,0.8712693704292178,184,146,139,0.1278634812735552,0.2521233458864482,0.9293639233385239,0.8318977729115314,sigmoid
20,20,20_0,COMPLETED,Sobol,GenerationStep_0,32.3833122253418,5512.10498046875,33.583370208740234,7149.82568359375,1.5685249408086142,1.5800663232803345,3.5576062480608623,179763.0,2198.109375,1.4144500494003296,0.4563324451446533,1.4359614849090576,2309.22265625,1.4018161296844482,1.4444721937179565,13848.0,0.47032633423805237,0.4548293277621269,0.8548222770914435,0.20898257661610842,125,25,23,6.063439253821101e-08,0.36821057368081356,0.7103775817136389,0.5571350464763193,swish
21,21,21_0,COMPLETED,Sobol,GenerationStep_0,26.980859756469727,4593.74267578125,28.043458938598633,5970.19873046875,1.5716443300247191,1.5568609952926635,3.5245136777559916,1047219.0,1645.7783203125,1.2148633003234863,0.3921503722667694,1.2331393957138062,1733.1971435546875,1.2081248760223389,1.2446117401123047,85772.0,0.40552911162376404,0.17539985943585634,0.37403237260878086,0.026110232807695866,259,233,19,0.009662213644187487,0.7859540946001641,0.3322900688542719,0.5700739434723533,sigmoid
22,22,22_0,COMPLETED,Sobol,GenerationStep_0,32.4267463684082,5519.529296875,33.626644134521484,7159.0458984375,1.5466603914896646,1.5576101859410605,3.5662765741348266,714867.0,2201.046875,1.4154682159423828,0.45665788650512695,1.4369899034500122,2312.270751953125,1.4027845859527588,1.445466160774231,58165.0,0.4706478714942932,0.504734804853797,0.3324482189491391,0.48755567241460085,171,154,116,5.605987664742373e-06,0.8203721843712264,0.746073374424171,0.5311998466926487,swish
23,23,23_0,COMPLETED,BoTorch,GenerationStep_1,32.479949951171875,5528.6279296875,33.67965316772461,7170.3388671875,1.5607182383537292,1.5584909637769064,3.5941028078397115,738035.0,2204.66943359375,1.4167225360870361,0.4570595622062683,1.4382573366165161,2316.02490234375,1.403976559638977,1.4466902017593384,60082.0,0.4710442125797272,0.248434864358251,0.5398230273490614,0.7116116825700847,264,120,58,1.0050274563376126e-08,0.10681946472212048,0.2514333629992904,0.566118010748692,sigmoid
24,24,24_0,COMPLETED,BoTorch,GenerationStep_1,25.97195053100586,4427.56787109375,27.016996383666992,5751.8466796875,1.5647770285606384,1.562607745329539,3.578480152289073,1547379.0,1404.5501708984375,1.125254511833191,0.36265483498573303,1.140249490737915,1477.48876953125,1.1158009767532349,1.1479601860046387,127274.0,0.3740338981151581,0.8433473880802613,0.681415854891671,0.6238620309990603,257,232,201,0.1580988700904496,0.5646052093718816,0.9999999899746926,0.014716425271563483,sigmoid
25,25,25_0,COMPLETED,BoTorch,GenerationStep_1,32.46382141113281,5525.87255859375,33.663578033447266,7166.91552734375,1.582034715016683,1.565198556582133,3.603894106547038,1844403.0,2203.577392578125,1.4163439273834229,0.4569385051727295,1.4378752708435059,2314.893798828125,1.4036167860031128,1.4463216066360474,151974.0,0.4709247350692749,0.04482781603985989,0.2092982969781471,0.7273538248837644,294,270,180,1.3392593527160432e-07,0.7458389439964339,0.7503280370716084,0.9875988927609402,sigmoid
26,26,26_0,COMPLETED,BoTorch,GenerationStep_1,32.61227035522461,5551.25927734375,33.811561584472656,7198.439453125,1.578090484937032,1.566921071211497,3.5980144222577413,1027251.0,2213.62060546875,1.4198193550109863,0.45805057883262634,1.4413866996765137,2325.2998046875,1.4069194793701172,1.4497116804122925,84080.0,0.47202202677726746,0.7101940584095644,0.9883409181421263,0.23853355029166684,245,159,158,4.513303924208501e-08,0.37866563631096206,0.3575807494707361,0.0005300491284625236,sigmoid
27,27,27_0,COMPLETED,BoTorch,GenerationStep_1,32.517601013183594,5535.0712890625,33.71723175048828,7178.34130859375,1.6369089841842652,1.5812715490659077,3.6515903155008953,1757811.0,2207.207763671875,1.417601227760315,0.457340806722641,1.4391456842422485,2318.656494140625,1.4048113822937012,1.4475483894348145,144771.0,0.47132182121276855,0.4055434085111513,0.9663435879013662,0.31551919694858616,289,238,220,3.5160200411676274e-06,0.648469124248015,0.37291299852575815,0.9714647770397904,swish
28,28,28_0,COMPLETED,BoTorch,GenerationStep_1,32.16743087768555,5475.18115234375,33.36838150024414,7104.03076171875,1.5722981254259745,1.5758612354596455,3.5881506204605103,992499.0,2183.423583984375,1.4093523025512695,0.4547002613544464,1.430808424949646,2294.003173828125,1.396968126296997,1.4394952058792114,81216.0,0.46871528029441833,0.9977059605016657,0.003267209025843977,0.013745158005528847,232,175,124,1.3434560828691818e-07,0.9717115219373286,0.42266599991739895,0.35710355450721587,sigmoid
29,29,29_0,COMPLETED,BoTorch,GenerationStep_1,32.52165603637695,5535.7607421875,33.72123718261719,7179.1953125,1.5582275867462159,1.5615210811297098,3.5890961488087973,170931.0,2207.491455078125,1.4176993370056152,0.4573720693588257,1.4392443895339966,2318.94775390625,1.4049040079116821,1.4476439952850342,13122.0,0.47135260701179504,0.9999999490586249,0.999830921530155,0.9996996175348821,139,13,4,2.6650822125059395e-06,0.9999350512371141,0.9999995870152139,0.9999999899997678,sigmoid
30,30,30_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,,,,,,,0.02155720095195789,0.03612073350268594,0.010542171183070347,212,174,86,0.9177616160927838,0.1001862696765891,0.16998742992204222,0.14708554899849666,relu
31,31,31_0,COMPLETED,BoTorch,GenerationStep_1,32.580360412597656,5545.80419921875,33.779903411865234,7191.6943359375,1.564789362748464,1.568049426873525,3.601302206516266,1594803.0,2211.568115234375,1.4191079139709473,0.45782336592674255,1.4406687021255493,2323.177978515625,1.4062455892562866,1.4490193128585815,131215.0,0.471798300743103,0.20695540751536867,0.6310448743644177,0.608527182961008,264,226,221,1.9025336623252469e-07,0.4915147167898772,0.9544744698346843,0.12548839264846565,relu
32,32,32_0,COMPLETED,BoTorch,GenerationStep_1,29.69182014465332,5053.04931640625,30.88772201538086,6575.68701171875,1.5635099530220031,1.5569725553194682,3.613315216700236,405171.0,1992.635009765625,1.3419522047042847,0.43308225274086,1.362567663192749,2095.86669921875,1.332561731338501,1.3732762336730957,32500.0,0.44727158546447754,0.75155838650755,0.3088064694911672,0.8106982438041683,125,124,55,0.046583974584551185,0.9995037405803647,0.6404472373248707,0.16770691988194303,relu
33,33,33_0,COMPLETED,BoTorch,GenerationStep_1,32.51778793334961,5535.09619140625,33.7173957824707,7178.37890625,1.565058986345927,1.5840187311172484,3.595807445049286,1608051.0,2207.208740234375,1.417601466178894,0.45734062790870667,1.4391459226608276,2318.656005859375,1.404812216758728,1.4475479125976562,132334.0,0.47132179141044617,0.03473125908844978,0.4293742810909464,0.6079915109072737,290,281,97,8.58852223451975e-08,0.3187240652313467,0.9862266592195624,0.032218321178160814,swish
34,34,34_0,COMPLETED,BoTorch,GenerationStep_1,31.93186378479004,5434.908203125,33.13202667236328,7053.69873046875,1.5582234660784404,1.5716306447982789,3.5829388459523517,1129971.0,2163.85546875,1.4026387929916382,0.4525400996208191,1.4239989519119263,2273.625732421875,1.3905140161514282,1.4328505992889404,92601.0,0.4665606915950775,0.7360254216780137,0.18749475554097436,0.2719106007355394,279,170,132,2.180876647157708e-06,0.8980393575366498,0.1000000243811442,1.98919526277689e-08,leaky_relu
35,35,35_0,COMPLETED,BoTorch,GenerationStep_1,32.5461311340332,5539.9482421875,33.74560546875,7184.388671875,1.5682985464731851,1.5618050177892049,3.5816540082295734,118323.0,2209.147705078125,1.4182732105255127,0.45755571126937866,1.4398243427276611,2320.667724609375,1.4054499864578247,1.448203444480896,8749.0,0.4715338349342346,0.5244903878541842,0.9999999912941748,0.6775741543752251,65,38,26,1e-08,0.99999999,0.10000000000000009,0.9999999899999988,swish
36,36,36_0,COMPLETED,BoTorch,GenerationStep_1,32.21133804321289,5482.6904296875,33.412105560302734,7113.34375,1.5670952916145324,1.565335460503896,3.608843966325124,433395.0,2186.420654296875,1.4103933572769165,0.4550335109233856,1.4318612813949585,2297.109619140625,1.3979588747024536,1.44051194190979,34810.0,0.46904444694519043,0.0007751698341869588,0.6787128026206154,0.0009714877261650266,137,105,88,9.852659387092944e-07,0.9178313361940754,0.7275241631628906,0.6315202987272421,sigmoid
37,37,37_0,COMPLETED,BoTorch,GenerationStep_1,32.4522705078125,5523.8994140625,33.65209197998047,7164.46630859375,1.5708770314852396,1.569205609957377,3.593070650100708,1426035.0,2202.8203125,1.4160816669464111,0.4568544328212738,1.4376099109649658,2314.110107421875,1.4033677577972412,1.4460660219192505,117208.0,0.47084206342697144,0.5171572853868823,0.34002107344380167,0.9924619675842828,287,197,189,4.814761181694428e-06,0.7251388824074475,0.6029159008271902,0.4858517039737179,leaky_relu
38,38,38_0,COMPLETED,BoTorch,GenerationStep_1,12.430435180664062,2125.041015625,12.744019508361816,2713.458251953125,1.558073894182841,1.5673359433809917,3.6075889110565185,387507.0,342.0036315917969,0.5699872374534607,0.18104706704616547,0.5733208060264587,350.3434143066406,0.5468586087226868,0.5614051818847656,31008.0,0.1817847341299057,0.35118060410313684,0.31170257788898276,0.4350491532387479,150,87,66,0.0021079583460669915,0.8879597417911457,0.7723618809107043,0.11256484431413763,leaky_relu
39,39,39_0,COMPLETED,BoTorch,GenerationStep_1,27.331592559814453,4650.83837890625,28.32457733154297,6030.13671875,1.5667656262715657,1.5723335146903992,3.619785797595978,1140339.0,1694.1932373046875,1.23421311378479,0.39826250076293945,1.2525012493133545,1774.1510009765625,1.224349021911621,1.2608661651611328,93494.0,0.41076573729515076,3.198365015159133e-07,0.7915107257646937,0.9999993633153478,235,210,119,0.9788909951189383,0.33945673794087383,0.13289271908051745,0.08307780124135036,leaky_relu
40,40,40_0,COMPLETED,BoTorch,GenerationStep_1,32.405025482177734,5515.8173828125,33.60503387451172,7154.4404296875,1.5574175039927165,1.5716830690701802,3.5832565983136493,97011.0,2199.6171875,1.414971947669983,0.45649969577789307,1.436489224433899,2310.78515625,1.4023123979568481,1.4449822902679443,7008.0,0.4704912304878235,0.19679267915776472,0.5851836390015643,0.932558776427186,50,46,14,8.300615294322297e-08,0.22644637852978453,0.9771663885055432,0.8362987184790455,leaky_relu
41,41,41_0,COMPLETED,BoTorch,GenerationStep_1,32.18244552612305,5477.8154296875,33.38258743286133,7107.06201171875,1.56335791349411,1.5580653031667073,3.6068248470624287,15219.0,2182.643798828125,1.4091095924377441,0.4546201527118683,1.4305516481399536,2293.10693359375,1.3967019319534302,1.439210057258606,264.0,0.468622088432312,0.9774757258543194,3.043902432287806e-06,0.9999986425457318,3,3,3,0.999997332021039,0.10005634949932077,0.10100099865051396,0.9999981325175797,relu
42,42,42_0,COMPLETED,BoTorch,GenerationStep_1,14.02869987487793,2399.455322265625,14.563612937927246,3100.26025390625,1.5629637837409973,1.5575870871543884,3.609698677062988,1696755.0,426.3457946777344,0.628849983215332,0.20075614750385284,0.6340071558952332,444.79766845703125,0.6127594709396362,0.6291248202323914,139696.0,0.20421601831912994,0.059495646836466506,0.7289064590427013,0.3759229722900049,272,272,160,0.002166490192307551,0.1,0.5477927509586803,0.1792846107646156,swish
43,43,43_0,COMPLETED,BoTorch,GenerationStep_1,32.259910583496094,5490.99609375,33.46045684814453,7123.64453125,1.5657388766606648,1.5658158500989279,3.5909286101659137,1240115.0,2189.72314453125,1.4115407466888428,0.4554007351398468,1.4330196380615234,2300.53271484375,1.3990498781204224,1.4416321516036987,101743.0,0.46940699219703674,1.0,0.0,1.0,263,188,164,1e-08,0.1,0.1,0.0,sigmoid
44,44,44_0,COMPLETED,BoTorch,GenerationStep_1,32.51386260986328,5534.42626953125,33.71338653564453,7177.5234375,1.5712036689122517,1.5617233792940775,3.6015400608380634,1669875.0,2207.08544921875,1.4175543785095215,0.45732593536376953,1.4390984773635864,2318.52734375,1.404767632484436,1.447502851486206,137510.0,0.4713074564933777,0.000588493065958709,0.05017862890699783,0.0010272224927328248,298,269,123,1.0010571837403005e-08,0.9996619914394473,0.9999262141008572,0.9998255123201797,leaky_relu
45,45,45_0,COMPLETED,BoTorch,GenerationStep_1,32.73775863647461,5572.7197265625,33.936729431152344,7225.09375,1.5765965064366658,1.5801700115203858,3.5883192658424377,104115.0,2222.098876953125,1.4227476119995117,0.458987832069397,1.4443459510803223,2334.08544921875,1.409701943397522,1.4525669813156128,7564.0,0.47294631600379944,0.9877342221806229,0.0063217974970075546,0.3765996489593406,48,48,28,5.205552767830492e-07,0.10619488018486525,0.6913120073209746,0.9850641316064546,sigmoid
46,46,46_0,COMPLETED,BoTorch,GenerationStep_1,28.069761276245117,4778.69775390625,29.173080444335938,6210.60400390625,1.567281393210093,1.564013401667277,3.6177873174349466,504371.0,1797.6949462890625,1.271574854850769,0.4105437099933624,1.2911343574523926,1892.8389892578125,1.26375150680542,1.3022725582122803,40700.0,0.4242175817489624,0.0002919866339701497,0.9999999082414922,0.004066664919348833,160,154,20,0.9953385225107585,0.881670418068251,0.10152222538929116,0.0010511696846605574,sigmoid
47,47,47_0,COMPLETED,BoTorch,GenerationStep_1,31.647714614868164,5386.3125,32.85152816772461,6993.92822265625,1.5768293976783752,1.5702723582585654,3.5934271732966105,1133619.0,2147.511962890625,1.396830677986145,0.4506894648075104,1.4181475639343262,2256.76220703125,1.385049819946289,1.4272539615631104,92950.0,0.4647526443004608,0.9814476654231994,0.2887502230595694,0.07858263675790275,300,174,94,0.0004166146266806721,0.6887826448510349,0.30877276898388584,0.9935314363675526,leaky_relu
48,48,48_0,COMPLETED,BoTorch,GenerationStep_1,13.973851203918457,2392.677001953125,14.316615104675293,3047.412109375,1.5602459947268168,1.557645563284556,3.6034092624982197,1092659.0,407.25048828125,0.6241409182548523,0.19845852255821228,0.6278731822967529,418.4724426269531,0.5995137691497803,0.6143205165863037,89515.0,0.19888286292552948,0.47843325283716076,0.33621737474730357,0.4730199295078317,227,200,128,7.068373272915907e-05,0.2702807043818484,0.6565223008886311,0.12153386081252446,relu
49,49,49_0,COMPLETED,BoTorch,GenerationStep_1,14.609688758850098,2500.12060546875,15.077628135681152,3209.910888671875,1.5599050164222716,1.557057229677836,3.5792477409044903,813555.0,466.26153564453125,0.6573002934455872,0.21014265716075897,0.6629815101623535,481.9825439453125,0.6378838419914246,0.6544884443283081,66340.0,0.21238143742084503,0.6850271902909897,0.8985639857074261,0.5735662703569846,260,137,70,0.0010259489725960387,0.2302297900296652,0.9165298326329807,0.16945858608922124,relu
