,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_accuracy,number_parameters,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Sobol,GenerationStep_0,2.3832948207855225,448.08428955078125,2.3869643211364746,374.7626647949219,0.32939504384994506,1.6869312206904092,3.8373833100001016,17238003.0,0.09964463114738464,1433762.0,0.10014237463474274,0.7746780840680003,0.3839249722659588,0.4567754380404949,908,660,183,0.5978368393092695,0.9557479590089331,0.4506607198309662,0.9489603376114888,swish
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,2.297025203704834,431.8360595703125,2.296200752258301,360.5039367675781,0.329058563709259,1.6963279843330383,3.8624504725138347,16467635.0,0.13558275997638702,1369536.0,0.1449018269777298,0.9864369556307793,0.9757232712581754,0.12306712009012699,864,574,336,5.904784527921528e-07,0.1558317021782527,0.9842827700545037,0.23574064995046146,relu
2,2,2_0,COMPLETED,Sobol,GenerationStep_0,2.3020925521850586,432.79302978515625,2.302135467529297,361.43560791015625,0.3273109475771586,1.7029190182685852,3.870622189839681,11377011.0,0.10023722052574158,945641.0,0.10014237463474274,0.8753895116969943,0.022772954776883125,0.7961691822856665,628,441,391,0.00011966644715566771,0.5109674463020333,0.7747838131613242,0.5334723380132432,relu
3,3,3_0,COMPLETED,Sobol,GenerationStep_0,2.300210475921631,432.4363708496094,2.299751043319702,361.0594177246094,0.33089183568954467,1.6802822709083558,3.8236039956410726,6896691.0,0.10116226226091385,572778.0,0.10075008124113083,0.7445223769173026,0.8435140643268824,0.33212184347212315,492,260,219,1.1489343379283516e-07,0.17052615309002828,0.9158530356981736,0.9371646753859434,swish
4,4,4_0,COMPLETED,Sobol,GenerationStep_0,2.3031978607177734,432.99957275390625,2.3032374382019043,361.61102294921875,0.329793123404185,1.7108649969100953,3.8454529960950214,27206835.0,0.10246170312166214,2263671.0,0.10117942839860916,0.18930448219180107,0.902199455536902,0.9640639005228877,968,871,751,1.2890562786421611e-08,0.3197157046559169,0.8504103844494142,0.6410395103664049,swish
5,5,5_0,COMPLETED,Sobol,GenerationStep_0,2.29990816116333,432.3771057128906,2.2999911308288574,361.099609375,0.32887051900227865,1.7047069112459818,3.8352812488873798,9582963.0,0.10533414036035538,796468.0,0.10516734421253204,0.8547350466251373,0.6184937311336398,0.6279269307851791,654,366,118,1.1582869410150494e-06,0.5796302880884965,0.2398777492634891,0.2740447409986211,leaky_relu
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,2.3009896278381348,432.58416748046875,2.3011343479156494,361.2784729003906,0.32834040323893227,1.677172029018402,3.847790857156118,13327347.0,0.10023722052574158,1108206.0,0.10014237463474274,0.2610781965777278,0.18737928196787834,0.22291642986238003,829,470,143,3.402854436183718e-05,0.25655494437760373,0.5843120562116914,0.7021953179130658,sigmoid
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,2.303957939147949,433.14422607421875,2.3047776222229004,361.85345458984375,0.32785919109980266,1.6964271823565165,3.863820906480153,9871795.0,0.10023722052574158,820434.0,0.10014237463474274,0.3682958036661148,0.8277189983054996,0.9267864767462015,579,544,93,0.02344757789790751,0.4076693974708776,0.8231924667693467,0.027523621641534716,leaky_relu
8,8,8_0,COMPLETED,Sobol,GenerationStep_0,2.3022868633270264,432.829345703125,2.3022994995117188,361.4612731933594,0.32813297112782797,1.6886545976003011,3.841934633255005,18303219.0,0.10023722052574158,1522426.0,0.10014237463474274,0.8677474856376648,0.280743857845664,0.8834492051973939,851,798,218,0.009575565538012495,0.684721913304176,0.7787689898181431,0.8519966796522542,relu
9,9,9_0,COMPLETED,Sobol,GenerationStep_0,2.299813985824585,432.3651428222656,2.2999768257141113,361.09942626953125,0.32852791945139564,1.6903463403383892,3.8510751644770305,19762611.0,0.1271868646144867,1643762.0,0.12584927678108215,0.15630702581256628,0.7631945190951228,0.37515844963490963,788,703,662,1.355882828581936e-06,0.47711565299037373,0.5214227220716244,0.5504197236987884,relu
10,10,10_0,COMPLETED,Sobol,GenerationStep_0,2.320101499557495,436.18304443359375,2.320185661315918,364.2715148925781,0.32882238626480104,1.7166956941286722,3.9063920974731445,9067571.0,0.10023722052574158,753384.0,0.10014237463474274,0.6102689718827605,0.41368662659078836,0.6588901514187455,510,408,348,0.0015564470228501875,0.7670367386582695,0.8401134009194589,0.037827370310045495,sigmoid
11,11,11_0,COMPLETED,Sobol,GenerationStep_0,2.335122585296631,438.9974365234375,2.3367252349853516,366.8745422363281,0.32730719248453777,1.686633030573527,3.824024323622386,7517171.0,0.09964462369680405,624580.0,0.10014237463474274,0.7606518296524882,0.7334541389718652,0.2127890484407544,612,228,22,1.5085339679222933e-08,0.8781350284037063,0.5689746311911518,0.4329327962840157,sigmoid
12,12,12_0,COMPLETED,Sobol,GenerationStep_0,2.3043930530548096,433.2206115722656,2.305723190307617,362.0057067871094,0.3297319928805033,1.7128838459650675,3.8377914905548094,16147827.0,0.10023722052574158,1342844.0,0.09943126142024994,0.22036348190158606,0.04776070825755596,0.856390094384551,761,613,449,0.000626310239543794,0.8446176420118338,0.45898195972403355,0.15199189388006873,sigmoid
13,13,13_0,COMPLETED,Sobol,GenerationStep_0,2.3139233589172363,435.0243835449219,2.3124287128448486,363.05731201171875,0.3293793201446533,1.702900771299998,3.8592684984207155,17710515.0,0.10023722052574158,1473180.0,0.10014237463474274,0.010739434510469437,0.5927107101306319,0.6887520551681519,978,684,54,6.0620723519350246e-06,0.2661857610729771,0.993484619390511,0.9076938380056168,sigmoid
14,14,14_0,COMPLETED,Sobol,GenerationStep_0,2.3021740913391113,432.80859375,2.302215337753296,361.4486999511719,0.3283853054046631,1.7003435929616293,3.8539672613143923,24125043.0,0.10023722052574158,2007066.0,0.09943126142024994,0.9554575933143497,0.07430270500481129,0.19704952742904425,918,833,620,0.0011829121742627647,0.8956827042690808,0.3563240410219273,0.744791348467454,leaky_relu
15,15,15_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,0.1176981246098876,0.4205103665590286,0.3906691037118435,727,327,248,0.13186829427834806,0.39621123873261943,0.7550368122617773,0.3616679181499595,leaky_relu
16,16,16_0,COMPLETED,Sobol,GenerationStep_0,2.347357749938965,441.2809143066406,2.3494489192962646,368.8580322265625,0.3285211483637492,1.6811511317888896,3.83562415043513,8959411.0,0.10023722052574158,744402.0,0.10014237463474274,0.14439551159739494,0.9381023282185197,0.060250068083405495,522,416,277,1.302507185996142e-07,0.6933897063327813,0.2210079245793812,0.5708033813825298,sigmoid
17,17,17_0,COMPLETED,Sobol,GenerationStep_0,2.30094838142395,432.5766906738281,2.3010668754577637,361.2695007324219,0.32713318268458047,1.7031652053197226,3.8239040295283,5292275.0,0.10023722052574158,439320.0,0.10014237463474274,0.47838740795850754,0.13286602590233088,0.5692270901054144,413,221,105,0.00010178752217348188,0.8036109942063631,0.5132420399876594,0.958427977477161,sigmoid
