,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Sobol,GenerationStep_0,32.114925384521484,5466.19873046875,33.31610870361328,7092.89794921875,1.6453040758768718,1.6811683336893717,3.8093453645706177,747251.0,2179.841552734375,1.4081065654754639,0.45430120825767517,1.4295494556427002,2290.2890625,1.395783543586731,1.4382784366607666,60840.0,0.4683215916156769,0.4173238864168525,0.4119983874261379,0.9802415324375033,288,107,62,0.00013162477692276036,0.19144625916052949,0.3535645542432153,0.5173404807644885,leaky_relu
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,32.53786087036133,5538.53271484375,33.73739242553711,7182.63623046875,1.619997747739156,1.6444119294484456,3.7412049571673074,923187.0,2208.578857421875,1.418075680732727,0.45749250054359436,1.4396249055862427,2320.077392578125,1.4052622318267822,1.4480103254318237,75444.0,0.47147151827812195,0.2616622382774949,0.5635107159614563,0.5710614807903767,253,147,120,1.7971027677421872e-07,0.9963860017300568,0.8759540630900369,0.12286451149801941,swish
2,2,2_0,COMPLETED,Sobol,GenerationStep_0,27.68788719177246,4712.283203125,28.777631759643555,6126.49951171875,1.6495967467625936,1.657529878616333,3.7360217690467836,60339.0,1760.183837890625,1.2573038339614868,0.40587058663368225,1.2765306234359741,1853.275146484375,1.2502650022506714,1.2883254289627075,3984.0,0.41972681879997253,0.04546453524380922,0.24567832238972187,0.10132698342204094,36,22,12,0.10655217342728751,0.6070560233207288,0.7636918865906515,0.4405197615455417,sigmoid
3,3,3_0,COMPLETED,Sobol,GenerationStep_0,32.19377899169922,5479.68994140625,33.39461898803711,7109.62255859375,1.6472357710202534,1.6297948002815246,3.7705110828081767,1335603.0,2185.2275390625,1.4099788665771484,0.4549008011817932,1.431442379951477,2295.87451171875,1.3975646495819092,1.4401071071624756,109716.0,0.4689134955406189,0.6471565188840032,0.9414437245577574,0.759356776252389,223,222,189,1.9324163372798823e-05,0.41098434542288276,0.19292023777162504,0.7217288960241665,leaky_relu
4,4,4_0,COMPLETED,Sobol,GenerationStep_0,31.27507209777832,5322.66796875,32.481136322021484,6915.0244140625,1.6287993590037029,1.6242702841758727,3.7108530680338543,1947635.0,2120.90380859375,1.3875027894973755,0.44769972562789917,1.4087103605270386,2229.15283203125,1.3761587142944336,1.4181195497512817,160545.0,0.46179521083831787,0.012017883360385895,0.991360442712903,0.6257356302812696,281,264,240,0.00571659274602467,0.3860896381426767,0.5623992780068532,0.6698580289328975,swish
5,5,5_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,,,,,,,0.8916605673730373,0.6114734373986721,0.9390271110460162,157,49,13,0.6140111018569565,0.9716217570948854,0.34389121866809613,0.05000145497090505,leaky_relu
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,32.48981475830078,5530.31982421875,33.689517974853516,7172.43701171875,1.6239352544148764,1.6312497814496358,3.7196470697720847,1418547.0,2205.305908203125,1.4169445037841797,0.4571308195590973,1.4384815692901611,2316.68212890625,1.4041868448257446,1.4469057321548462,116570.0,0.47111400961875916,0.16886029951274395,0.01933722011744976,0.7849156800657511,241,229,182,4.1588305791194315e-08,0.7384476422174114,0.18110156919101306,0.18944844972883607,relu
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,18.479896545410156,3159.663330078125,19.080015182495117,4062.181396484375,1.6466354250907898,1.6418615221977233,3.7138824462890625,1133043.0,786.626220703125,0.8383877873420715,0.2698431611061096,0.8485075831413269,823.0235595703125,0.8268904685974121,0.8497273921966553,92860.0,0.2766611874103546,0.8160132179036736,0.8904198063537478,0.3143208818510175,263,179,136,0.0002569939577932252,0.49370574755864904,0.7164363171398902,0.49497395072622,relu
8,8,8_0,COMPLETED,Sobol,GenerationStep_0,32.594024658203125,5548.13818359375,33.79343032836914,7194.57666015625,1.669628377755483,1.6434270739555359,3.7128172477086383,1182195.0,2212.433837890625,1.419408917427063,0.45791956782341003,1.4409728050231934,2324.076904296875,1.4065308570861816,1.4493125677108765,96995.0,0.4718930423259735,0.9719205563887954,0.10461483057588339,0.221547806635499,296,214,45,1.6450735941110798e-07,0.5887676009617517,0.3100691207626627,0.8972624199145641,leaky_relu
9,9,9_0,COMPLETED,Sobol,GenerationStep_0,25.969451904296875,4427.1640625,27.014188766479492,5751.25341796875,1.6438513159751893,1.6525152722994487,3.762090814113617,505011.0,1403.6671142578125,1.124929428100586,0.3625457286834717,1.1399085521697998,1476.544677734375,1.1154550313949585,1.1475950479507446,40800.0,0.3739146292209625,0.9966417150571942,0.7455648025497794,0.4604843659326434,191,115,29,0.008547338387340732,0.6710557844369104,0.9034996452870552,0.21446986654507677,sigmoid
10,10,10_0,COMPLETED,Sobol,GenerationStep_0,32.61787414550781,5552.21875,33.817176818847656,7199.630859375,1.621493669350942,1.635805638631185,3.740263529618581,387763.0,2214.004150390625,1.4199519157409668,0.45809313654899597,1.4415203332901,2325.6982421875,1.407045602798462,1.4498403072357178,31032.0,0.4720637798309326,0.8399981437250972,0.2808810053393245,0.11380407586693764,153,80,79,4.921124414473668e-08,0.3481431812416171,0.494111265705963,0.6792467904339013,sigmoid
11,11,11_0,COMPLETED,Sobol,GenerationStep_0,32.00606155395508,5447.568359375,33.20648193359375,7069.5537109375,1.6316703041394551,1.6472416202227274,3.709988331794739,1110771.0,2170.262939453125,1.4048303365707397,0.4532438814640045,1.426221489906311,2280.323486328125,1.3926278352737427,1.4350301027297974,91007.0,0.46726733446121216,0.18887860234826803,0.1509948344901204,0.3025876823812723,277,158,156,5.291684953575444e-06,0.887841283903166,0.7425242386147259,0.04034685675686125,relu
12,12,12_0,COMPLETED,Sobol,GenerationStep_0,31.267616271972656,5321.3955078125,32.47372055053711,6913.44287109375,1.6244789004325866,1.64421360095342,3.701930586496989,182259.0,2120.361572265625,1.3873133659362793,0.44763872027397156,1.4085181951522827,2228.592041015625,1.3759775161743164,1.4179329872131348,14036.0,0.4617346525192261,0.6184962978586555,0.9111505756154656,0.5894131027162075,89,51,44,0.09227180226757069,0.24182464993369393,0.157645578693842,0.7590783162503117,swish
13,13,13_0,COMPLETED,Sobol,GenerationStep_0,25.920564651489258,4419.51123046875,26.954139709472656,5738.513671875,1.6289555509885152,1.6465307275454204,3.706996782620748,1544307.0,1379.373779296875,1.1160961389541626,0.35956841707229614,1.1305872201919556,1450.4923095703125,1.1059333086013794,1.1375179290771484,127020.0,0.3706173896789551,0.7950140610337257,0.7564447596669197,0.8357093529775739,291,246,129,0.02048419942412744,0.3056406604560198,0.1510464728725998,0.2680210183580836,sigmoid
14,14,14_0,COMPLETED,Sobol,GenerationStep_0,32.29988479614258,5497.8330078125,33.50029754638672,7132.13623046875,1.6197389880816142,1.6152095079421998,3.721079917748769,622899.0,2192.46728515625,1.4124916791915894,0.45570552349090576,1.4339816570281982,2303.381591796875,1.3999557495117188,1.4425626993179321,50562.0,0.46970823407173157,0.4266603412106633,0.8024581559002399,0.7173469755798578,202,166,4,6.00729224155354e-08,0.2807673018829544,0.6323671234293028,0.34042261572996146,swish
15,15,15_0,COMPLETED,Sobol,GenerationStep_0,32.00884246826172,5448.05078125,33.21055603027344,7070.4130859375,1.6224190950393678,1.6473325451215108,3.7095510721206666,345267.0,2172.562744140625,1.405573844909668,0.45349037647247314,1.4269888401031494,2282.742919921875,1.3933731317520142,1.4358042478561401,27538.0,0.4675202965736389,0.35760319512337446,0.26989946607500315,0.7511395076289773,133,118,9,3.266464753584447e-06,0.7577137473534505,0.21687825480996453,0.8825267604775177,sigmoid
16,16,16_0,COMPLETED,Sobol,GenerationStep_0,25.974227905273438,4420.63525390625,27.1088809967041,5771.240234375,1.6142635385195414,1.6402605334917704,3.7372398217519125,1544499.0,1595.2635498046875,1.1958087682724,0.3858683407306671,1.213847041130066,1678.13671875,1.1887562274932861,1.2247655391693115,127070.0,0.3989503085613251,0.9590529752895236,0.542947013862431,0.10887204762548208,247,244,191,0.06358615156460687,0.5055431320906448,0.5767036351493597,0.16375117119563293,relu
