,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
10,10,10_0,COMPLETED,Sobol,GenerationStep_0,32.51862335205078,5535.24365234375,33.718204498291016,7178.55029296875,1.5889474113782247,1.5972216765085856,3.5994500517845154,900659.0,2207.282470703125,1.4176268577575684,0.45734909176826477,1.439171552658081,2318.732666015625,1.404835820198059,1.447572946548462,73570.0,0.4713298976421356,0.15420857816934586,0.9789577377960086,0.20117399096488953,241,177,64,2.7073372661865355e-06,0.8110055979503064,0.36307513589169027,0.4658704800510348,swish
11,11,11_0,COMPLETED,Sobol,GenerationStep_0,32.396358489990234,5514.33203125,33.59635543823242,7152.595703125,1.578545129299164,1.573041303952535,3.5640701095263165,819315.0,2199.001708984375,1.414758563041687,0.45643097162246704,1.4362730979919434,2310.151123046875,1.4021103382110596,1.4447743892669678,66840.0,0.47042402625083923,0.389142663218081,0.3010658184066415,0.047443228773772717,200,163,110,6.385183053788919e-08,0.12852588431879222,0.6967390083527436,0.36031029944419635,sigmoid
12,12,12_0,COMPLETED,Sobol,GenerationStep_0,14.982172012329102,2564.538330078125,15.447230339050293,3288.244873046875,1.5953285217285156,1.5922668774922688,3.561484094460805,866931.0,477.1382141113281,0.6666223406791687,0.21288703382015228,0.6719070672988892,493.8152160644531,0.6458596587181091,0.6623475551605225,70784.0,0.21492493152618408,0.4560821959748864,0.7671210197731853,0.5349982371553779,249,135,125,0.0016678096458750025,0.3445495836272927,0.8944088335356986,0.500079533672367,relu
13,13,13_0,COMPLETED,Sobol,GenerationStep_0,30.70511817932129,5225.46435546875,31.91277313232422,6793.95556640625,1.5867249011993407,1.591662081082662,3.5696813225746156,709107.0,2078.171142578125,1.3724334239959717,0.44286710023880005,1.3934563398361206,2184.78759765625,1.361771821975708,1.40333092212677,57670.0,0.4570065438747406,0.3723508454859257,0.04194319900125265,0.7513397010043263,296,102,34,1.2007102264437279e-05,0.8093040816836735,0.2695409681436582,0.12942839563849676,sigmoid
14,14,14_0,COMPLETED,Sobol,GenerationStep_0,28.11174774169922,4784.28125,29.23056411743164,6222.94677734375,1.7231900970141092,1.7230911413828531,3.621703521410624,1156659.0,1819.3140869140625,1.2790589332580566,0.4128734767436981,1.298689603805542,1915.13916015625,1.2716172933578491,1.3104119300842285,94802.0,0.4268932640552521,0.22166671697050333,0.34345544409006834,0.9800208425149322,232,193,161,0.0006227642308544878,0.21838922611210637,0.4012996020776738,0.7383287233042117,sigmoid
15,15,15_0,COMPLETED,Sobol,GenerationStep_0,13.877086639404297,2377.9375,14.069169044494629,2994.97119140625,10.123593207200368,1.6895927667617798,3.8206592361132303,1169907.0,391.99725341796875,0.6184181571006775,0.19597813487052917,0.6211739182472229,399.77423095703125,0.5892384648323059,0.6033328771591187,95959.0,0.19501248002052307,0.6453247619792819,0.25293816439807415,0.2914013620465994,290,236,17,0.00204950502392217,0.12540884064218097,0.5189864062716228,0.2572678199388159,relu
16,16,16_0,COMPLETED,Sobol,GenerationStep_0,32.567867279052734,5543.66796875,33.76729202270508,7189.005859375,1.7891151428222656,1.755803926785787,81.68120868206024,549299.0,2210.62548828125,1.4187836647033691,0.45771917700767517,1.4403400421142578,2322.195068359375,1.4059343338012695,1.4487004280090332,44437.0,0.47169485688209534,0.6323402160778642,0.941142437979579,0.14810015074908733,197,120,40,5.881831499513471e-06,0.30181774738451506,0.8552187922316498,0.7302034163470383,leaky_relu
17,17,17_0,COMPLETED,Sobol,GenerationStep_0,26.54163360595703,4520.77880859375,27.59804344177246,5875.3876953125,1.687244208653768,1.6905230085055034,4.141777837276459,889011.0,1560.3206787109375,1.1829850673675537,0.381763756275177,1.2003467082977295,1643.0877685546875,1.1759344339370728,1.2110803127288818,72666.0,0.3946223258972168,0.7138383025303483,0.4750686101615429,0.629783483222127,255,185,26,0.1571382060385861,0.5111815754272162,0.6576038618083361,0.40171629720051216,sigmoid
18,18,18_0,COMPLETED,Sobol,GenerationStep_0,32.58573913574219,5546.72412109375,33.78515625,7192.80810546875,1.6684071660041808,1.669815969467163,3.7702254096666974,1357491.0,2211.8603515625,1.4192099571228027,0.45785605907440186,1.4407716989517212,2323.478759765625,1.4063414335250854,1.4491182565689087,111554.0,0.4718300402164459,0.6139786504209042,0.7158332839608192,0.9125226140022278,283,218,123,1.318195873563858e-07,0.9744451944413244,0.3789149503898015,0.7810353828721646,swish
19,19,19_0,COMPLETED,Sobol,GenerationStep_0,26.690757751464844,4542.94921875,27.777626037597656,5913.6728515625,1.686949868996938,1.6810441692670186,3.7588621973991394,471219.0,1676.63916015625,1.2260181903839111,0.39580172300338745,1.2447694540023804,1763.723876953125,1.2191388607025146,1.2561676502227783,37956.0,0.40925413370132446,0.9246408194303513,0.8809174299240112,0.7003830783069134,147,117,75,0.22550088171500174,0.48532241033662527,0.17214272631267435,0.9375106356419214,leaky_relu
