,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_accuracy,number_parameters,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Uniform,GenerationStep_0,2.302381753921509,432.84942626953125,2.3023245334625244,361.4656066894531,0.3190149188041687,1.6653703331947327,3.836439839998881,12932595.0,0.10023722052574158,1075140.0,0.10014237463474274,0.9258167325701077,0.2704388684152381,0.1744629314235483,667,499,431,0.005324089350269529,0.5928113304016634,0.9928297265015797,0.5652742981136472,leaky_relu
1,1,1_0,COMPLETED,Uniform,GenerationStep_0,2.3008177280426025,432.55224609375,2.301147937774658,361.28228759765625,0.3182848294576009,1.673870865503947,3.8436404267946878,12002675.0,0.10023722052574158,997995.0,0.10014237463474274,0.6582224522824417,0.36587698586875506,0.32818929346875947,955,245,60,3.243527846352327e-05,0.9329933071884033,0.6477616183941896,0.254240966041351,sigmoid
2,2,2_0,COMPLETED,Uniform,GenerationStep_0,2.301171064376831,432.6190185546875,2.301307439804077,361.3053283691406,0.31831661065419514,1.681153170267741,3.8885474761327106,14112883.0,0.10023722052574158,1173462.0,0.10014237463474274,0.49691075385439565,0.6809572793959314,0.8302043032039064,810,464,343,9.650256089491005e-05,0.8428464052285608,0.6075868856691183,0.8749743287695831,sigmoid
3,3,3_0,ABANDONED,Uniform,GenerationStep_0,,,,,,,,,,,,0.4993245583967716,0.008315710353080763,0.22501905775894393,898,819,667,0.030098830679397323,0.4970404864360004,0.1069521966526846,0.6711866029784714,leaky_relu
4,4,4_0,COMPLETED,Uniform,GenerationStep_0,2.3400533199310303,439.9233703613281,2.3420803546905518,367.7226257324219,0.32470028003056844,1.6470343351364136,3.9038732171058657,10668339.0,0.10031341761350632,886690.0,0.09943126142024994,0.7934969628299475,0.9393420621598627,0.10662116323482318,587,462,329,0.6975440398074376,0.7773520855366416,0.5350733388853753,0.2042628646025511,swish
5,5,5_0,COMPLETED,Uniform,GenerationStep_0,2.2987146377563477,432.1573181152344,2.2986745834350586,360.8893737792969,0.32401899496714276,1.6761014898618063,3.8775983929634092,12258483.0,0.16157661378383636,1019100.0,0.167210191488266,0.35227301780215337,0.14236739571746748,0.5398261500083693,742,421,290,1.8318464839376286e-06,0.3920887118329379,0.45773488466446044,0.5898607005779066,leaky_relu
6,6,6_0,COMPLETED,Uniform,GenerationStep_0,2.333491802215576,438.6894836425781,2.331732749938965,366.0856018066406,0.31977375348409015,1.7115884145100912,3.921231702963511,20499507.0,0.09964462369680405,1705158.0,0.10014237463474274,0.40855167603348486,0.585743460764409,0.25882488883296173,805,781,563,1.307082885323453e-07,0.3143043091943063,0.7742696352194762,0.23325708097045647,sigmoid
7,7,7_0,COMPLETED,Uniform,GenerationStep_0,2.30230712890625,432.8336181640625,2.302321195602417,361.4646911621094,0.3202823162078857,1.6658535997072856,3.8993059396743774,1233011.0,0.10023722052574158,101514.0,0.10014237463474274,0.44110684725991434,0.20873090564599817,0.0038205444864630733,108,93,66,0.00018435167934032883,0.6367787774002285,0.9550766767039572,0.9619617767400381,leaky_relu
8,8,8_0,ABANDONED,Uniform,GenerationStep_0,,,,,,,,,,,,0.5709433302880874,0.138844516149066,0.4247375563328909,846,430,231,0.10718582950542789,0.29162095368630003,0.7933274308490229,0.7040394421672331,leaky_relu
9,9,9_0,COMPLETED,Uniform,GenerationStep_0,2.305797576904297,433.4913330078125,2.3054051399230957,361.955322265625,0.3201972444852193,1.6552536725997924,3.9970826824506123,20017779.0,0.1002793237566948,1665000.0,0.1017656996846199,0.6982366602564648,0.3052343280866785,0.9508632098045403,780,727,660,1.0731025694444085e-07,0.916275904586081,0.501358008378661,0.44180081541736,leaky_relu
