,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_accuracy,number_parameters,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Sobol,GenerationStep_0,2.301828145980835,432.7418212890625,2.301786184310913,361.3813781738281,0.31619012355804443,1.6353211283683777,3.7491726915041608,12482355.0,0.10023722052574158,1037809.0,0.09943126142024994,0.2800628514960408,0.32153911888599396,0.3613401325419545,788,439,165,0.00017271801334476606,0.41779626105776324,0.28438491113502745,0.6377705011069693,sigmoid
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,2.3356971740722656,439.0876770019531,2.3350605964660645,366.5826416015625,0.3220919688542684,1.6240034302075703,3.7123285134633384,13951539.0,0.10023722052574158,1160110.0,0.10014237463474274,0.35838347114622593,0.8957573138177395,0.7489159582182765,729,696,115,3.380142195322733e-07,0.2361036037804752,0.47284652344115796,0.3554503090524872,sigmoid
2,2,2_0,COMPLETED,Sobol,GenerationStep_0,2.3018128871917725,432.740234375,2.301912784576416,361.40106201171875,0.31790756781895957,1.6270766417185465,3.7282259186108906,23426931.0,0.10023722052574158,1949050.0,0.10014237463474274,0.8024837654083967,0.9205159693956375,0.8929960764944553,996,904,293,0.00031295957354445035,0.25458179242514756,0.976859905047951,0.27504389458032197,swish
3,3,3_0,COMPLETED,Sobol,GenerationStep_0,2.330326557159424,438.0824890136719,2.3293466567993164,365.7083740234375,0.31978137493133546,1.617353045940399,3.7542013049125673,7337651.0,0.10023722052574158,609660.0,0.10014237463474274,0.9182045441120863,0.6711942832916975,0.32729098200798035,699,83,39,0.22761755997381197,0.5966196026421127,0.31794642321746597,0.15285695098220461,relu
4,4,4_0,COMPLETED,Sobol,GenerationStep_0,2.3023059368133545,432.83343505859375,2.3023183345794678,361.46368408203125,0.3170334259668986,1.634546685218811,3.7999576330184937,7168755.0,0.10023722052574158,595404.0,0.10014237463474274,0.6501280879601836,0.7897177720442414,0.5925904409959912,451,381,179,0.0006181085438182771,0.3019889485930819,0.9315209834646136,0.7825946301193479,relu
5,5,5_0,COMPLETED,Sobol,GenerationStep_0,2.300712823867798,432.5314636230469,2.3010072708129883,361.26092529296875,0.3173665523529053,1.6153168996175131,3.7329829057057697,22070963.0,0.10023722052574158,1835992.0,0.10014237463474274,0.22513528633862734,0.004482992924749851,0.40166871156543493,890,732,656,1.0256637328730965e-05,0.8345561706800045,0.33128254398768,0.06753191377490907,sigmoid
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,2.3553757667541504,442.8019714355469,2.3581008911132812,370.2107238769531,0.31657397747039795,1.628169063727061,3.738879108428955,15932019.0,0.10023722052574158,1324949.0,0.09943126142024994,0.8396401051431894,0.7591068986803293,0.4928846973925829,771,649,334,0.03779010007792458,0.4420392527424849,0.38312642334231195,0.45329458092598846,leaky_relu
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,2.3456034660339355,440.9915466308594,2.3449223041534424,368.1921691894531,0.3180267890294393,1.649280858039856,3.7569648385047913,17287347.0,0.09964462369680405,1437876.0,0.10014237463474274,0.9243079395964742,0.20754068344831467,0.1651572659611702,978,569,198,1.1321607310245245e-08,0.757910070801924,0.8115246825024297,0.9256877163988573,sigmoid
8,8,8_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,0.09501015208661556,0.8735695788636804,0.656480404548347,908,817,816,0.27824032818280153,0.32559731873545716,0.5034198518721513,0.7337854747856393,swish
9,9,9_0,COMPLETED,Sobol,GenerationStep_0,2.311330795288086,434.53082275390625,2.3111939430236816,362.8664245605469,0.31799684365590414,1.638587971528371,3.7258097330729165,7855923.0,0.10023722052574158,652701.0,0.10014237463474274,0.9397320691496134,0.5083213038742542,0.7871019002050161,554,335,95,0.005158247649845642,0.8029117087963378,0.6206970936505511,0.08306847802182565,sigmoid
