,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_accuracy,number_parameters,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,0.6249093012884259,0.15668128337711096,0.8308038497343659,879,335,83,0.8607051235964464,0.5351315408094586,0.2458487202971773,0.8402305617724479,leaky_relu
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,2.302647352218628,432.8938903808594,2.30268931388855,361.52313232421875,0.3079270203908285,1.595370848973592,3.673383847872416,13978419.0,0.09820172190666199,1162322.0,0.09886211901903152,0.7243508296087384,0.8923019990324974,0.6627638535574079,798,492,287,2.4542986561838895e-08,0.7735716131180316,0.7543092739710455,0.20092731699585853,relu
2,2,2_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,0.00518224760890007,0.7355922507122159,0.37091539055109024,782,724,351,0.41153270091925287,0.3087122490722368,0.8819805399241006,0.4440081857447497,leaky_relu
3,3,3_0,COMPLETED,Sobol,GenerationStep_0,2.3035905361175537,433.08258056640625,2.304327964782715,361.7844543457031,0.3024437387784322,1.5940253933270772,3.6092417081197103,16033907.0,0.10023722052574158,1333576.0,0.09943126142024994,0.15537450835108757,0.4384519327431917,0.1403982825577259,930,628,32,1.1734858270464492e-08,0.9966940408591397,0.37091157153984444,0.5853904194332828,swish
4,4,4_0,COMPLETED,Sobol,GenerationStep_0,9.41422176361084,1769.65869140625,9.40680980682373,1477.2564697265625,0.3062535285949707,1.599028186003367,3.614560862382253,26521395.0,0.10023722052574158,2206643.0,0.09943126142024994,0.8432620661333203,0.6711813230067492,0.5560229159891605,957,945,578,0.020264833539216393,0.11225450826231206,0.9283305076115131,0.9969581498720155,sigmoid
5,5,5_0,COMPLETED,Sobol,GenerationStep_0,2.3014919757843018,432.6804504394531,2.301252841949463,361.29541015625,0.30273799896240233,1.575573174158732,3.6999812682469684,25245171.0,0.10152226686477661,2100292.0,0.09846702218055725,0.9431918757036328,0.4048337237909436,0.9504842385649681,878,850,774,5.726770540815786e-07,0.8002536539413485,0.5253361278451442,0.10665933122369846,swish
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,2.3234424591064453,436.8190002441406,2.3233399391174316,364.7900085449219,0.30282795429229736,1.586292318503062,3.608386484781901,20481267.0,0.10023722052574158,1703778.0,0.10014237463474274,0.07126885652542114,0.5839151795953512,0.8840577378869057,922,795,308,0.003935835434104613,0.434358712109686,0.45491596140497137,0.2693608152752372,sigmoid
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,2.309661865234375,434.1932373046875,2.3095808029174805,362.5927734375,0.30390965938568115,1.5839872161547344,3.606984015305837,11450163.0,0.10023722052574158,951891.0,0.09943126142024994,0.13099694065749645,0.7666876390576363,0.3817286482080817,734,415,169,0.026816962908972317,0.8465550057527159,0.6573059522091234,0.11852036577407014,swish
8,8,8_0,COMPLETED,Sobol,GenerationStep_0,2.302196502685547,432.8127746582031,2.302250385284424,361.4530334472656,0.3018414338429769,1.5827969034512839,3.601303931077321,1655603.0,0.09964462369680405,136719.0,0.10014237463474274,0.39638358540832996,0.6942649772390723,0.6796811865642667,151,95,38,0.0027608093088314525,0.35694037157537595,0.5442267823965922,0.6875675400880162,leaky_relu
9,9,9_0,COMPLETED,Sobol,GenerationStep_0,2.3020529747009277,432.7840881347656,2.3020403385162354,361.4207458496094,0.3022173206011454,1.5857603510220846,3.611918155352275,9740531.0,0.10023722052574158,809658.0,0.10014237463474274,0.5491827065125108,0.004531066864728928,0.4064080500975251,805,203,71,0.008227595439401148,0.21079687818711784,0.6199591877839017,0.8838963541288255,relu
10,10,10_0,COMPLETED,Sobol,GenerationStep_0,2.3020453453063965,432.78369140625,2.302152156829834,361.44091796875,0.30139274199803673,1.597136660416921,3.624320582548777,12215219.0,0.10023722052574158,1015424.0,0.10014237463474274,0.7465907400473952,0.3128376919776201,0.9214358311146498,621,520,388,0.013301181089398059,0.6229871703875437,0.47122441732428977,0.7222369445907322,swish
11,11,11_0,COMPLETED,Sobol,GenerationStep_0,2.3005454540252686,432.4989013671875,2.3005599975585938,361.18695068359375,0.3066185514132182,1.587790858745575,3.7232614755630493,14556723.0,0.12179006636142731,1210450.0,0.12385478615760803,0.6004267996177077,0.6109546022489667,0.5894525069743395,723,678,223,3.7589515058759883e-07,0.3832336203389719,0.9822916690947956,0.3616050194178667,swish
12,12,12_0,COMPLETED,Sobol,GenerationStep_0,2.3017375469207764,432.7198181152344,2.3013713359832764,361.3129577636719,0.30655725399653116,1.5811511874198914,3.7462245146433513,17681203.0,0.10023722052574158,1470686.0,0.10014237463474274,0.9737447611987591,0.8834866061806679,0.7960369242355227,987,592,187,0.0003974979930958853,0.20068718995783014,0.8686383850218604,0.5153631311527737,sigmoid
13,13,13_0,COMPLETED,Sobol,GenerationStep_0,2.302792549133301,432.9249267578125,2.3028738498687744,361.5508728027344,0.3094252626101176,1.584911549091339,3.731613083680471,20065395.0,0.09964462369680405,1669053.0,0.10014237463474274,0.8743032328784466,0.18111476209014654,0.7140574818477035,844,743,505,1.2180793335672697e-05,0.8626899705275466,0.35932809413047073,0.40467013852194644,leaky_relu
14,14,14_0,COMPLETED,Sobol,GenerationStep_0,2.303898334503174,433.1333923339844,2.303204298019409,361.59710693359375,0.30498377879460653,1.5868454972902934,3.7131713151931764,5303603.0,0.09964462369680405,440240.0,0.10014237463474274,0.02166182640939951,0.8122702557593584,0.9406867884099483,424,196,120,3.016244704220948e-08,0.11810617631672407,0.4306827497247616,0.43543424673803177,swish
15,15,15_0,COMPLETED,Sobol,GenerationStep_0,2.301485776901245,432.6782531738281,2.3016157150268555,361.35467529296875,0.30651970307032267,1.587074383099874,3.71592355966568,15145779.0,0.10023722052574158,1259415.0,0.10014237463474274,0.40598725248128176,0.4628853816539049,0.25614663399755955,858,449,439,0.0008312936449911508,0.42425336905895417,0.2606337896395141,0.14595092593958958,swish
16,16,16_0,COMPLETED,Sobol,GenerationStep_0,2.3023500442504883,432.841796875,2.3024237155914307,361.4803466796875,0.30689950386683146,1.5898519476254782,3.749021319548289,14093235.0,0.10023722052574158,1171908.0,0.10014237463474274,0.25579499173909426,0.7267768876627088,0.236690079793334,946,362,236,2.547385181574159e-05,0.6358286440440595,0.7708495875787479,0.7545725590529281,leaky_relu
17,17,17_0,COMPLETED,Sobol,GenerationStep_0,2.307260513305664,433.7474365234375,2.3076179027557373,362.30511474609375,0.30442748467127484,1.598722505569458,3.7450097958246866,12262899.0,0.10023722052574158,1019504.0,0.10014237463474274,0.27814266737550497,0.05648483242839575,0.49558134097605944,657,636,134,0.0012813837674470327,0.7301331003030941,0.48445469896614246,0.2915166959817179,sigmoid
18,18,18_0,COMPLETED,Sobol,GenerationStep_0,2.303748607635498,433.10577392578125,2.3036367893218994,361.6702575683594,0.3076236406962077,1.5815508246421814,3.7087159514427186,10961331.0,0.10023722052574158,911044.0,0.10014237463474274,0.38136837538331747,0.7578801438212395,0.015060470439493656,560,546,299,3.891245204104834e-06,0.5198746289971289,0.9937667064712827,0.6829599325235686,swish
19,19,19_0,COMPLETED,Sobol,GenerationStep_0,2.3030331134796143,432.96929931640625,2.3031280040740967,361.5897521972656,0.306155796845754,1.5829497257868448,3.7260417103767396,21898227.0,0.11470869183540344,1821726.0,0.11737464368343353,0.7997954189777374,0.02894928678870201,0.04067496117204428,979,761,401,1.1646872367009554e-07,0.7634621931096424,0.9555271821964187,0.3233360960410955,relu
20,20,20_0,COMPLETED,Sobol,GenerationStep_0,2.3043317794799805,433.2124938964844,2.3051609992980957,361.91131591796875,0.3089693864186605,1.5751909613609314,3.7098581274350484,10315443.0,0.09964462369680405,857442.0,0.10014237463474274,0.9962278883904219,0.33727903850376606,0.5371208637952805,677,434,74,7.846934240240639e-06,0.2967505315809275,0.13219594416756875,0.03280132789891066,relu
21,21,21_0,COMPLETED,Sobol,GenerationStep_0,2.314568519592285,435.15277099609375,2.3146495819091797,363.3972473144531,0.30544840494791664,1.5935465892155964,3.7150455315907798,12704499.0,0.09964462369680405,1056221.0,0.10014237463474274,0.47401102259755135,0.22977439127862453,0.8712149439379573,696,507,305,8.136887079807303e-07,0.9744973072473337,0.9520592569695199,0.7736375235888457,sigmoid
