,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Sobol,GenerationStep_0,32.29582214355469,5497.138671875,33.496177673339844,7131.259765625,1.6298784136772155,1.6313172976175945,3.7494157552719116,401331.0,2192.15087890625,1.4123836755752563,0.4556705355644226,1.4338725805282593,2303.04931640625,1.3998504877090454,1.4424550533294678,32163.0,0.4696730077266693,0.06473908852785826,0.07339169457554817,0.9406188046559691,189,68,58,1.4760017285156234e-05,0.895615051414764,0.33224632873124754,0.3447866396027446,leaky_relu
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,19.577821731567383,3344.4033203125,20.310222625732422,4324.1416015625,1.6424592415491739,1.6412189165751139,3.7630953907966616,1602483.0,913.812744140625,0.9009020924568176,0.29045867919921875,0.9129131436347961,959.0921630859375,0.892655611038208,0.9181028604507446,131846.0,0.2990802824497223,0.9242360703647137,0.7969933040440083,0.8658344727009535,280,221,213,0.0002798498470370546,0.6294330223310906,0.10361590604936757,0.42558851133126585,leaky_relu
2,2,2_0,COMPLETED,Sobol,GenerationStep_0,32.668418884277344,5560.861328125,33.86757278442383,7210.36328125,1.636553426583608,1.6404480854670207,3.7568232854207357,234995.0,2217.421875,1.4211329221725464,0.4584709703922272,1.4427142143249512,2329.24267578125,1.408168077468872,1.4509931802749634,18400.0,0.4724368453025818,0.30807242169976234,0.4996249917894602,0.372505865059793,99,79,32,1.4037290922827111e-07,0.4695958630093835,0.8101892768657876,0.5770810039747877,swish
3,3,3_0,COMPLETED,Sobol,GenerationStep_0,32.55973434448242,5542.2734375,33.75920867919922,7187.28515625,1.6183677554130553,1.6288992842038472,3.7112680037816363,1399731.0,2209.873046875,1.41852867603302,0.457637220621109,1.4400814771652222,2321.416259765625,1.4056919813156128,1.4484500885009766,115082.0,0.4716137945652008,0.2064073234796524,0.30386095121502876,0.16077360231429338,286,253,77,8.139077311803915e-07,0.5115473943669798,0.8817210353666028,0.04382636726779673,relu
4,4,4_0,COMPLETED,Sobol,GenerationStep_0,31.99089241027832,5444.9833984375,33.19271469116211,7066.60986328125,1.6347013552983602,1.620038382212321,3.7193775177001953,948915.0,2171.33349609375,1.4051461219787598,0.4533531665802002,1.4265556335449219,2281.46826171875,1.3929660320281982,1.4353852272033691,77578.0,0.467384934425354,0.6587170762941241,0.8269880693405867,0.13323307130485773,189,186,145,2.03215199964983e-05,0.7137612227141329,0.8349244513847024,0.6076152813395304,leaky_relu
5,5,5_0,COMPLETED,Sobol,GenerationStep_0,32.50477600097656,5532.8798828125,33.704593658447266,7175.6513671875,1.6387319207191466,1.6477742075920105,3.7542956113815307,687667.0,2206.51123046875,1.4173551797866821,0.45726269483566284,1.4388972520828247,2317.945068359375,1.4045830965042114,1.447313666343689,55916.0,0.4712460935115814,0.5503549128770828,0.5496429186314344,0.9843674702569842,240,136,28,3.539072489167417e-07,0.3033246752566119,0.37200828320795176,0.7850260283526471,relu
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,14.780872344970703,2529.94189453125,15.279390335083008,3252.48681640625,1.6350421508153279,1.6461438457171123,3.7147928913434347,854195.0,472.0393371582031,0.6613490581512451,0.21136943995952606,0.6669917702674866,490.1446228027344,0.6430516839027405,0.6596506834030151,69680.0,0.214079350233078,0.7425436032935977,0.11711530853062868,0.7480202075093985,296,114,104,0.004840783690555558,0.9156340861405303,0.6950908521192981,0.2679529684808821,swish
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,32.565486907958984,5543.259765625,33.76487350463867,7188.4921875,1.6243694265683493,1.6449328899383544,3.7380956371625262,484275.0,2210.302001953125,1.418676495552063,0.4576842784881592,1.4402304887771606,2321.859619140625,1.4058314561843872,1.4485934972763062,39050.0,0.4716600477695465,0.01413710042834282,0.17008086293935776,0.07990836724638939,199,89,58,2.857009281409367e-08,0.5985511241965492,0.6018175878683877,0.4082371113976346,relu
8,8,8_0,COMPLETED,Sobol,GenerationStep_0,25.89125633239746,4417.99365234375,26.863174438476562,5719.54931640625,1.6348255554835,1.6414754350980123,3.7579893509546918,1607027.0,1270.0361328125,1.077846646308899,0.3463618755340576,1.0894869565963745,1331.939208984375,1.0628716945648193,1.0914608240127563,132232.0,0.3554915189743042,0.9983899993821979,0.958075039088726,0.22314315009862185,256,243,202,0.15068650753594565,0.9757431581169153,0.823200467295835,0.36014626839473735,sigmoid
9,9,9_0,COMPLETED,Sobol,GenerationStep_0,32.76435089111328,5577.2666015625,33.963253021240234,7230.7470703125,1.6452340682347615,1.660637633005778,3.7408045053482057,223347.0,2223.89306640625,1.4233677387237549,0.45918598771095276,1.4449713230133057,2335.945556640625,1.4102905988693237,1.4531704187393188,17468.0,0.4731418490409851,0.3664715914055705,0.27595206163823605,0.7339506410062313,121,58,11,3.0041263650861784e-06,0.1233004190232746,0.12352379338755293,0.6385842181213703,swish
