,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_accuracy,number_parameters,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
22,22,22_0,COMPLETED,Sobol,GenerationStep_0,2.3041253089904785,433.1755065917969,2.3034050464630127,361.63836669921875,0.305459197362264,1.6154892881711325,3.6602001269658406,9812403.0,0.10411539673805237,815509.0,0.10329742729663849,0.569515211507678,0.9310640189796686,0.20444723311811686,712,271,229,2.89308370012637e-07,0.26498989484421337,0.5234894579719509,0.9595509690203702,relu
23,23,23_0,COMPLETED,Sobol,GenerationStep_0,2.3023624420166016,432.84423828125,2.302251100540161,361.4517517089844,0.3075739781061808,1.621913723150889,3.680815855662028,10432691.0,0.10023722052574158,867024.0,0.10014237463474274,0.7099276827648282,0.30667663738131523,0.35538444854319096,558,464,360,0.007331953925432875,0.8603246695631865,0.6766072781018979,0.43072528333880233,leaky_relu
24,24,24_0,COMPLETED,BoTorch,GenerationStep_1,2.301947832107544,432.76300048828125,2.302168369293213,361.4402160644531,0.30506786902745564,1.637000068028768,3.7209084312121075,20611827.0,0.10023722052574158,1714672.0,0.09943126142024994,0.7336874231373374,0.12334312773491059,0.9193442132572145,948,885,148,0.03699803301119392,0.22698178844452388,0.15336877625961004,0.8535942155537257,relu
25,25,25_0,COMPLETED,BoTorch,GenerationStep_1,2.3041343688964844,433.1770935058594,2.304135799407959,361.74298095703125,0.30588645935058595,1.6249313751856487,3.729164210955302,13414387.0,0.09792093187570572,1115268.0,0.09641800820827484,0.5658719496088881,0.5922120995580712,0.9203755155720887,744,464,394,1e-08,0.8215376095092229,0.6802181955679437,0.4744078020476203,swish
26,26,26_0,COMPLETED,BoTorch,GenerationStep_1,2.3051555156707764,433.36602783203125,2.3048226833343506,361.8480529785156,0.3065193374951681,1.6221453269322714,3.7638884941736857,11648307.0,0.09789329022169113,968166.0,0.10596054792404175,0.5429203274153058,0.6762483482173324,0.7905345505409068,549,530,457,1.2663719216507024e-08,0.19942947161613703,0.49928753589248004,0.28471951841958676,relu
27,27,27_0,COMPLETED,BoTorch,GenerationStep_1,2.3029892444610596,432.9582214355469,2.301978826522827,361.40716552734375,0.30700857639312745,1.6007320006688437,3.709106989701589,11398067.0,0.10666840523481369,947584.0,0.10974373668432236,0.3393405697916573,0.5875081553475804,0.7229570652200609,1000,142,142,1e-08,0.2871695743550651,0.5785056768650584,0.6492616338805447,relu
28,28,28_0,COMPLETED,BoTorch,GenerationStep_1,2.2997405529022217,432.35137939453125,2.299583911895752,361.03369140625,0.3071154594421387,1.609554394086202,3.6981629411379497,22576563.0,0.11171866208314896,1878245.0,0.11160296946763992,0.6235623887528069,0.31461264497287966,0.5754868112943404,1000,811,345,2.3842364983318957e-08,0.4297457618386921,0.41124306652194004,0.2177464033538994,relu
29,29,29_0,COMPLETED,BoTorch,GenerationStep_1,2.302764415740967,432.9178771972656,2.3018407821655273,361.39068603515625,0.3060770233472188,1.617736311753591,3.7240005771319074,21346035.0,0.08670172840356827,1775716.0,0.09172674268484116,0.7221922540849552,0.2741726028154767,0.6257262445886256,923,747,479,1.3154473451801986e-08,0.12087554678125245,0.9106644345377837,0.9034248895482843,leaky_relu
30,30,30_0,COMPLETED,BoTorch,GenerationStep_1,2.3056585788726807,433.4657897949219,2.3051273822784424,361.90533447265625,0.3070973873138428,1.6147057135899863,3.7017008821169535,28038963.0,0.096350759267807,2333012.0,0.09624157845973969,0.4252837793163358,0.3128421733604098,0.5958970180212656,986,942,663,1.8889169750438775e-08,0.13583799532585608,0.23122937572257732,0.6392859715971266,relu
31,31,31_0,COMPLETED,BoTorch,GenerationStep_1,2.3022029399871826,432.81396484375,2.30224871635437,361.4532775878906,0.30654234886169435,1.6093477447827658,3.7067569812138874,11618099.0,0.10023722052574158,965943.0,0.10014237463474274,1.0,0.9066754322551716,0.9369692916789987,985,179,92,0.00011925093164010302,0.30396259759842453,0.5124575579820685,0.6797530371190975,relu
32,32,32_0,COMPLETED,BoTorch,GenerationStep_1,2.304595470428467,433.2609558105469,2.303779125213623,361.6977844238281,0.318397057056427,1.9498369654019674,3.793680175145467,9562995.0,0.10023722052574158,794694.0,0.10014237463474274,0.4411735905905994,0.3481332057442263,0.6907998228658292,645,302,302,1e-08,0.32979407849706094,0.9455634450489909,0.7958456097909536,leaky_relu
33,33,33_0,COMPLETED,BoTorch,GenerationStep_1,2.302201509475708,432.81390380859375,2.3022537231445312,361.454345703125,0.3065368413925171,1.637823514143626,3.733476988474528,23317683.0,0.10023722052574158,1939800.0,0.10014237463474274,0.5038927240350591,0.6203881408299167,0.7407671526825923,876,803,676,3.010370569988961e-05,0.2729824583063343,0.39864444958759715,0.7855376401025345,relu
34,34,34_0,COMPLETED,BoTorch,GenerationStep_1,2.3072571754455566,433.76678466796875,2.3068020343780518,362.1597900390625,0.3077974796295166,1.6335626641909282,3.7267767945925394,8408307.0,0.08353649079799652,698544.0,0.07861147820949554,0.3612333576522744,0.6684911043536714,0.9777634963344181,506,386,269,1.0150488659741292e-08,0.2377109651587217,0.10032640524833628,0.19101933747258684,relu
35,35,35_0,COMPLETED,BoTorch,GenerationStep_1,2.3021397590637207,432.80181884765625,2.302206039428711,361.44622802734375,0.3065133055051168,1.6160242517789205,3.6985819975535077,19181427.0,0.10023722052574158,1595552.0,0.10014237463474274,0.20672627125367,0.5888228482211141,0.7243329738012436,863,841,227,0.0006985946829199815,0.7295650960084605,0.6301414317698084,0.7505850781513904,relu
36,36,36_0,COMPLETED,BoTorch,GenerationStep_1,2.346926212310791,441.2403564453125,2.3474133014678955,368.4902038574219,0.3057174245516459,1.6298800349235534,3.6907155950864157,11371379.0,0.09964463114738464,945096.0,0.10014237463474274,0.9924249136392428,0.9959554407363335,0.007054825798999211,532,532,452,7.754467834006877e-08,0.25733408593072804,0.10613433502446576,0.012881744383091776,sigmoid
37,37,37_0,COMPLETED,BoTorch,GenerationStep_1,2.303130626678467,432.9879455566406,2.302597761154175,361.50958251953125,0.30819112062454224,1.6347568035125732,3.735006932417552,22532019.0,0.09310292452573776,1874406.0,0.09446464478969574,0.020939913764904443,0.6405282795076463,0.6621851177736906,942,727,612,3.237555843253753e-07,0.4989434002724745,0.7061989450659615,0.9625928161668856,relu
38,38,38_0,COMPLETED,BoTorch,GenerationStep_1,2.306730031967163,433.66400146484375,2.3068692684173584,362.1773376464844,0.30668946901957195,1.6313083211580912,3.9439134001731873,19790579.0,0.1193661317229271,1646280.0,0.11297829449176788,1.0,1.1188551212414205e-17,0.9364980964246459,958,728,268,1.2487282185090203e-07,0.1,0.9175644473249313,0.01314265303228447,relu
39,39,39_0,COMPLETED,BoTorch,GenerationStep_1,2.306454658508301,433.6120910644531,2.306122303009033,362.07080078125,0.3229040304819743,1.7737405935923258,3.727027686436971,3426419.0,0.09856268018484116,284076.0,0.0966615080833435,0.8725776528206125,0.11717276303723548,0.6668078166010522,299,125,91,1e-08,0.27992590317104016,0.630736516298584,0.12843510908209582,relu
40,40,40_0,COMPLETED,BoTorch,GenerationStep_1,2.301579713821411,432.6960754394531,2.3017520904541016,361.37640380859375,0.3086963931719462,1.6499538938204448,3.821577207247416,22483635.0,0.10023722052574158,1870307.0,0.10014237463474274,0.441543769745869,0.7095888551487083,0.09727181591917321,871,739,726,0.0007947158289797706,0.42335105908983806,0.39962652589322356,0.22845538473207314,leaky_relu
41,41,41_0,COMPLETED,BoTorch,GenerationStep_1,2.302053689956665,432.7876892089844,2.302523612976074,361.49169921875,0.3093971570332845,1.6121437509854635,3.7143509944279987,15850419.0,0.08990879356861115,1318188.0,0.08920121192932129,0.9485821981464094,0.9302484356205976,0.6933917949293931,834,606,258,1e-08,0.997096676211522,0.10000000000000003,0.10945261031010334,relu
42,42,42_0,COMPLETED,BoTorch,GenerationStep_1,2.3103373050689697,434.353515625,2.3089847564697266,362.5024719238281,0.30639392534891763,1.619034429391225,3.7236746191978454,14749491.0,0.10023722052574158,1226533.0,0.10014237463474274,0.10823326951087191,0.9512343311832688,0.5748328028878097,861,487,266,2.118516072364914e-06,0.15402131846780862,0.2748494203853242,0.97307216932352,sigmoid
43,43,43_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,0.6622959906665732,0.9221626612920134,0.7245888693513075,950,713,429,1.0,0.10000000000000002,0.6099383144240558,0.9814560807888114,relu
44,44,44_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,0.5485080031840711,3.1645770808845608e-18,0.46432655124933175,956,718,39,1.0,0.14165901380180324,0.99999999,0.0,leaky_relu
45,45,45_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,1.0,0.0,0.7686613078328707,884,770,446,1.0,0.8781756168379893,0.4527331995634334,0.99999999,relu
46,46,46_0,COMPLETED,BoTorch,GenerationStep_1,2.3093042373657227,434.14764404296875,2.3105309009552,362.7500915527344,0.3064986864725749,1.6294003168741862,3.695479603608449,8856435.0,0.10023722052574158,735845.0,0.09943126142024994,9.635630248699193e-19,0.9314853456060346,0.30515346619787187,514,433,249,0.19178096546711423,0.8782926078560216,0.3267452542713856,0.99999999,relu
47,47,47_0,COMPLETED,BoTorch,GenerationStep_1,2.3516268730163574,442.1359558105469,2.3536629676818848,369.5406494140625,0.30496931870778404,1.639927041530609,3.7362753470738728,21605427.0,0.09964463114738464,1797192.0,0.10014237463474274,0.7944484532753707,0.9999999999999999,0.6865902834349846,847,719,719,1.3139722463746085e-08,0.24201113211531688,0.5675724048907462,0.0,sigmoid
48,48,48_0,COMPLETED,BoTorch,GenerationStep_1,2.3046278953552246,433.27301025390625,2.304337978363037,361.7761535644531,0.306365966796875,1.6378676533699035,3.6882381955782573,25009011.0,0.06308232992887497,2080710.0,0.05780339241027832,1.0,0.4342032156246711,0.8683852608152061,935,935,501,1.1659824596024172e-07,0.3081072824563009,0.6694250984429005,0.32564204636502236,relu
49,49,49_0,COMPLETED,BoTorch,GenerationStep_1,2.3007638454437256,432.53887939453125,2.301304817199707,361.3106384277344,0.30669591824213666,1.6276695648829143,3.6990462144215903,10423923.0,0.10023722052574158,866484.0,0.10014237463474274,0.17258665081938085,0.030673164269189212,0.2868815586746686,698,404,90,0.00021614913106686977,0.10034045205005608,0.998903931695821,0.5349900573299923,sigmoid
