,number_parameters,training_time,validation_time,testing_time,checkpoint_size,mean_validation_loss,cumulative_validation_loss,validation_accuracy,mean_test_loss,cumulative_test_loss,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation,trial_index
0,883494,3.8504621823628744,1.6623143116633097,0.32403989632924396,10628019.0,2.302323341369629,432.8366394042969,0.10023722052574158,2.3023297786712646,361.4657897949219,0.10014237463474274,0.9942376195620508,0.4088779354135248,0.6311925422936631,706,440,43,6.11827851048159e-05,0.24283171293785677,0.6982621751994219,0.7790959125158983,relu,22
0,1455996,3.758584721883138,1.6624606847763062,0.3221362829208374,17505459.0,2.3017590045928955,432.7303771972656,0.10023722052574158,2.3016371726989746,361.3568115234375,0.10014237463474274,0.9639185371939196,0.03492183819417538,0.41386464985529237,854,785,146,0.007826131880769928,0.6642767432866945,0.48505336609160843,0.03184893592962843,swish,24
0,1669400,3.874618931611379,1.6447969595591228,0.31852109829584757,20068851.0,2.3024940490722656,432.8681640625,0.10023722052574158,2.302464485168457,361.48663330078125,0.09943126142024994,0.3576765369111381,0.6062297715825479,0.1713955808394726,868,822,331,1.7618147311488047e-05,0.6259775900960849,0.5211280732004973,0.4474694411585831,leaky_relu,25
0,818706,3.8560840090115867,1.6423140962918599,0.3150465567906698,9850995.0,2.302400827407837,432.8514099121094,0.10023722052574158,2.3024332523345947,361.4820251464844,0.10014237463474274,0.2960889246440087,0.20873178740570975,0.5432278681679098,639,355,249,0.0008948497101727987,0.5973192993627505,0.1741139389521716,0.857317118906177,relu,26
0,1279581,3.8973519364992777,1.6261212666829428,0.3164076924324036,15385587.0,2.302370548248291,432.8451843261719,0.10023722052574158,2.302374839782715,361.47314453125,0.10014237463474274,0.9815860947670627,0.5727202876560146,0.2950847860541338,941,499,142,0.004082637827857395,0.3716570279840157,0.42592389710972267,0.9976539944750686,swish,27
0,1812444,3.8157999237378437,1.6157986481984457,0.3157455245653788,21788403.0,2.302476406097412,432.86541748046875,0.10023722052574158,2.302495002746582,361.4918518066406,0.09943126142024994,0.15341198234425046,0.858960174706894,0.7186363590742308,826,770,678,1.8517154740236133e-05,0.8344598221688597,0.8862075934535467,0.7812163101883075,swish,28
0,893156,3.788214405377706,1.634237027168274,0.3143052021662394,10744563.0,2.334765672683716,438.9454650878906,0.10023722052574158,2.3387181758880615,367.16180419921875,0.09943126142024994,0.5219409756749919,0.34273707350419635,0.7321166903094656,774,310,145,0.009662761851158524,0.2701917638830205,0.3433294463407151,0.2646041699495043,sigmoid,29
0,1799880,3.8634665687878926,1.629641298453013,0.31956547101338706,21635187.0,2.4058196544647217,452.2931213378906,0.10023722052574158,2.404705047607422,377.50640869140625,0.10014237463474274,0.2496974403124106,0.6723329853951576,0.9394002966149495,996,806,265,0.4913123748425135,0.723437476734861,0.5040843297760085,0.0601294369602042,relu,30
0,644886,3.8079776883125307,1.6341397325197855,0.3157960295677185,7762611.0,2.303969621658325,433.139404296875,0.10023722052574158,2.3044204711914062,361.7844543457031,0.10014237463474274,0.7465477010091285,0.6392556650500919,0.09674434496872764,505,422,83,0.05662642896491931,0.9040316972432694,0.10462929446753776,0.48727908597797565,relu,31
0,1542024,3.824000124136607,1.6213345686594645,0.3163211385409037,18538419.0,2.303764820098877,433.1097412109375,0.09958238899707794,2.303532361984253,361.64324951171875,0.09961792826652527,0.8413700235016263,0.28569975861879193,0.03830486125329513,877,809,177,5.152379528751595e-07,0.324727691179145,0.8843260404001064,0.8493228597919789,leaky_relu,32
0,1486982,3.830035475889842,1.6370235244433085,0.31602174838383995,17876403.0,2.301238536834717,432.63165283203125,0.10023722052574158,2.301454544067383,361.3288879394531,0.10014237463474274,0.36673938313333876,0.013949867268908789,0.4662743583908049,970,724,33,0.00017300718618232152,0.5250352621700296,0.7537338928094005,0.09124063561997364,swish,33
0,2267382,3.8156450033187865,1.6208719491958619,0.31506051222483317,27251571.0,2.3310184478759766,438.26214599609375,0.09964463114738464,2.3330750465393066,366.2868347167969,0.10014237463474274,0.043778172832954376,0.944163805045853,0.3350254248843878,992,843,766,1.0793085105208927e-07,0.6399695640377402,0.20838357050448236,0.43176369824846905,sigmoid,34
0,2118351,3.8231784462928773,1.6426410754521688,0.31554327805836996,25462323.0,5.621922016143799,1056.9403076171875,0.10023722052574158,5.576828956604004,875.5108642578125,0.10014237463474274,0.37756747588663986,0.013307426703359382,0.5085392715296168,871,869,772,0.024862076567795714,0.7484001631281605,0.3373354125364515,0.18863771407845664,sigmoid,36
0,1380348,4.124478574593862,1.7357725461324056,0.36324246327082316,16597683.0,2.078857421875,390.8420104980469,0.3959130048751831,2.074068069458008,325.6051025390625,0.4053703248500824,0.29081532201185556,0.276393195745231,0.1814334198029608,974,442,412,3.5849442320467733e-06,0.5978035689909827,0.9684599301136283,0.07272651675053839,leaky_relu,37
0,1406346,4.1232879042625425,1.7786628405253093,0.32189784447352093,16910451.0,2.3021233081817627,432.7986145019531,0.10023722052574158,2.3021442890167236,361.4367980957031,0.10014237463474274,0.17002671542401782,0.5385017031068062,0.8692206954846258,857,562,442,0.0007173908246029073,0.740326729633874,0.6101565615658158,0.5595810156977261,leaky_relu,38
0,1149506,3.9438882867495217,1.7538608272870382,0.32974168062210085,13825971.0,2.3017334938049316,432.72528076171875,0.10023722052574158,2.3018531799316406,361.3915100097656,0.10014237463474274,0.7772214131909351,0.15450508034771526,0.7386063907824734,769,450,436,0.00024822605339220357,0.9690638767670873,0.3096728406705039,0.22790870816412848,relu,39
0,759593,4.0574089328447975,1.775076393286387,0.35113480885823567,9139507.0,2.3025622367858887,432.8821716308594,0.09964463114738464,2.302574634552002,361.5046081542969,0.10014237463474274,0.8799590341300318,0.9224881850140867,0.8823752578259402,695,279,72,0.0014909975787772986,0.8137725989531971,0.255740441267171,0.6846369154306453,leaky_relu,40
0,874604,4.185830589135488,1.807036546866099,0.37481607993443805,10522163.0,2.3137402534484863,434.98492431640625,0.092369444668293,2.3140480518341064,363.2868347167969,0.09141316264867783,0.049739667645605,0.5925952588164257,0.11828368291580948,786,250,238,0.06157487478115286,0.4319865475144252,0.37611949165819425,0.045793443590595256,relu,41
0,1494876,4.342576138178507,1.85857386191686,0.42050553957621256,17972659.0,2.2999801635742188,432.3929748535156,0.10144947469234467,2.3002536296844482,361.1372375488281,0.10084427148103714,0.3990391782952979,0.5104334335188234,0.005874275504418436,859,720,278,1.0258176309783652e-06,0.37742449527353616,0.18248514031936885,0.6411114499375297,relu,42
0,935361,4.4203324794769285,1.8729520559310913,0.4489533464113871,11253555.0,2.339125394821167,439.7563171386719,0.09964462369680405,2.3420286178588867,367.743896484375,0.10014237463474274,0.6314335602845456,0.6836007082317325,0.11202359944474016,557,527,382,3.286151427875904e-08,0.5435061914709663,0.8828582280492802,0.2022420348109267,sigmoid,43
0,1632564,4.499584503968557,1.8970281680425007,0.4679949919382731,19626291.0,2.2868728637695312,429.9309997558594,0.11097056418657303,2.286348819732666,358.9610595703125,0.10989932715892792,0.9330068713811434,0.5975386133613273,0.4365169874072723,867,809,307,3.259735375153529e-06,0.42779865112499804,0.8255778589867709,0.003377726195883886,leaky_relu,44
0,1828239,4.515827933947246,1.9277743140856425,0.5366397182146708,21975603.0,2.3500449657440186,441.7956848144531,0.10023722052574158,2.351947546005249,369.2820739746094,0.10014237463474274,0.36284410706072723,0.1592458353656,0.9426059367904421,987,849,252,1.9168214504445073e-07,0.2700126383387802,0.2554716007111285,0.8199923739022267,sigmoid,45
0,1095676,4.662785446643829,1.9629036386807759,0.5653108795483907,13177779.0,2.301694393157959,432.7167053222656,0.10023722052574158,2.3017971515655518,361.3855895996094,0.09943126142024994,0.9958023681973717,0.37238187103632137,0.47494543573492465,826,406,271,6.172626233213483e-06,0.2210535958541735,0.8775657447133896,0.8428425480809304,relu,46
0,519216,4.659462793668111,1.9593035896619162,0.6172306736310323,6253107.0,2.3068253993988037,433.6855773925781,0.10264674574136734,2.3061957359313965,362.0733337402344,0.10216929763555527,0.66056515493625,0.05413196914960072,0.12551451225852206,444,270,183,1.2710912288075865e-08,0.5295264351577372,0.1314982608504689,0.05115442442822804,swish,47
0,2036691,4.924344925085704,2.0344887296358745,0.7196158727010091,24480819.0,2.313884735107422,435.0141296386719,0.09964463114738464,2.3150110244750977,363.4640197753906,0.10014237463474274,0.8137317379839721,0.26187876735571136,0.4903705658573201,939,827,626,2.8015713259127e-07,0.9827620654513306,0.3130796060693365,0.854004433035904,sigmoid,48
0,1182420,5.052012181282043,1.9679561972618103,0.403933056195577,14220531.0,2.3025078773498535,432.8721923828125,0.09964462369680405,2.3025388717651367,361.4995422363281,0.10014237463474274,0.014694132701435936,0.6951876281410189,0.09840900433062638,695,641,295,0.007071637082211208,0.49274354615411775,0.6297178919086648,0.986619558634522,relu,49
