,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
10,10,10_0,COMPLETED,Uniform,GenerationStep_0,23.012645721435547,3954.32421875,23.05863380432129,4909.2587890625,1.6601688305536906,1.6591835578282674,3.825552797317505,747123.0,725.4546508789062,0.8696998357772827,0.27285751700401306,0.8646876215934753,720.3323364257812,0.8093178272247314,0.8212780356407166,60864.0,0.26537755131721497,0.8311813561039545,0.07396162536019646,0.3284775032529883,202,175,52,0.25015640928049954,0.342258232162563,0.2504140218159564,0.21092666406058666,relu
11,11,11_0,COMPLETED,Uniform,GenerationStep_0,31.61980628967285,5381.544921875,32.82379913330078,6988.02099609375,1.6730764547983805,1.670844030380249,3.8016207575798036,443763.0,2145.548583984375,1.3961445093154907,0.45046937465667725,1.4174531698226929,2254.72509765625,1.3843952417373657,1.4265813827514648,35664.0,0.4645352363586426,0.1670544264176803,0.4138546069245226,0.987216418732883,271,45,33,0.0012166527681415486,0.27452795677907027,0.34373891316082605,0.9685968510618169,swish
12,12,12_0,COMPLETED,Uniform,GenerationStep_0,30.801921844482422,5242.01904296875,32.01249313354492,6815.177734375,1.6785765806833903,1.6658875584602355,3.8112858176231383,1521075.0,2090.644287109375,1.3766919374465942,0.4442468285560608,1.397790789604187,2197.93798828125,1.3659499883651733,1.407641053199768,125108.0,0.45840761065483093,0.2514845170207488,0.6408235346741019,0.21728695387524044,262,262,134,0.16837626696996735,0.4014665296256339,0.8149032952527153,0.3428868246352589,leaky_relu
13,13,13_0,COMPLETED,Uniform,GenerationStep_0,32.36349868774414,5508.71435546875,33.563663482666016,7145.6318359375,1.6675630331039428,1.6701730092366536,3.782154969374339,402291.0,2196.7841796875,1.4139904975891113,0.45618489384651184,1.4354960918426514,2307.85546875,1.4013798236846924,1.4440244436264038,32242.0,0.47018131613731384,0.6040024013105553,0.232343747281888,0.4181128457356078,146,137,3,4.243215895327995e-06,0.74234907567883,0.47659080972602386,0.8593013939971053,leaky_relu
14,14,14_0,COMPLETED,Uniform,GenerationStep_0,32.68488693237305,5563.67919921875,33.88399124145508,7213.86474609375,1.674477211634318,1.6790205081303915,3.8178427894910176,648243.0,2218.527587890625,1.4215149879455566,0.4585934281349182,1.4431004524230957,2330.388427734375,1.408531904220581,1.4513663053512573,52679.0,0.47255778312683105,0.5107775417738373,0.7752812690935972,0.12685395784037967,213,156,14,3.0005942151474815e-08,0.9666863569392946,0.9930279730020047,0.9421791482245984,leaky_relu
15,15,15_0,COMPLETED,Uniform,GenerationStep_0,32.6247673034668,5553.39892578125,33.82399368286133,7201.08447265625,1.651509149869283,1.6656019568443299,3.7824278791745503,966131.0,2214.443115234375,1.4201042652130127,0.45814183354377747,1.4416745901107788,2326.15087890625,1.4071892499923706,1.449988603591919,79023.0,0.47211191058158875,0.769795523877092,0.20451696840543554,0.8165219755459217,272,172,59,4.861975559711535e-08,0.3534042359615541,0.24386593506496362,0.7916771326086138,swish
16,16,16_0,COMPLETED,Uniform,GenerationStep_0,31.579608917236328,5374.67578125,32.783851623535156,6979.51318359375,1.6558419982592265,1.6535823265711467,3.8253954648971558,700851.0,2142.712890625,1.3951517343521118,0.450151652097702,1.4164491891860962,2251.78369140625,1.383449912071228,1.4256107807159424,57034.0,0.4642205834388733,0.7224377314466359,0.832229514041172,0.26553494648533493,259,133,12,0.00010382323421251296,0.2660825952847301,0.912199787409851,0.3890073403412595,swish
17,17,17_0,COMPLETED,Uniform,GenerationStep_0,32.67626190185547,5562.203125,33.875396728515625,7212.033203125,1.664277486006419,1.6719435016314188,3.8364575425783793,788403.0,2217.941162109375,1.4213122129440308,0.4585283398628235,1.442895531654358,2329.777099609375,1.408338189125061,1.4511672258377075,64228.0,0.47249332070350647,0.36092230510466217,0.9308024603929174,0.4500196881398929,233,130,115,2.0831055773341637e-08,0.26798199592336414,0.464905761559244,0.48156843268219696,sigmoid
18,18,18_0,COMPLETED,Uniform,GenerationStep_0,31.57244873046875,5373.45361328125,32.77674102783203,6977.99658203125,1.6823536992073058,1.6655282656351724,3.794768003622691,726003.0,2142.207763671875,1.394974946975708,0.4500945806503296,1.41627037525177,2251.259521484375,1.3832815885543823,1.4254376888275146,59061.0,0.4641645550727844,0.2776177014910097,0.8663657489262081,0.6431381440574522,240,128,69,0.34614458562392264,0.845984835149031,0.3883456052045354,0.5828780109795912,relu
19,19,19_0,COMPLETED,Uniform,GenerationStep_0,16.854246139526367,2880.226806640625,17.480640411376953,3721.590087890625,1.668639890352885,1.6739758610725404,3.8142345507939655,476403.0,674.0816650390625,0.7753323316574097,0.24941717088222504,0.7848150134086609,707.3158569335938,0.7655565142631531,0.7870202660560608,38400.0,0.25614848732948303,0.5167639944226674,0.44371861454040606,0.39358953856482437,228,83,12,0.007988015055277907,0.6972588971050715,0.7033252246261381,0.3936799788724425,swish
