,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_accuracy,number_parameters,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
16,16,16_0,COMPLETED,Sobol,GenerationStep_0,2.302325487136841,432.837158203125,2.302314043045044,361.46368408203125,0.3240267316500346,1.645173188050588,3.746656660238902,13510899.0,0.10023722052574158,1123502.0,0.10014237463474274,0.9097249349579215,0.6746023651212454,0.24139207508414984,868,460,93,0.0018443164575438708,0.7159295120757767,0.38027907494096114,0.7840074129232991,leaky_relu
17,17,17_0,COMPLETED,Sobol,GenerationStep_0,2.3021795749664307,432.80853271484375,2.302258014678955,361.4530944824219,0.3251250982284546,1.6381188869476317,3.7311482032140098,6339315.0,0.10023722052574158,526407.0,0.10014237463474274,0.02195364609360695,0.4411500543355942,0.9709783401340246,418,365,123,0.00602009988865659,0.846269576807187,0.7094762631027631,0.5462968378646135,relu
18,18,18_0,COMPLETED,Sobol,GenerationStep_0,2.3042824268341064,433.20599365234375,2.304964303970337,361.87823486328125,0.3238749821980794,1.6589919527371724,3.793896222114563,14089203.0,0.10023722052574158,1171629.0,0.10014237463474274,0.28658326901495457,0.7827482037246227,0.7720263227820396,838,577,53,3.529837195469361e-08,0.22741698080660422,0.30929958410836633,0.5834637309751527,relu
19,19,19_0,COMPLETED,Sobol,GenerationStep_0,2.302133560180664,432.8010559082031,2.3022239208221436,361.45013427734375,0.32139689127604165,1.632885257403056,3.735122895240784,18147699.0,0.10023722052574158,1509450.0,0.10014237463474274,0.4110191622748971,0.2982975821942091,0.5344262635335326,917,637,319,0.001725740617313424,0.775630406327001,0.7337452755674014,0.4886459799047594,leaky_relu
20,20,20_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,0.9682958349585533,0.048708987422287464,0.8849414102733135,961,740,82,0.7416283217213996,0.25175214408852753,0.34158552979842977,0.7313927860434443,swish
21,21,21_0,COMPLETED,Sobol,GenerationStep_0,2.3009724617004395,432.579833984375,2.301090717315674,361.27349853515625,0.3241019050280253,1.6314925988515219,3.752040449778239,15234035.0,0.10023722052574158,1266826.0,0.10014237463474274,0.8419068036600947,0.5323355486616492,0.6873804060742259,795,558,352,2.697861073252693e-06,0.8285256437103733,0.8153876216757047,0.32602744782278953,sigmoid
22,22,22_0,COMPLETED,Sobol,GenerationStep_0,2.3025779724121094,432.88470458984375,2.302572727203369,361.50341796875,0.3255170186360677,1.6348386645317077,3.8081072767575583,24698739.0,0.09964462369680405,2054863.0,0.10014237463474274,0.01760801300406456,0.5814393609762192,0.4944399846717715,910,897,579,1.6190013156747433e-05,0.9757397961355905,0.937794390325177,0.7908603833133365,relu
23,23,23_0,COMPLETED,BoTorch,GenerationStep_1,2.303886651992798,433.13043212890625,2.3040380477905273,361.7332763671875,0.33293126424153646,1.7559471567471823,4.136818579832712,14953651.0,0.05990639328956604,1243539.0,0.06533616781234741,0.1660461633736447,0.28001930025976846,0.9084495438805871,797,599,232,4.2976600984548806e-07,0.4050430973778603,0.8045397688047337,0.8611711616260265,leaky_relu
24,24,24_0,COMPLETED,BoTorch,GenerationStep_1,2.304872989654541,433.3180236816406,2.3045780658721924,361.81591796875,0.3620488444964091,1.817364756266276,4.062496590614319,15777139.0,0.09869760274887085,1311948.0,0.10228884965181351,0.9999999999999529,1.2604846224727646e-13,0.0,690,656,478,1e-08,0.1000000000022757,0.9999999899999056,1.848651347057953e-12,relu
25,25,25_0,COMPLETED,BoTorch,GenerationStep_1,2.302243947982788,432.8194274902344,2.302424669265747,361.472412109375,0.3306969443957011,1.6368830839792887,3.9183839718500773,2483315.0,0.12447310239076614,205507.0,0.12124233692884445,1.0,0.0,1.0,208,135,99,1.0000000500510372e-08,0.10000000000539032,0.99999999,0.9999999899937655,relu
26,26,26_0,COMPLETED,BoTorch,GenerationStep_1,2.3116612434387207,434.5856018066406,2.309997081756592,362.6651306152344,0.33602610031763713,1.7349870045979818,3.857543170452118,4040627.0,0.10023722052574158,335241.0,0.09943126142024994,1.0,0.9999999999999999,1.0,374,103,31,1e-08,0.10000000000000006,0.99999999,0.9999999899999998,swish
27,27,27_0,COMPLETED,BoTorch,GenerationStep_1,2.30572247505188,433.47998046875,2.3051741123199463,361.9083557128906,0.32837706406911216,1.671583624680837,4.038865407307942,2793011.0,0.11276186257600784,231234.0,0.11561265587806702,0.9999999999998425,0.0,0.0,214,164,163,1e-08,0.1,0.1,0.99999999,relu
28,28,28_0,COMPLETED,BoTorch,GenerationStep_1,2.3096368312835693,434.2122497558594,2.3090291023254395,362.5142517089844,0.33527642488479614,1.6418408354123433,3.892723023891449,2338163.0,0.09001237899065018,193545.0,0.08395073562860489,1.0,0.0,0.0,228,53,43,1e-08,0.10000000000000016,0.10000000000000009,0.9999999899999997,leaky_relu
29,29,29_0,COMPLETED,BoTorch,GenerationStep_1,2.315237522125244,435.2735900878906,2.3155243396759033,363.5245666503906,0.3292107661565145,1.6520024299621583,3.824413573741913,212851.0,0.09964462369680405,16680.0,0.10014237463474274,1.0,0.6342964243015352,0.1629035868944235,20,20,20,1e-08,0.10000000000000012,0.1,0.99999999,relu
30,30,30_0,COMPLETED,BoTorch,GenerationStep_1,2.455336570739746,461.6207580566406,2.449932336807251,384.6176452636719,0.3388976732889811,1.6756717999776205,3.8338133255640665,6648947.0,0.1036570817232132,552128.0,0.10164331644773483,1.0,1.0,0.9999999999999998,455,288,216,1.0,0.10000000000000002,0.1,0.0,relu
31,31,31_0,COMPLETED,BoTorch,GenerationStep_1,2.5201258659362793,473.7651062011719,2.5260744094848633,396.5855712890625,0.33188795248667396,1.6445689082145691,3.822961485385895,29901171.0,0.09964462369680405,2488008.0,0.10014237463474274,1.6028674283787248e-15,0.0,1.0,992,930,838,1.0,0.10000000000000021,0.99999999,0.0,sigmoid
32,32,32_0,COMPLETED,BoTorch,GenerationStep_1,2.305950880050659,433.51556396484375,2.3058884143829346,362.02874755859375,0.3418347239494324,1.6551252683003743,3.879403837521871,16908147.0,0.09952625632286072,1406246.0,0.09724721312522888,1.0,0.0,0.0,865,634,279,1.0000000000014418e-08,0.10000000000000185,0.99999999,0.99999999,relu
33,33,33_0,COMPLETED,BoTorch,GenerationStep_1,2.3072352409362793,433.76568603515625,2.308502435684204,362.4356384277344,0.3370844562848409,1.7383288502693177,3.8053978721300763,1339187.0,0.09968695044517517,110308.0,0.09993437677621841,0.9999999999999997,0.0,1.0,109,109,109,1e-08,0.1,0.10000000000000002,0.6151949471954185,relu
34,34,34_0,COMPLETED,BoTorch,GenerationStep_1,2.3025596141815186,432.8808898925781,2.3024890422821045,361.4916076660156,0.3243141253789266,1.6322349349657694,3.8849167346954347,12391667.0,0.10023722052574158,1030284.0,0.09943126142024994,6.587714848957936e-09,0.999999983620113,0.9999999506561353,962,238,190,0.0052109358034812345,0.9999921531630249,0.9999994512675534,1.830805888752576e-08,leaky_relu
35,35,35_0,COMPLETED,BoTorch,GenerationStep_1,2.2978146076202393,431.9883728027344,2.2977659702301025,360.75537109375,0.31906365950902305,1.624503481388092,3.721578848361969,25116915.0,0.11700057238340378,2089737.0,0.11621646583080292,1.0,0.0,0.0,996,889,471,1.0000000000031433e-08,0.1,0.1,0.0,relu
36,36,36_0,COMPLETED,BoTorch,GenerationStep_1,2.3186068534851074,435.89520263671875,2.3179244995117188,363.9178466796875,0.3173750082651774,1.651773464679718,3.7447754939397178,30714163.0,0.10023722052574158,2555724.0,0.10014237463474274,0.9999999999999984,0.0,1.990180267900876e-14,986,960,862,1.000000000000636e-08,0.1,0.1000000000000397,1.4045111929814176e-15,sigmoid
37,37,37_0,COMPLETED,BoTorch,GenerationStep_1,2.303499460220337,433.0586242675781,2.304128885269165,361.7486267089844,0.317689311504364,1.6346659898757934,3.7676410913467406,7928051.0,0.09730512648820877,658809.0,0.09284920990467072,1.0,1.7624570866816728e-15,0.0,757,79,62,1e-08,0.1,0.10000000000000164,0.0,relu
38,38,38_0,COMPLETED,BoTorch,GenerationStep_1,2.3036866188049316,433.09246826171875,2.3035407066345215,361.66278076171875,0.31524760723114015,1.634091611703237,3.7199317693710325,13001139.0,0.09832075983285904,1080855.0,0.09832445532083511,0.999999999999855,1.0,1.0,670,515,401,1e-08,0.99999999,0.1,0.99999999,relu
39,39,39_0,COMPLETED,BoTorch,GenerationStep_1,2.3608241081237793,443.8367614746094,2.358187198638916,370.19635009765625,0.31645596424738565,1.6341176549593608,3.788647198677063,10757043.0,0.09964462369680405,894315.0,0.10014237463474274,0.9999999990663987,2.0548912368434617e-09,0.9999999999067223,909,191,40,0.7605343356503192,0.10000000000079153,0.9999999880023682,9.888627326824648e-10,swish
40,40,40_0,COMPLETED,BoTorch,GenerationStep_1,2.509268283843994,471.7242126464844,2.502216339111328,392.75341796875,0.31923785209655764,1.6396823128064473,3.899525849024455,29649011.0,0.10023722052574158,2467032.0,0.10014237463474274,0.9999999999999999,6.245004513516506e-17,1.0,980,952,796,1.0,0.1,0.1,0.0,swish
41,41,41_0,COMPLETED,BoTorch,GenerationStep_1,2.303722620010376,433.1008605957031,2.3031861782073975,361.6036682128906,0.3170507748921712,1.6279261589050293,3.827286942799886,23097651.0,0.12306848913431168,1921552.0,0.12712359428405762,1.0,0.0,0.9999999999999999,898,882,477,1e-08,0.1000000000000002,0.99999999,0.0,relu
42,42,42_0,COMPLETED,BoTorch,GenerationStep_1,2.3030807971954346,432.9808349609375,2.3021507263183594,361.4388732910156,0.3165242075920105,1.6129016518592834,3.729551366964976,31731827.0,0.11278253048658371,2640480.0,0.12012416124343872,1.0,0.9999999999999971,0.9999999999999966,1000,1000,848,1e-08,0.10000000000000094,0.99999999,8.641862511775122e-15,relu
43,43,43_0,COMPLETED,BoTorch,GenerationStep_1,2.3064379692077637,433.6133117675781,2.306694507598877,362.1520080566406,0.31689529021581014,1.6282890836397808,3.774388853708903,28444339.0,0.10023722052574158,2366760.0,0.09943126142024994,0.9999999999999944,6.962374026451521e-16,0.9999999999999988,990,960,660,1.0000000000006585e-08,0.10000000000000703,0.9999999899999988,4.712681731899363e-15,leaky_relu
44,44,44_0,COMPLETED,BoTorch,GenerationStep_1,2.3038384914398193,433.1246337890625,2.304166793823242,361.7523193359375,0.3164640227953593,1.6172676046689352,3.7760918895403544,33575859.0,0.11373569071292877,2794000.0,0.11415151506662369,0.9999999999997228,2.2948241188821307e-12,0.9999999999981111,1000,1000,1000,1e-08,0.1,0.9999999899977234,0.0,relu
45,45,45_0,COMPLETED,BoTorch,GenerationStep_1,2.30309796333313,432.9842224121094,2.303525686264038,361.6489562988281,0.3136071046193441,1.6406575997670492,3.791067139307658,3364979.0,0.09672799706459045,278900.0,0.09554394334554672,1.0,1.0,1.0,270,174,110,1.0000000000000286e-08,0.1,0.99999999,0.0,relu
46,46,46_0,COMPLETED,BoTorch,GenerationStep_1,2.348904609680176,441.5867919921875,2.3486428260803223,368.7137451171875,0.3146618405977885,1.6352031032244365,3.76309863726298,33575859.0,0.09964462369680405,2794000.0,0.10014237463474274,1.0,0.0,1.0,1000,1000,1000,1e-08,0.1,0.99999999,0.0,sigmoid
47,47,47_0,COMPLETED,BoTorch,GenerationStep_1,2.304708242416382,433.2830505371094,2.304790735244751,361.8555603027344,0.31649850209554037,1.616295850276947,3.734726385275523,9212019.0,0.09605490416288376,765504.0,0.09840475767850876,0.0,0.0,1.0,596,350,249,1e-08,0.10000000000012793,0.99999999,0.0,relu
48,48,48_0,COMPLETED,BoTorch,GenerationStep_1,2.2996582984924316,432.3367004394531,2.29974627494812,361.0630798339844,0.31624913215637207,1.6225056012471517,3.7712108492851257,27497715.0,0.12572617828845978,2287990.0,0.12454275786876678,1.0,2.251628712946679e-15,0.9999999999999996,1000,1000,499,1.0000000000000492e-08,0.1,0.99999999,4.0021089885676807e-16,relu
49,49,49_0,COMPLETED,BoTorch,GenerationStep_1,2.305100202560425,433.35784912109375,2.305259943008423,361.92584228515625,0.3150295654932658,1.6341526508331299,3.7901548544565835,23967347.0,0.10586141049861908,1994080.0,0.10777540504932404,0.9999999999999467,0.41467234791278085,1.0,1000,1000,208,1e-08,0.1,0.9999999899999773,0.0,relu
