,number_parameters,training_time,validation_time,testing_time,checkpoint_size,mean_validation_loss,cumulative_validation_loss,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,mean_test_loss,cumulative_test_loss,test_mse,test_nrmse_mean,test_nrmse_range,test_nrmse_std,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation,trial_index
0,48665,3.8181050181388856,1.670659617582957,1.6848534981409709,600563.0,31.6113224029541,5380.09326171875,2144.951171875,1.3959354162216187,0.45040246844291687,1.4172413349151611,32.81535339355469,6986.22412109375,2254.10498046875,1.384196400642395,0.46446874737739563,1.426377773284912,0.5709966323948868,0.7958534967890789,0.5521504824582449,151,134,120,0.0008967635665133198,0.8199203387234889,0.7693013212305966,0.949242676998905,leaky_relu,11
0,123940,3.833548625310262,1.6383196512858074,1.6464799205462137,1506995.0,32.58099365234375,5545.91015625,2211.566162109375,1.4191077947616577,0.45782288908958435,1.4406684637069702,33.780364990234375,7191.79296875,2323.173583984375,1.4062442779541016,0.47179779410362244,1.4490183591842651,0.5926761940951643,0.07849790699030756,0.6211949714774986,272,259,121,1.1766305203350185e-06,0.21447793298465256,0.14391006429938033,0.795368805040549,swish,12
0,139152,3.799124749501546,1.7075645446777343,1.6615629156430562,1689843.0,25.864715576171875,4412.8203125,1288.1075439453125,1.083869218826294,0.3484964370727539,1.0960896015167236,26.844688415527344,5715.52001953125,1351.7457275390625,1.0699670314788818,0.3580203056335449,1.0991326570510864,0.7477673025506132,0.10645045229665517,0.543256387604557,276,270,156,0.0012066958443964996,0.7501454333418299,0.3627060706727667,0.05710285992318626,sigmoid,13
0,116544,3.8103686610857648,1.6369914730389914,1.655226500829061,1417587.0,27.69101333618164,4712.80859375,1760.6475830078125,1.2574750185012817,0.4059257209300995,1.2767055034637451,28.78095245361328,6127.2060546875,1853.7613525390625,1.2504351139068604,0.4197838008403778,1.2885000705718994,0.641736029663198,0.13161029493496845,0.9393132995512059,277,271,70,0.00010440403874601754,0.255985116279851,0.8266455220668462,0.7726166808618247,sigmoid,14
0,105726,3.851588475704193,1.6545081734657288,1.679483167330424,1287603.0,31.376781463623047,5340.005859375,2126.4267578125,1.3894966840744019,0.44833117723464966,1.410715103149414,32.5810546875,6936.31884765625,2234.8349609375,1.3780220746994019,0.4624103009700775,1.420027494430542,0.984441485961156,0.19860534428671373,0.6216457402504512,267,217,120,1.88132078361862e-05,0.8822717691987795,0.7201598946930563,0.5385655044245017,leaky_relu,15
0,111843,3.8176068544387816,1.6609614372253418,1.6419629772504172,1361331.0,30.734384536743164,5230.45361328125,2080.4404296875,1.3732364177703857,0.4431246221065521,1.3942701816558838,31.942041397094727,6800.19482421875,2187.14501953125,1.3625396490097046,0.4572620987892151,1.4041205644607544,0.013810566411476377,0.3226887091439492,0.8310006723956708,233,228,174,0.001925827656714587,0.4744838657889636,0.7646932360957316,0.4673938148825447,swish,16
0,62612,3.8409868836402894,1.6564537167549134,1.6782573024431864,768627.0,21.073881149291992,3600.3447265625,931.8375244140625,0.9164968132972717,0.29484882950782776,0.9269202947616577,21.718385696411133,4623.78125,972.4924926757812,0.9031428694725037,0.3021191954612732,0.9275271892547607,0.8361452417420303,0.8134324967440937,0.39596560986659946,163,161,143,0.1617819634644159,0.44626000076051775,0.6732481431496325,0.7628594509221658,relu,17
0,40240,3.8190937201182047,1.6754672646522522,1.6793721278508504,499059.0,26.938871383666992,4586.7490234375,1638.261962890625,1.2120624780654907,0.3912409842014313,1.2302663326263428,28.00095558166504,5961.150390625,1725.2864990234375,1.2053172588348389,0.4045802652835846,1.2416932582855225,0.3180754352405576,0.5519700412026889,0.49994471605302016,295,51,25,0.021499941501931404,0.5321188289911445,0.18223563319745728,0.4888825157751535,sigmoid,18
0,58350,3.836258125305176,1.6646077315012613,1.6843892176946005,716787.0,32.5016975402832,5532.35009765625,2206.063232421875,1.4172054529190063,0.45721399784088135,1.4387459754943848,33.7012825012207,7174.9453125,2317.46435546875,1.404434084892273,0.4711962342262268,1.447159767150879,0.33422486163042797,0.015193786679780219,0.5420987213874717,255,137,20,8.93708155516037e-08,0.9103574014407397,0.757330406764151,0.45752336291548884,leaky_relu,19
0,50396,3.858403670787811,1.6484216809272767,1.6672293702761332,620979.0,31.590505599975586,5376.53857421875,2143.483642578125,1.3954218626022339,0.4502376616001129,1.4167214632034302,32.79468536376953,6981.818359375,2252.583740234375,1.3837063312530518,0.46430596709251404,1.4258753061294556,0.009129691852327704,0.22828448102334098,0.08915292060182478,172,141,86,0.0026742220800296777,0.304076631878613,0.2924066055691872,0.9402933613187417,leaky_relu,20
0,98467,3.8096513748168945,1.6684468587239583,1.7072784582773843,1200051.0,32.52283477783203,5535.96240234375,2207.609375,1.4177379608154297,0.4573846757411957,1.4392837285995483,33.722450256347656,7179.45263671875,2319.0771484375,1.4049434661865234,0.471365749835968,1.4476834535598755,0.2457574520761704,0.07035298761587783,0.12477735256783018,258,222,91,2.5263440354840277e-06,0.19844861702885475,0.47640168322329735,0.20718497969929459,relu,21
0,98650,3.812182394663493,1.6826722661654154,1.6721338431040447,1201971.0,32.560211181640625,5542.35595703125,2209.889404296875,1.4185338020324707,0.45763877034187317,1.440087080001831,33.75959014892578,7187.3662109375,2321.429931640625,1.4056949615478516,0.47161468863487244,1.448453426361084,0.8269101884173446,0.11627216586306965,0.2744581255285121,299,234,19,7.753591845782588e-06,0.904300934102393,0.8437471425915317,0.03788070478125276,swish,22
0,84640,3.8016072630882265,1.6451743086179098,1.65554488102595,1033971.0,32.56192398071289,5542.64990234375,2210.269775390625,1.4186594486236572,0.45767977833747864,1.440214991569519,33.76138687133789,7187.75,2321.834228515625,1.4058191776275635,0.47165653109550476,1.4485819339752197,0.712805363105666,0.26426862200782797,0.9374582851863075,207,183,163,1.9378532208909806e-07,0.8246196798247822,0.6502933593143579,0.576652224150192,relu,23
0,131532,3.793003785610199,1.6554816881815593,1.6842279394467672,1598451.0,31.63417625427246,5384.00048828125,2146.5615234375,1.396498680114746,0.45058295130729675,1.4178121089935303,32.838096618652344,6991.06640625,2255.77587890625,1.384732723236084,0.46464741230010986,1.4269291162490845,0.9586943983097267,0.9283678134379993,0.6653547136140799,295,222,189,0.0004118610853228356,0.33160774305037166,0.3589473522557547,0.9800544273180618,leaky_relu,24
0,70840,3.8139073570569355,1.6654633323351542,1.677840491135915,867507.0,26.236297607421875,4466.31298828125,1596.18359375,1.1949868202209473,0.38572967052459717,1.2131153345108032,27.288949966430664,5809.37451171875,1681.6644287109375,1.1892094612121582,0.39924415946006775,1.2253098487854004,0.14303339037074425,0.873900725985734,0.4120993872010308,275,164,21,0.11966646426251272,0.5076247927953689,0.799649489535934,0.7325518946300932,leaky_relu,25
0,54884,3.8531233867009482,1.6670217951138815,1.6543147881825766,674739.0,13.968610763549805,2387.814697265625,423.6082458496094,0.6267370581626892,0.20020869374275208,0.6319940090179443,14.496607780456543,3086.18505859375,440.5816345214844,0.6104814410209656,0.2034725695848465,0.6267625689506531,0.33520895542470774,0.19724683101557938,0.09889699604693047,223,146,29,0.003012264360973387,0.9883534384455123,0.9223362435677123,0.23287567748115373,swish,26
0,134413,3.8082167863845826,1.6587645133336386,1.677719243367513,1633011.0,30.69251251220703,5223.59912109375,2091.307861328125,1.3766350746154785,0.44427984952926636,1.3977988958358765,31.919692993164062,6795.3955078125,2199.20068359375,1.3662530183792114,0.4585314989089966,1.4079742431640625,0.9721026272562805,0.2187748359672037,0.5985483760153331,285,238,182,0.11445891579593195,0.19378103556864118,0.5537915825170988,0.4180346131697532,swish,27
0,41888,3.8213242252667743,1.6867214123407999,1.6710371891657512,518835.0,26.697168350219727,4546.55859375,1592.553466796875,1.1950141191482544,0.38569340109825134,1.2127455472946167,27.756439208984375,5909.0966796875,1677.123779296875,1.1881463527679443,0.3987673223018646,1.223818302154541,0.43022050135304,0.7397401681207066,0.001431420203341749,231,87,35,0.0019768679146363404,0.9657536046253308,0.3277829549190138,0.399274675246864,sigmoid,28
0,69184,3.818985366821289,1.6611230015754699,1.6506182948748271,847667.0,32.40956497192383,5516.5908203125,2199.931884765625,1.41508150100708,0.45653432607650757,1.436598300933838,33.60956954956055,7155.41162109375,2311.11962890625,1.4024178981781006,0.47052639722824097,1.445090413093567,0.05322787556196518,0.4505509055816539,0.08916587494537198,272,151,40,9.604269764418691e-08,0.5080004017466877,0.9744554379241642,0.6268420308539551,leaky_relu,29
0,112366,3.8945977330207824,1.688615047931671,1.6747809410095216,1367859.0,32.400882720947266,5515.103515625,2199.17822265625,1.414823055267334,0.45645126700401306,1.4363371133804321,33.60078811645508,7153.53857421875,2310.3291015625,1.40216863155365,0.4704430401325226,1.444833755493164,0.9135406991132333,0.851390308018339,0.8815907272669838,241,217,186,4.898885294767999e-06,0.9708995946562022,0.800775315611171,0.7116525278016924,relu,30
0,71265,3.821322441101074,1.666055190563202,1.6824914455413817,872691.0,32.84574508666992,5591.1875,2229.38623046875,1.425261378288269,0.45979225635528564,1.4468852281570435,34.04447937011719,7248.0498046875,2341.6357421875,1.4120903015136719,0.47373950481414795,1.4550178050994873,0.08164128984364283,0.855797424324142,0.44563258104936065,227,214,20,1.0671636520470395e-07,0.26075121433263093,0.2801168140367171,0.8228113171655951,sigmoid,31
0,119268,3.8213737487792967,1.660958715279897,1.6639171679814657,1450419.0,26.696077346801758,4546.392578125,1591.8218994140625,1.194748878479004,0.38560619950294495,1.2124699354171753,27.755338668823242,5908.86328125,1676.3507080078125,1.1878736019134521,0.39867421984672546,1.2235318422317505,0.012189392724365256,0.6567114426721246,0.07726117077836725,294,236,110,0.003954586376475494,0.9905849223982159,0.6156882426185856,0.7636042028508492,sigmoid,34
0,53258,3.8024215936660766,1.6695989131927491,1.6637096881866456,655731.0,26.193859100341797,4463.49658203125,1476.8897705078125,1.15191650390625,0.3715413510799408,1.1681489944458008,27.245513916015625,5800.4228515625,1554.658447265625,1.143944501876831,0.3837119936943054,1.1775968074798584,0.9286681270344009,0.7879769435532826,0.860100719156857,207,117,104,0.0017255730538564876,0.27997781031161895,0.21832441093272179,0.3690462730015018,sigmoid,35
0,127080,3.8162068923314414,1.6663859963417054,1.6700398961702982,1545075.0,31.22857666015625,5314.732421875,2117.51708984375,1.3863129615783691,0.4473182260990143,1.4075064659118652,32.43486022949219,6905.17041015625,2225.639404296875,1.3750234842300415,0.4614174962043762,1.4169526100158691,0.05794402067525406,0.24649324804113892,0.3723519640209071,279,215,206,0.003083397378373591,0.20897128269081494,0.27206288184336963,0.6410511403912296,swish,36
0,80065,3.799590861797333,1.6589853644371033,1.6750075697898865,978611.0,25.961801528930664,4431.41455078125,1233.0865478515625,1.0657877922058105,0.34202858805656433,1.0761345624923706,26.905107498168945,5728.6728515625,1291.191162109375,1.048328161239624,0.35027047991752625,1.0756573677062988,0.3128433428102083,0.8384183559344913,0.8652151877743366,203,184,142,0.04524741491642579,0.5728461626671368,0.5692350070219837,0.08914276605980524,sigmoid,37
0,49093,3.8461312929789226,1.7043534835179648,1.6419933636983235,605619.0,32.37013244628906,5509.84814453125,2197.2216796875,1.4141417741775513,0.45623350143432617,1.4356495141983032,33.57024383544922,7147.03515625,2308.305419921875,1.401523470878601,0.4702291488647461,1.4441713094711304,0.20794581529425804,0.6455142900999985,0.8226491136715928,271,78,76,1.2893265367623483e-05,0.8539789344544236,0.6139193590576917,0.9931436178970285,swish,38
0,14903,3.816672702630361,1.6651219805081685,1.655090852578481,192819.0,32.54277038574219,5539.3681640625,2208.962890625,1.418207049369812,0.45753470063209534,1.4397579431533813,33.742347717285156,7183.693359375,2320.481201171875,1.4053897857666016,0.4715138375759125,1.4481416940689087,0.22565244570768472,0.5539184228390026,0.8650962318866742,86,70,27,9.042100428572708e-07,0.7716139532898756,0.4960755550501378,0.588487034204538,relu,39
0,66024,3.8327963868776957,1.649431006113688,1.6579067587852478,809331.0,16.169811248779297,2765.104248046875,597.9200439453125,0.7333835363388062,0.23550981283187866,0.7414430975914001,16.762344360351562,3568.62548828125,624.6874389648438,0.7208616733551025,0.24092741310596466,0.7405924797058105,0.2659592291424513,0.16564893150448112,0.7575612250964165,266,135,63,0.01591112584687317,0.9791637486088266,0.9562367455309326,0.5909343154678135,relu,40
0,71175,3.8528820912043256,1.65529256661733,1.6363367239634197,871347.0,32.489219665527344,5530.2119140625,2205.177001953125,1.4169023036956787,0.45711657404899597,1.4384386539459229,33.688838958740234,7172.29248046875,2316.548095703125,1.4041446447372437,0.4711000323295593,1.4468631744384766,0.03756154547800983,0.8119122042561218,0.6478541762422496,275,174,6,3.147700414284293e-06,0.5697236454190169,0.3808689254089287,0.7859691306894209,leaky_relu,41
0,106366,3.793996787071228,1.6741902907689412,1.6723573486010233,1294707.0,29.412214279174805,5005.4892578125,1966.11767578125,1.3324223756790161,0.430021196603775,1.3529013395309448,30.6003360748291,6514.51611328125,2068.26708984375,1.3233921527862549,0.4442116916179657,1.3638324737548828,0.1817637157485632,0.8873652935731183,0.7397568434539589,285,253,44,0.0007264999661768264,0.7028956574832541,0.2025288055607652,0.3993493129218,swish,42
0,65988,3.816870395342509,1.6628376166025798,1.6823891957600912,809331.0,26.03196907043457,4437.18359375,1427.3538818359375,1.1336183547973633,0.3654560148715973,1.1490329504013062,27.082700729370117,5765.806640625,1501.8736572265625,1.1247118711471558,0.37710732221603394,1.1573642492294312,0.3821753226819523,0.2812902454980678,0.5880089246040346,248,138,84,0.02674968700909925,0.4962916342383724,0.9773018666003699,0.2444703208063049,sigmoid,43
0,80591,3.836039133866628,1.6592127760251363,1.6405744433403016,985203.0,32.50670623779297,5533.2060546875,2206.482666015625,1.4173494577407837,0.4572603106498718,1.4388914108276367,33.70633316040039,7176.01953125,2317.902587890625,1.4045732021331787,0.4712422788143158,1.4473021030426025,0.7313349229764473,0.5765354638839688,0.37763919100439336,226,200,85,7.478010039351637e-07,0.1516589510251949,0.2613389097640344,0.45357878646594957,sigmoid,44
0,24500,3.801576864719391,1.6578203201293946,1.6700958172480265,309171.0,26.200674057006836,4464.61328125,1478.7188720703125,1.1525954008102417,0.3717658817768097,1.1688556671142578,27.252300262451172,5801.86572265625,1556.603271484375,1.1446512937545776,0.3839540183544159,1.1783390045166016,0.7975877609388874,0.0986019185009579,0.4472574877276677,197,37,33,0.19846327316814558,0.5510884156966066,0.9049179358836228,0.18546722758696088,sigmoid,45
0,41180,3.842839813232422,1.6786438783009847,1.671476630369822,510003.0,32.41320037841797,5517.208984375,2199.9873046875,1.4151058197021484,0.4565414488315582,1.4366223812103271,33.61300277709961,7156.14013671875,2311.156982421875,1.4024335145950317,0.47053128480911255,1.4451059103012085,0.5056417948295531,0.9112406982416585,0.07042641489157841,206,94,54,5.447312971474887e-08,0.550874667313134,0.3510943903627868,0.2404818237062095,relu,46
0,57710,3.8363587578137714,1.658694366614024,1.6640742341677348,709299.0,30.510953903198242,5218.18408203125,1279.576904296875,1.1358455419540405,0.3583834171295166,1.132200837135315,30.922401428222656,6585.2646484375,1308.2081298828125,1.084092378616333,0.3569958209991455,1.1011406183242798,0.7249590024145355,0.2996665658762674,0.7037997903132858,212,162,38,0.6439110379871251,0.8602291451756776,0.7073923822444855,0.2936636566092158,leaky_relu,47
0,63103,3.78939425945282,1.6415611902872722,1.650024171670278,774771.0,32.59516143798828,5548.3369140625,2212.40673828125,1.4194008111953735,0.4579164981842041,1.4409631490707397,33.794517517089844,7194.8046875,2324.0419921875,1.4065213203430176,0.47188976407051086,1.4493021965026855,0.8122744870178714,0.27943774254132714,0.48808636076189404,194,152,117,1.6354895919519275e-07,0.9139542360433044,0.33102909644087175,0.07392271459697261,swish,48
0,61635,3.8531546195348105,1.67126460870107,1.6678741375605266,756531.0,12.822729110717773,2194.26171875,350.99029541015625,0.5829832553863525,0.18464995920658112,0.5855596661567688,13.029471397399902,2773.886474609375,359.3282165527344,0.5572047233581543,0.18471287190914154,0.5713352560997009,0.2833451741663746,0.21651031941749344,0.5155595126107454,204,158,81,0.0015667531440172544,0.11913331705621007,0.20966481809014204,0.3035433709978585,relu,49
