,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_accuracy,number_parameters,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Sobol,GenerationStep_0,2.302022933959961,432.7798767089844,2.302093267440796,361.4290466308594,0.33588480154673256,1.6348796248435975,3.774199068546295,7314035.0,0.10023722052574158,607532.0,0.10014237463474274,0.30665869917720556,0.7770592672750354,0.2545052161440253,550,228,214,0.0001537057552920886,0.7568008089103373,0.8451012778194578,0.4496483050025422,relu
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,2.302658796310425,432.9030456542969,2.302722215652466,361.5329284667969,0.3272227565447489,1.6327136198679606,3.790235169728597,19089075.0,0.10108313709497452,1587891.0,0.1020008996129036,0.3563282024115324,0.15940214693546295,0.742263869382441,909,897,66,3.8325051075664595e-07,0.971117590653861,0.7443037627387388,0.569988974258108,leaky_relu
2,2,2_0,COMPLETED,Sobol,GenerationStep_0,2.3027350902557373,432.9108581542969,2.303846597671509,361.7043762207031,0.32468080520629883,1.6311454971631367,3.770977179209391,13168179.0,0.10023722052574158,1094812.0,0.09943126142024994,0.6280496111139655,0.13341949880123138,0.8449058709666133,666,574,326,0.00025034704598541843,0.9761551529607378,0.12257864161452867,0.5167987788570256,sigmoid
3,3,3_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,0.5241343202069402,0.49045562371611595,0.292511235922575,883,496,129,0.29016196202537586,0.4591885434600652,0.8631741343950645,0.9066470696264423,sigmoid
4,4,4_0,COMPLETED,Sobol,GenerationStep_0,2.302280902862549,432.8290710449219,2.3023457527160645,361.4688720703125,0.32979616324106853,1.6289973457654316,3.8565087715784707,8574899.0,0.09964462369680405,712646.0,0.10014237463474274,0.5870316857472062,0.2611211836338043,0.9288697047159076,803,99,33,0.002600073690203891,0.1769963787695369,0.3380622580273138,0.826745648051506,leaky_relu
5,5,5_0,COMPLETED,Sobol,GenerationStep_0,2.4001963138580322,451.2334289550781,2.4008171558380127,376.9370422363281,0.32855496406555174,1.650375235080719,3.875821415583293,10197171.0,0.10023722052574158,847548.0,0.09943126142024994,0.3707762314006686,0.9755240892991424,0.8986684903502464,662,382,193,0.015906261544764044,0.8070696616213119,0.3577814008337893,0.28374822247147247,sigmoid
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,2.302206039428711,432.8119201660156,2.3022572994232178,361.4527587890625,0.3306196053822835,1.6338777860005698,3.9013858596483866,9759603.0,0.07687415182590485,810978.0,0.07756667584180832,0.4285925403237343,0.2820056080818176,0.5449928427115083,558,392,385,3.9737566659344404e-08,0.19527557768236667,0.9529758557897074,0.7734943914177521,swish
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,2.3022310733795166,432.818603515625,2.3024446964263916,361.4855041503906,0.33382426102956136,1.6463375210762023,3.9130623896916705,25570995.0,0.10023722052574158,2127478.0,0.10014237463474274,0.8887223461642861,0.03643395937979221,0.7997554754838347,990,811,668,5.441906616493732e-06,0.6973235320985807,0.1785351763135184,0.46560554858352843,relu
8,8,8_0,COMPLETED,Sobol,GenerationStep_0,2.30137300491333,432.656494140625,2.3015005588531494,361.3357849121094,0.3336827516555786,1.7616150418917338,3.9512866457303364,20037747.0,0.10023722052574158,1666806.0,0.10014237463474274,0.46876917127519846,0.6487165940925479,0.45567173417657614,932,703,394,0.0013816221699154772,0.40239686276043285,0.6279422463862259,0.14436819632524464,swish
9,9,9_0,COMPLETED,Sobol,GenerationStep_0,2.30086350440979,432.5603942871094,2.301147937774658,361.28192138671875,0.33225401242574054,1.6666626016298929,3.9207372506459555,13209267.0,0.10023722052574158,1098360.0,0.10014237463474274,0.29422455467283726,0.0921667329967022,0.09834878705441952,775,563,95,3.430385176908324e-05,0.5641330008978748,0.2613794931905974,0.6653644767177321,sigmoid
10,10,10_0,COMPLETED,Sobol,GenerationStep_0,2.301784038543701,432.7349548339844,2.3019416332244873,361.4040832519531,0.33354101578394574,1.6572625676790873,3.934652062257131,15963891.0,0.09718649089336395,1327500.0,0.09659357368946075,0.020492088049650192,0.7552604638040066,0.24987359810620546,722,618,502,1.1301647897653626e-07,0.1866536244435068,0.7476640450517338,0.6230763590985615,relu
11,11,11_0,COMPLETED,Sobol,GenerationStep_0,2.3021092414855957,432.7966003417969,2.3021633625030518,361.43994140625,0.3341798583666484,1.6430464824040731,3.9139220635096232,12281331.0,0.10023722052574158,1021014.0,0.10014237463474274,0.06456781644374132,0.18547729309648275,0.7532648397609591,839,323,277,0.0005188958996430655,0.4014641438642448,0.8753763789771118,0.4900972887292694,leaky_relu
12,12,12_0,COMPLETED,Sobol,GenerationStep_0,2.302487850189209,432.8648986816406,2.3025360107421875,361.5006103515625,0.3319692095120748,1.676076384385427,3.917339022954305,5070067.0,0.07368022948503494,420869.0,0.074172742664814,0.4324443908408284,0.9437109613791108,0.41125345323234797,461,105,96,5.6602315903115e-07,0.15295298534282137,0.6793788649958938,0.05024225307677677,swish
13,13,13_0,COMPLETED,Sobol,GenerationStep_0,2.3025412559509277,432.8778991699219,2.3023579120635986,361.4698181152344,0.33127180735270184,1.6335216164588928,3.930165402094523,15963315.0,0.07190165668725967,1327614.0,0.06980571150779724,0.13996180705726147,0.6208653301000595,0.6772224400192499,996,452,209,1.3091853553997585e-06,0.5771507878856449,0.46301490065554485,0.9524998532353067,swish
14,14,14_0,COMPLETED,Sobol,GenerationStep_0,2.3028059005737305,432.92694091796875,2.3028087615966797,361.541015625,0.32966153621673583,1.6658358772595723,3.9372814774513243,19327603.0,0.10023722052574158,1607526.0,0.09943126142024994,0.3361884858459234,0.8338993284851313,0.5474979188293219,816,672,615,0.006240918032593501,0.30995549484634155,0.2779799980824961,0.34087284779167326,swish
15,15,15_0,COMPLETED,Sobol,GenerationStep_0,2.3073670864105225,433.78729248046875,2.3071372509002686,362.21875,0.3306526780128479,1.649455726146698,3.910370639959971,7749299.0,0.09424348175525665,643839.0,0.09697861969470978,0.9198005758225918,0.14676112588495016,0.6508059436455369,591,245,140,1.849049810566793e-07,0.42080796852019786,0.4854799850853575,0.4094412732903452,relu
16,16,16_0,COMPLETED,Sobol,GenerationStep_0,2.30220890045166,432.8152160644531,2.302206516265869,361.4463195800781,0.3296921133995056,1.6432321111361186,3.8679192264874778,21446067.0,0.10023722052574158,1784156.0,0.10014237463474274,0.9951391788199544,0.7956836484372616,0.3504861807450652,969,915,149,0.0009889395968149836,0.17858795212806128,0.13188189772854947,0.5396698761781107,leaky_relu
17,17,17_0,COMPLETED,Sobol,GenerationStep_0,2.1966769695281982,412.9825439453125,2.1931591033935547,344.3160705566406,0.3295179764429728,1.658631197611491,3.8909178256988524,20371827.0,0.40138232707977295,1694610.0,0.41874828934669495,0.8030165266245604,0.477472017519176,0.20390245877206326,865,840,341,2.1335264846883874e-06,0.7903313842267037,0.7288204322549328,0.017697212109321382,leaky_relu
18,18,18_0,COMPLETED,Sobol,GenerationStep_0,2.3001039028167725,432.4134521484375,2.299475908279419,361.0084228515625,0.33804116646448773,1.6310225208600362,3.895192499955495,3199283.0,0.14220593869686127,265014.0,0.13739550113677979,0.7126802606508136,0.4595112223178148,0.7721376018598676,226,221,164,3.3170288479648584e-08,0.6633184480288522,0.2847162477637169,0.6734171740424242,leaky_relu
19,19,19_0,ABANDONED,Sobol,GenerationStep_0,,,,,,,,,,,,0.27530557103455067,0.9147455897182226,0.167979315854609,889,767,527,0.6964219099932288,0.35473890831772836,0.6906741692246706,0.4257344486459262,sigmoid
20,20,20_0,COMPLETED,Sobol,GenerationStep_0,2.3073086738586426,433.7741394042969,2.3071985244750977,362.2249450683594,0.3300397078196208,1.6306467175483703,3.887846565246582,9842163.0,0.09964462369680405,818118.0,0.10014237463474274,0.9807445481419563,0.10456147324293852,0.006642607972025871,725,334,22,2.2071719762798593e-05,0.24256806187247554,0.9684454533635098,0.32590837916413823,swish
21,21,21_0,COMPLETED,Sobol,GenerationStep_0,4.65875244140625,876.0279541015625,4.65305233001709,730.67431640625,0.33216789960861204,1.6520960887273153,3.8971110622088116,15009459.0,0.10023722052574158,1248168.0,0.10014237463474274,0.9323033774271607,0.956653892993927,0.9944013208150864,857,515,257,0.07673898426263678,0.4571570995626504,0.619242973444229,0.6937304498172606,swish
22,22,22_0,COMPLETED,Sobol,GenerationStep_0,2.304412364959717,433.2252502441406,2.3045308589935303,361.8013000488281,0.3291706164677938,1.7315678556760152,4.2353716174761455,20301171.0,0.07937584072351456,1688781.0,0.07734198868274689,0.8670712951570749,0.2711974596604705,0.5746240625157952,946,751,311,1.918276817312782e-08,0.7453591432427665,0.24236572524673372,0.24695314965058185,relu
23,23,23_0,COMPLETED,Sobol,GenerationStep_0,2.3066282272338867,433.655517578125,2.3078835010528564,362.3534851074219,0.33012884855270386,1.6539159893989563,3.9220930417378743,6004275.0,0.10023722052574158,498510.0,0.10014237463474274,0.737699031829834,0.009734708815813065,0.8772763069719076,406,343,116,0.054122008199206074,0.5212849386724409,0.421925906519661,0.11817541879704323,relu
24,24,24_0,COMPLETED,BoTorch,GenerationStep_1,2.287783622741699,430.1031188964844,2.2875823974609375,359.1485595703125,0.3298006534576416,1.6559789578119914,3.9094422896703085,18335091.0,0.25058624148368835,1524980.0,0.2556637227535248,0.9124664062614248,0.5312994256701867,0.10587286648259163,774,774,407,8.12334228215658e-07,0.8295260424328186,0.7425627468142992,0.0,leaky_relu
25,25,25_0,COMPLETED,BoTorch,GenerationStep_1,0.4086976647377014,76.91056823730469,0.37703248858451843,59.141971588134766,0.3297255198160807,1.6418079296747843,3.9112301111221313,21686579.0,0.914138913154602,1804200.0,0.9229825139045715,0.2981890255203098,0.10264264648411751,0.7482169832786814,1000,1000,20,4.1583191516838404e-05,0.8731045766798365,0.5407245582800035,0.0,leaky_relu
26,26,26_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,0.29517702414037106,0.0,0.9999999888830413,805,786,339,1.0,0.99999999,0.100000000015516,0.0,leaky_relu
27,27,27_0,COMPLETED,BoTorch,GenerationStep_1,2.3043410778045654,433.2159423828125,2.303760051727295,361.69793701171875,0.329220990339915,1.6584683736165364,3.9332996805508933,18858291.0,0.11986786127090454,1568682.0,0.12435156106948853,0.2724475011786606,0.0,0.0,899,888,73,1.0000000000034194e-08,0.9999999899989025,0.99999999,5.660293139913738e-14,leaky_relu
28,28,28_0,COMPLETED,BoTorch,GenerationStep_1,2.3077399730682373,433.8647155761719,2.307476282119751,362.27374267578125,0.3296191096305847,1.6297489682833353,3.81564861536026,22450803.0,0.12583130598068237,1867830.0,0.12426503002643585,1.0,0.7481557549253179,0.7199364381567538,1000,1000,83,2.449626147741207e-07,0.9999999899996547,0.1,0.0,leaky_relu
29,29,29_0,COMPLETED,BoTorch,GenerationStep_1,0.7294315695762634,137.20306396484375,0.6942383646965027,108.8878173828125,0.32362382411956786,1.6413586179415385,3.811000180244446,21686579.0,0.7540717720985413,1804200.0,0.7644877433776855,0.1908200658009235,1.4632620679249971e-12,0.8540883771618262,1000,1000,20,7.738785597657869e-05,0.9999999899997375,0.2830884523481466,0.0,leaky_relu
30,30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.5464839935302734,102.82122802734375,0.5156434178352356,80.85843658447266,0.32386788924535115,1.6366905212402343,3.7950939178466796,21686579.0,0.8699488639831543,1804200.0,0.8844437599182129,0.5017891761868106,0.16692606627564008,0.6730476181093605,1000,1000,20,2.5258117955990974e-05,0.9404131073942619,0.45716719527945626,2.335132380685712e-17,leaky_relu
31,31,31_0,COMPLETED,BoTorch,GenerationStep_1,2.3116378784179688,434.59454345703125,2.310093879699707,362.67279052734375,0.3224979639053345,1.6427175005276997,3.778129474322001,21686579.0,0.09088357537984848,1804200.0,0.09065090864896774,3.535709960996963e-14,7.79357725632998e-15,0.9999999999999676,1000,1000,20,2.7307778694390135e-05,0.10000000000004203,0.9999999899999291,1.5438698784441655e-14,leaky_relu
32,32,32_0,COMPLETED,BoTorch,GenerationStep_1,2.3011727333068848,432.6290283203125,2.301509141921997,361.34674072265625,0.3254757046699524,1.6400503675142923,3.814248220125834,21686579.0,0.10023722052574158,1804200.0,0.10014237463474274,0.9999999999997061,1.0,0.9999999999999418,1000,1000,20,3.5574376450932074e-05,0.8444962137855998,0.99999999,2.6670738557126814e-13,leaky_relu
33,33,33_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,0.33615559628619035,0.2979758715498372,0.8843132890267889,1000,1000,36,0.9999999999479006,0.27182124662744156,0.4812575140672764,0.0,leaky_relu
34,34,34_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,0.3237193809242172,7.635968887434194e-14,0.9527067792985836,993,792,566,0.0033524291669647004,0.9999999899999908,0.4831596851200285,5.873381830173909e-15,leaky_relu
35,35,35_0,ABANDONED,BoTorch,GenerationStep_1,,,,,,,,,,,,0.3045418519804605,0.36823024430824325,0.06266542995167734,968,547,22,0.07037438929060758,0.9999999899999986,0.4763030775369989,1.2379291925509061e-15,leaky_relu
36,36,36_0,COMPLETED,BoTorch,GenerationStep_1,2.304415702819824,433.2301330566406,2.3047537803649902,361.83984375,0.3236560821533203,1.6467472871144613,3.79694588581721,14006451.0,0.09324411302804947,1164738.0,0.09305305778980255,0.32956484680896947,0.0,1.0,900,441,138,1e-08,0.2822564539692648,0.47987134407969495,0.0,leaky_relu
37,37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.2985587418079376,56.25400924682617,0.2681856155395508,42.027008056640625,0.32435607512791953,1.646931258837382,3.8127046545346577,21686579.0,0.9126266241073608,1804200.0,0.9236881136894226,0.45897921371793793,0.133083832954284,0.5453001541601042,1000,1000,20,6.758678166672988e-05,0.8754946494456027,0.9239476594143815,0.0,leaky_relu
38,38,38_0,COMPLETED,BoTorch,GenerationStep_1,2.3062469959259033,433.57183837890625,2.3067679405212402,362.1606750488281,0.3260233799616496,1.6470364570617675,3.785150980949402,21686579.0,0.09450096637010574,1804200.0,0.09397685527801514,0.0,0.21093484493703696,1.0,1000,1000,20,7.331146981087644e-05,0.8389984284802832,0.99999999,0.0,leaky_relu
39,39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.892610490322113,168.0332794189453,0.8775089979171753,137.52178955078125,0.32394768794377643,1.653463892141978,3.815067231655121,21686579.0,0.6840038895606995,1804200.0,0.6960909962654114,0.3709794946563963,0.0,0.36201002058603227,1000,1000,20,0.0001970991536260585,0.99999999,0.1,0.0,leaky_relu
40,40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.46294254064559937,87.06481170654297,0.4401476979255676,69.0767593383789,0.3471012075742086,1.6758023540178935,3.809811508655548,21686579.0,0.8686316609382629,1804200.0,0.8804896473884583,0.421620829124911,0.01812037760781097,0.6576132124055113,1000,1000,20,0.00011087799567451802,0.99999999,0.6552539640598902,8.288819125078568e-14,leaky_relu
41,41,41_0,COMPLETED,BoTorch,GenerationStep_1,2.302236557006836,432.8224182128906,2.302328586578369,361.4669189453125,0.32456012566884357,1.6435551404953004,3.803476297855377,23275827.0,0.14589045941829681,1936510.0,0.15653949975967407,0.40004092552603365,9.546645575325656e-15,0.9999999999999984,1000,1000,151,3.544522247718469e-05,0.999999989999997,0.6998860397644903,1.4821970186978064e-14,leaky_relu
42,42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.299767404794693,56.34729766845703,0.2938927114009857,46.19978332519531,0.32513862450917563,1.6569021463394165,3.8034801721572875,21686579.0,0.9125081300735474,1804200.0,0.9092302918434143,0.1670486196255896,0.32138662465599976,0.6432942452192631,1000,1000,20,0.0003934400387543547,0.8019381807904827,0.20989666935384477,0.0,leaky_relu
43,43,43_0,COMPLETED,BoTorch,GenerationStep_1,2.3045201301574707,433.2454528808594,2.305060863494873,361.9073791503906,0.3239258170127869,1.6591505527496337,3.812405896186829,21686579.0,0.10078155249357224,1804200.0,0.1003325954079628,0.25559313482612944,0.08004409622394339,0.6929376690562016,1000,1000,20,1.0000000000223612e-08,0.99999999,0.1,0.0,leaky_relu
44,44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.29846957325935364,56.201663970947266,0.26643696427345276,41.79539108276367,0.32337187925974525,1.6573239008585612,3.81382573445638,21686579.0,0.9195921421051025,1804200.0,0.930105984210968,0.0,0.15200405473528822,0.646050276902432,1000,1000,20,3.4618574652029364e-05,0.6863017589247398,0.36743164290340447,0.0,leaky_relu
45,45,45_0,COMPLETED,BoTorch,GenerationStep_1,2.3010380268096924,432.59326171875,2.3010873794555664,361.2745361328125,0.32552577257156373,1.6309417168299356,3.816925815741221,21686579.0,0.10246455669403076,1804200.0,0.10316404700279236,4.4954465695491975e-15,1.0,0.6967255773243473,1000,1000,20,9.638832070252955e-05,0.8172667538047325,0.1,1.5857286327302575e-14,leaky_relu
46,46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.30381956696510315,57.257808685302734,0.2794206142425537,43.66368865966797,0.32533685366312665,1.6327900966008504,3.8077173193295795,21686579.0,0.9283071160316467,1804200.0,0.9346501231193542,0.09915839002436636,0.1559210600443187,0.6807828450713368,1000,1000,20,0.00023352233154117578,0.4518468561387148,0.5374147933447962,1.622646252976127e-13,leaky_relu
47,47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.11769502609968185,22.092954635620117,0.10262730717658997,16.03617286682129,0.3263414661089579,1.6462803840637208,3.792644675572713,25508019.0,0.9674591422080994,2122350.0,0.9698195457458496,0.0,0.25560637348558624,0.5221963637247172,1000,1000,335,0.00018768945311968928,0.8187214502499085,0.8731237140482704,0.0,leaky_relu
48,48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.5121267437934875,96.310302734375,0.4923064410686493,77.18001556396484,0.3248957554499308,1.6455666661262511,3.80296976963679,21686579.0,0.9025804996490479,1804200.0,0.9110967516899109,4.345889386862744e-14,0.2586707923641294,0.5180318407814853,1000,1000,20,0.00017868588065659706,0.3802824680275824,0.9129695440374981,0.0,sigmoid
49,49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.16110554337501526,30.297161102294922,0.14505507051944733,22.69150733947754,0.3308510065078735,1.7220234473546345,3.8041340748469037,10204595.0,0.9525495767593384,848331.0,0.9576863050460815,0.0,0.26979451688064127,0.49928025229872225,877,179,20,0.00016943587304527716,0.18549443306080401,0.9999999899998451,1.3835524646228182e-14,leaky_relu
