,number_parameters,training_time,validation_time,testing_time,checkpoint_size,mean_validation_loss,cumulative_validation_loss,validation_accuracy,mean_test_loss,cumulative_test_loss,test_accuracy,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation,trial_index
0,1424086,4.374051864941915,1.7847975571950276,0.34615716139475505,17122803.0,2.3009836673736572,432.5829772949219,0.10023722052574158,2.3011136054992676,361.2783508300781,0.10014237463474274,0.253085983941839,0.5568615453238104,0.017104433119947915,893,568,375,1.6030104386296252e-05,0.4055456777762291,0.6657853355087127,0.25586841569314095,sigmoid,27
0,1029006,4.172880399227142,1.824165646235148,0.3993225693702698,12375987.0,3.0065159797668457,565.1672973632812,0.10023722052574158,3.0156917572021484,473.6669006347656,0.09943126142024994,0.631934684540365,0.9676394377772491,0.4940750636359994,824,395,142,0.07020896252012236,0.6722619542022843,0.16368659331732704,0.10472635518853628,sigmoid,28
0,1048488,4.2542663296063745,1.7879650394121807,0.348337455590566,12609523.0,2.3026485443115234,432.8931884765625,0.12691040337085724,2.302515983581543,361.4927062988281,0.12711358070373535,0.11271378293521839,0.709001522483775,0.9116587283392085,979,272,52,1.0464917833203392e-08,0.7929411913233494,0.7677616837887649,0.5136943827694658,leaky_relu,31
0,852335,4.32354965209961,1.8819525361061096,0.35745967626571656,10253427.0,2.3008291721343994,432.55865478515625,0.10891532152891159,2.3015644550323486,361.3482360839844,0.10640058666467667,0.9950529730879817,0.5134675127088139,0.37467248751407156,745,325,78,6.290873728591877e-08,0.6189241065941645,0.5589259840507822,0.785372300207844,swish,32
0,1740998,4.219366757074992,1.7371886690457663,0.338034721215566,20929587.0,2.301238536834717,432.63311767578125,0.07152222096920013,2.301334857940674,361.3113708496094,0.06858046352863312,0.1530327172953726,0.786814719537892,0.14641299949082287,841,762,571,4.0236393447032313e-07,0.26582653625013447,0.11448008412174179,0.814163158102752,relu,34
0,902252,3.9931391954421995,1.7722684820493062,0.34923601945241295,10853619.0,6.453822135925293,1213.0777587890625,0.07294141501188278,6.513633728027344,1022.6229858398438,0.06723614037036896,0.14868733521444066,0.13697122274411222,0.14464356794166766,789,309,125,0.11919799540266783,0.7262230182743155,0.6307521613506037,0.8837581624316219,relu,35
0,1734831,3.9927363952000934,1.7457866470019023,0.33317813475926716,20854707.0,2.4332094192504883,457.4552307128906,0.14257262647151947,2.435697555541992,382.3713684082031,0.1359080672264099,0.5586371514497607,0.363011167731221,0.5690899432623067,895,791,406,0.03515463306100187,0.863508393674967,0.8456384735094072,0.11826366276087542,swish,36
0,1032156,3.9445029656092325,1.6953611850738526,0.32299229701360066,12415155.0,2.3021109104156494,432.79345703125,0.10023722052574158,2.3019216060638428,361.40289306640625,0.10014237463474274,0.2035902378697091,0.1622869765566094,0.35516834501748007,826,342,290,0.01382660735981471,0.16812479430730162,0.26933753713245245,0.30285112778038004,relu,37
0,1297476,3.897420128186544,1.6567635655403137,0.32221244970957436,15600435.0,2.3056862354278564,433.465087890625,0.10023722052574158,2.307227373123169,362.2406311035156,0.09943126142024994,0.5857076570678765,0.3400292872679902,0.2572588395665729,934,550,92,0.0011497061014509088,0.4834839027389657,0.4561192573678049,0.6242114660271249,sigmoid,38
0,1673572,3.9121996482213337,1.6726690689722696,0.32270084222157797,20119923.0,2.302192449569702,432.8118896484375,0.10023722052574158,2.302236557006836,361.4513244628906,0.10014237463474274,0.41177518548736136,0.12300957671856627,0.5148020768624791,816,777,508,4.4631250075876524e-05,0.8561718393539817,0.6275873374226508,0.7122647120553257,swish,39
0,1298538,3.984841267267863,1.669761339823405,0.3252086520195007,15614643.0,2.3029701709747314,432.9577941894531,0.10023722052574158,2.302935838699341,361.5615234375,0.09943126142024994,0.9263945744450272,0.1399985458375992,0.5693528385290927,755,718,226,1.039272161194481e-05,0.7550383937287977,0.8760227915775863,0.7586953132871409,leaky_relu,41
0,1273364,3.888679599761963,1.6882421414057414,0.3209413568178813,15312627.0,2.302260160446167,432.8248291015625,0.10023722052574158,2.3022758960723877,361.4574890136719,0.10014237463474274,0.7287640229257382,0.4817255629346159,0.1398003969914905,746,625,350,3.356606440222805e-05,0.7352979670963601,0.8007120797712516,0.7863236216662608,relu,42
0,861366,3.8753114263216655,1.6899422923723857,0.3190845052401225,10363123.0,2.3023197650909424,432.8359680175781,0.10023722052574158,2.302349328994751,361.468994140625,0.10014237463474274,0.762071642811404,0.4274118475758666,0.953937963619296,645,464,119,0.0002623482429349155,0.20682506229028172,0.8107926857845822,0.9337212221447142,relu,43
0,650520,3.855945146083832,1.6567620197931925,0.32091809113820396,7829555.0,2.322052240371704,436.55670166015625,0.09964463114738464,2.323359489440918,364.78741455078125,0.10014237463474274,0.4450622172494416,0.9357255616330261,0.2369143028447439,604,238,134,3.63211776084663e-07,0.8059352213309688,0.8575777535571374,0.689285890086601,sigmoid,44
0,1012412,3.899338793754578,1.6409719030062357,0.32012370030085247,12177651.0,2.3011035919189453,432.60736083984375,0.10023722052574158,2.3016984462738037,361.3714294433594,0.10014237463474274,0.8849872820342007,0.47986134809999514,0.8329007300601156,682,526,222,0.00017220822589312514,0.4487974843772746,0.5819754591703763,0.9839719608802276,sigmoid,45
0,1666246,3.958261787891388,1.6901442885398865,0.31940173705418906,20030259.0,2.3020904064178467,432.7923583984375,0.10023722052574158,2.302093029022217,361.4284362792969,0.10014237463474274,0.18298473800093829,0.9646906117157765,0.7743325783026302,954,760,251,0.0010790729179980187,0.2890287742134431,0.9406037911555627,0.40334070320729326,relu,46
0,290736,3.8702072819073994,1.6621008157730102,0.3218207279841105,3508019.0,2.3009696006774902,432.5788879394531,0.09256761521100998,2.3013956546783447,361.32342529296875,0.09082411229610443,0.6955050029577717,0.8542747878167593,0.7662426083409805,264,190,168,3.509232254355891e-06,0.9570102120087498,0.3589457413688635,0.9807994459073129,swish,47
