,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
0,0,0_0,COMPLETED,Sobol,GenerationStep_0,15.140275001525879,2599.040283203125,15.40347957611084,3278.733642578125,1.6301519831021627,1.6289372205734254,3.7426255623499554,453747.0,476.2432861328125,0.6877151727676392,0.21772445738315582,0.6905314326286316,482.9691162109375,0.6513274908065796,0.6660361886024475,36510.0,0.21502763032913208,0.5348722683265805,0.29486321844160557,0.09556008130311966,246,65,9,0.11747218482884518,0.8180590205203947,0.9841178996973321,0.26713983726837465,relu
1,1,1_0,COMPLETED,Sobol,GenerationStep_0,19.065553665161133,3254.07421875,19.86813735961914,4230.09765625,1.6252615292867025,1.6304157654444376,3.731148131688436,868403.0,903.9015502929688,0.8953045606613159,0.28871023654937744,0.9075652956962585,949.0299072265625,0.8878819942474365,0.9134164452552795,70913.0,0.2974625825881958,0.4957209900021553,0.20904193259775639,0.8953798487782478,259,168,38,4.374678206145535e-05,0.19224707707711447,0.5605003804955784,0.2078296577264052,leaky_relu
2,2,2_0,COMPLETED,Sobol,GenerationStep_0,31.526485443115234,5365.59423828125,32.73063659667969,6968.18212890625,1.6267222801844279,1.628248381614685,3.7021019220352174,1309107.0,2137.95361328125,1.3935108184814453,0.44962236285209656,1.4147837162017822,2246.82373046875,1.381870985031128,1.4239847660064697,107479.0,0.4636929929256439,0.29972384218126535,0.7187961088493466,0.6728578042238951,292,196,135,0.19928971848442606,0.7252189581662856,0.4542076922712266,0.9992304828677738,swish
3,3,3_0,COMPLETED,Sobol,GenerationStep_0,22.578060150146484,3850.82275390625,23.5205020904541,5007.29638671875,1.6217432936032614,1.6472843925158183,3.723461838563283,187635.0,1178.8487548828125,1.0249580144882202,0.3304579257965088,1.0388925075531006,1240.504150390625,1.0181703567504883,1.047615647315979,14480.0,0.34140971302986145,0.0016666464507579803,0.5560593223199248,0.7619821131229401,145,17,15,0.420977513082052,0.7016695019060775,0.5397742861446816,0.17273054378602642,leaky_relu
4,4,4_0,COMPLETED,Sobol,GenerationStep_0,32.54679870605469,5540.06201171875,33.74631881713867,7184.5390625,1.6355674982070922,1.647234356403351,3.7320390303929645,595635.0,2209.23583984375,1.4183021783828735,0.45756521821022034,1.439853549003601,2320.75537109375,1.4054778814315796,1.4482314586639404,48266.0,0.47154301404953003,0.3659832691773772,0.25115764793008566,0.371689566411078,187,121,86,6.464170619176472e-08,0.776735764766324,0.16472855333961384,0.3227692307292407,swish
5,5,5_0,COMPLETED,Sobol,GenerationStep_0,26.907075881958008,4581.4541015625,27.96879005432129,5954.30029296875,1.6369717637697856,1.6320274511973063,3.7391786257425945,528627.0,1632.4947509765625,1.2099131345748901,0.39054301381111145,1.228060245513916,1719.2164306640625,1.2031608819961548,1.2394503355026245,42710.0,0.40385112166404724,0.4371980335563421,0.8038805797696114,0.08717308845371008,220,92,50,0.00014299832928483638,0.47820870176683583,0.9589849837607796,0.5951044425462508,sigmoid
6,6,6_0,COMPLETED,Sobol,GenerationStep_0,32.40034103393555,5515.01318359375,33.60020065307617,7153.41552734375,1.636657194296519,1.635809846719106,3.7155314683914185,1166451.0,2199.19970703125,1.4148292541503906,0.4564536511898041,1.4363441467285156,2310.347412109375,1.4021735191345215,1.4448392391204834,95670.0,0.47044530510902405,0.4087190330028534,0.04784005228430033,0.4479619860649109,296,229,17,9.475368353902397e-07,0.3271410515439712,0.4351287525163574,0.05967885661796028,leaky_relu
7,7,7_0,COMPLETED,Sobol,GenerationStep_0,13.281700134277344,2272.457763671875,13.437616348266602,2860.509765625,1.6362925966580708,1.6497137228647867,3.7218353350957236,247731.0,362.5318298339844,0.5957255363464355,0.18868516385555267,0.5982987284660339,369.5267639160156,0.5674834847450256,0.5815666913986206,19482.0,0.18796253204345703,0.08659959211945534,0.7183396853506565,0.33025339990854263,108,77,31,0.005717515085323184,0.9490636930524142,0.6650360374328284,0.08708760800296805,swish
8,8,8_0,COMPLETED,Sobol,GenerationStep_0,17.16604232788086,2930.435546875,17.88249397277832,3807.265869140625,1.6322325507799784,1.640895708401998,3.6894019722938536,833395.0,722.2460327148438,0.8003377318382263,0.25777772068977356,0.8107785582542419,758.4139404296875,0.7927573323249817,0.8155466914176941,68025.0,0.26554182171821594,0.619800460524857,0.44825533870607615,0.5622042417526245,283,144,30,0.002052405810252274,0.629453700485985,0.2365090850474156,0.4924321572413201,leaky_relu
9,9,9_0,COMPLETED,Sobol,GenerationStep_0,13.427922248840332,2296.881103515625,13.727840423583984,2922.16259765625,1.634613080819448,1.6533403515815734,3.7350552598635356,854643.0,383.030029296875,0.6041765809059143,0.19193126261234283,0.6076794266700745,394.3272705078125,0.5813490748405457,0.5961045622825623,69776.0,0.1930500566959381,0.7421527076512575,0.0274776853621006,0.2108773598447442,211,173,93,0.013898088480135025,0.3701947612468627,0.7407461997639387,0.09969108824578586,relu
10,10,10_0,COMPLETED,Sobol,GenerationStep_0,32.603851318359375,5549.81689453125,33.803321838378906,7196.68310546875,1.618626077969869,1.6169002294540404,3.6864489833513896,1182579.0,2213.15234375,1.4196528196334839,0.4579973816871643,1.4412189722061157,2324.8212890625,1.4067639112472534,1.449552059173584,96980.0,0.47197046875953674,0.8879278553649783,0.29763904865831137,0.3112833295017481,267,198,113,1.0685843693229916e-08,0.3222639683152433,0.5770850075484757,0.8881433079611823,relu
11,11,11_0,COMPLETED,Sobol,GenerationStep_0,14.844511032104492,2541.37939453125,15.282304763793945,3253.274169921875,1.6382033030192058,1.636397385597229,3.7182481567064922,776691.0,475.86492919921875,0.6666596531867981,0.21289405226707458,0.6720746755599976,490.67071533203125,0.6445741653442383,0.661072850227356,63316.0,0.2143956422805786,0.816682631149888,0.7566348686814308,0.026484858244657516,233,152,59,0.000864930760599564,0.6232093243467337,0.4428870696660111,0.1626681399097332,leaky_relu
12,12,12_0,COMPLETED,Sobol,GenerationStep_0,32.288150787353516,5495.82568359375,33.48857116699219,7129.63525390625,1.640794285138448,1.6482767105102538,3.713460357983907,394035.0,2191.65380859375,1.4122101068496704,0.4556151330471039,1.4336973428726196,2302.53515625,1.399686574935913,1.442286491394043,31600.0,0.46961870789527893,0.7503926195204258,0.22647149302065372,0.9594852132722735,190,81,10,2.642464959927717e-05,0.9067756157133652,0.18132264020832545,0.5186776140991053,swish
13,13,13_0,COMPLETED,Sobol,GenerationStep_0,18.255151748657227,3123.45068359375,18.759197235107422,3993.849853515625,1.6397174755732218,1.631587525208791,3.728033510843913,1813491.0,750.1587524414062,0.8212327361106873,0.2640116810798645,0.8305407762527466,782.9034423828125,0.8063530325889587,0.8282632231712341,149447.0,0.26952165365219116,0.4499519197270274,0.865962540730834,0.8080001398921013,286,286,155,0.00793693827094335,0.671181694032193,0.34379698847549833,0.7208489442802437,relu
14,14,14_0,COMPLETED,Sobol,GenerationStep_0,25.639232635498047,4367.1875,26.329565048217773,5606.35986328125,1.6286105275154115,1.6285126447677611,3.7311085065205893,597747.0,1293.6998291015625,1.0924475193023682,0.34936705231666565,1.102278709411621,1343.90966796875,1.0681735277175903,1.0975323915481567,48448.0,0.3569158613681793,0.9463593112304807,0.7049985574558377,0.7376579763367772,156,127,125,0.3299243337574131,0.3762194527355708,0.9476737673271987,0.30544738072928385,relu
15,15,15_0,COMPLETED,Sobol,GenerationStep_0,32.44242477416992,5522.21240234375,33.642269134521484,7162.37353515625,1.6314368406931559,1.624773665269216,3.673343062400818,501171.0,2202.12548828125,1.4158411026000977,0.4567777216434479,1.4373669624328613,2313.387939453125,1.4031387567520142,1.445830225944519,40436.0,0.4707658886909485,0.15272410865873098,0.7472715899348259,0.9825217239558697,239,72,53,2.250289116954197e-08,0.3348978046305105,0.18458589193490427,0.347466187802246,sigmoid
