,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,training_time,checkpoint_size,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
48,48,48_0,COMPLETED,Uniform,GenerationStep_0,25.13047981262207,4278.6982421875,26.208454132080078,5579.53564453125,1.740431559085846,1.7053083062171936,1523.5732421875,1.1663199663162231,0.37652838230133057,1.184067964553833,1604.167724609375,1.160679817199707,1.1958386898040771,114480.0,3.8950841108957928,1393011.0,0.3896143436431885,0.1522707118068788,0.801771569896625,0.006764870606925766,261,259,99,4.741817144009798e-05,0.17077442231162626,0.6266799653544098,0.5203866818004297,relu
49,49,49_0,COMPLETED,Uniform,GenerationStep_0,14.165526390075684,2422.65966796875,14.69736099243164,3128.897216796875,1.7205546100934346,1.7395933270454407,433.06109619140625,0.6335650086402893,0.20237059891223907,0.638825535774231,450.7177429199219,0.6170397400856018,0.6333165168762207,129605.0,3.91159219344457,1575219.0,0.20559148490428925,0.4569153252372594,0.24256888499364515,0.6147822717195962,276,252,149,0.0004196257520844252,0.8411573599514818,0.3847186775489241,0.20032402599865268,swish
50,50,50_0,COMPLETED,Uniform,GenerationStep_0,26.766794204711914,4558.12353515625,27.82695960998535,5924.1103515625,1.702319324016571,1.7251128435134888,1606.182373046875,1.200100064277649,0.38735103607177734,1.2179782390594482,1691.49658203125,1.1932847499847412,1.2291706800460815,75389.0,3.9113599181175234,922419.0,0.4005086123943329,0.9522687591529998,0.4308497972843335,0.09503005552747257,211,196,86,0.010394533903239902,0.31667381742034034,0.3933038596765154,0.8863628055823344,sigmoid
51,51,51_0,COMPLETED,Uniform,GenerationStep_0,29.03898811340332,4941.96826171875,30.213863372802734,6432.2578125,1.730228638648987,1.7263821085294089,1928.4647216796875,1.318819284439087,0.42565038800239563,1.3390939235687256,2029.0421142578125,1.3102730512619019,1.350311517715454,121760.0,3.898856294155121,1480755.0,0.43983033299446106,0.13640566095360895,0.4651029495653852,0.651727720031527,289,273,71,0.5105336909621228,0.907871602687236,0.22392393808365815,0.6941638526484748,sigmoid
52,52,52_0,COMPLETED,Uniform,GenerationStep_0,32.47120666503906,5527.134765625,33.67092514038086,7168.48193359375,1.7399792154630025,1.7489094932874043,2203.96142578125,1.4164800643920898,0.4569818675518036,1.4380120038986206,2315.2880859375,1.4037443399429321,1.4464516639709473,51935.0,3.910667598247528,639667.0,0.4709669351577759,0.7222097077310635,0.03883317483251636,0.16609509719326876,238,128,17,1.547404273089276e-08,0.3686677610317409,0.7987565158133175,0.4629921520839643,swish
53,53,53_0,COMPLETED,Uniform,GenerationStep_0,32.331668853759766,5503.2705078125,33.531925201416016,7138.86962890625,1.7234929243723551,1.7227600375811258,2194.612548828125,1.4132367372512817,0.45594391226768494,1.4347349405288696,2305.601318359375,1.4006623029708862,1.4432886838912964,61789.0,3.8761223793029784,758259.0,0.4699430763721466,0.9166271564898294,0.5818440911288737,0.5351230105686761,263,140,26,9.813906556672644e-06,0.886750775919286,0.46365939980499227,0.9641370279668369,swish
54,54,54_0,COMPLETED,Uniform,GenerationStep_0,32.39011001586914,5513.26416015625,33.590126037597656,7151.2646484375,1.736412223180135,1.7400882601737977,2198.5830078125,1.414614200592041,0.4563845098018646,1.4361268281936646,2309.71630859375,1.4019721746444702,1.4446324110031128,67688.0,3.8874360005060833,829491.0,0.47037819027900696,0.44576094909816877,0.9037278216294182,0.03361425159675102,271,141,53,2.1791345306839789e-07,0.3592213889093818,0.7436959819980394,0.6678477943722066,swish
55,55,55_0,COMPLETED,Uniform,GenerationStep_0,32.1893424987793,5478.9287109375,33.39019775390625,7108.67724609375,1.7151136875152588,1.7224011580149332,2184.92333984375,1.409873366355896,0.45486706495285034,1.4313353300094604,2295.558837890625,1.397464394569397,1.4400050640106201,52644.0,3.8874984900156657,648435.0,0.46888020634651184,0.23409314882199594,0.055609339591831675,0.916353854611875,193,141,69,5.178835477527834e-08,0.7122385573665444,0.15786868473393745,0.26056461837290007,sigmoid
56,56,56_0,COMPLETED,Uniform,GenerationStep_0,32.537757873535156,5538.51904296875,33.73733139038086,7182.62548828125,1.7283191998799643,1.737013546625773,2208.625732421875,1.418089509010315,0.45749732851982117,1.4396398067474365,2320.12646484375,1.4052774906158447,1.4480258226394653,76040.0,3.8968042612075804,930291.0,0.47147655487060547,0.5692010347978292,0.2935337782464136,0.6705478243781372,229,184,83,1.5051867932660167e-06,0.7591506633812724,0.7930442229280475,0.857347545141832,swish
57,57,57_0,COMPLETED,Uniform,GenerationStep_0,48.479068756103516,8263.451171875,49.75916290283203,10606.5361328125,1.7226682265599569,1.732357144355774,3941.891357421875,2.0442826747894287,0.6337685585021973,2.016054153442383,4107.8251953125,1.9639712572097778,1.9809131622314453,24800.0,3.8703718900680544,312435.0,0.63984614610672,0.6411506820820478,0.8359261950296795,0.04407439727452345,114,97,46,0.344347530901466,0.8323141965345928,0.3489704549314556,0.6252149691368184,relu
